V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
W105,9180.940061211186,9187.06121445786,9184.97398616193,9184.678135168193,9183.556724446536,9181.73235552968,9178.138777906835,9174.059499367022,9172.130057489341,9170.537940844735,9169.736739716973,9168.072566821262,9168.730979727627
W106,2164.752137570526,2168.6787105235417,2167.365443112325,2171.9391664619666,2177.8166381375586,2182.3017838163582,2182.3951901842643,2183.6950488764396,2183.614582543433,2184.5988170756323,2184.976321438733,2184.8336763805537,2181.9121503625042
W107,23919.163573388643,23968.88367672551,24012.450756443322,24017.566519115935,24094.505344755627,24090.486355892517,24155.864348394316,24217.651980749204,24293.730181755534,24347.984940681796,24404.67093178028,24453.076529838374,24494.419745304232
W108,16040.690876636798,16086.033984738518,16030.664227544981,16019.806808448167,16076.60639846753,16132.922801252205,16099.480834073704,16069.11340526561,16097.641306430192,16177.201582787,16159.85252346173,16104.565848573728,16090.04149037266
W109,14341.04271180581,14377.058590870593,14316.439212639967,14318.870916003892,14430.596152694223,14450.774949558207,14445.87694588792,14333.693944547564,14388.370417190843,14443.62367576587,14464.998425652633,14359.923111194852,14337.286842558548
W110,7334.377486045118,7361.779265008602,7380.244973721667,7408.642964576116,7451.461574750401,7525.59208319856,7631.244339609395,7731.067126989855,7826.06830597879,7922.286773485098,8016.376726011586,8097.7424001234685,8165.798371997904
W111,1080.611773899861,1080.7825956048694,1080.1354250975662,1077.5220253518403,1081.5674567138421,1082.621863513514,1080.4030856874517,1078.8332282545227,1071.9299202970778,1078.9969596597973,1077.7880564688533,1076.30135840189,1070.4792118839798
W112,9521.787912781088,9485.325191736172,9481.216954799147,9511.382532213522,9539.12492240692,9508.362777140615,9511.71245356516,9514.785104754492,9539.68167314896,9512.749343055593,9531.580373726147,9535.571007531873,9558.795748266093
W113,746.3548092143577,749.7376154377055,758.1440833749385,756.9920131902016,742.5693374275623,733.1186229878872,746.8923297514677,751.3595228817143,753.3152346849314,760.9688548194653,785.6255499980372,809.8029543094254,822.1168072169867
W114,10545.038822805656,10511.049362682581,10488.938503275122,10505.777130696917,10489.429906721512,10463.256962544989,10446.307503002605,10478.454950643343,10486.112880646302,10494.68663170711,10547.013585301867,10636.535609848046,10668.16775830462
W115,11287.699104915804,11347.01771918968,11420.153986492229,11431.724411201674,11402.420170699379,11400.367911713356,11406.939946343477,11376.092460996544,11339.162396852711,11320.659959263534,11332.108384479245,11340.747308947362,11325.555415209625
W116,14732.85855665262,14880.692785789875,14440.225593575899,14477.614802581207,14886.834612657605,15364.692854954297,15176.91359194033,14724.141529772767,14855.150941277388,15399.4474570005,15453.365371888103,14779.11317768102,14711.787761325153
W117,7062.95306971929,7059.199534045653,7061.778351685462,7074.707145712603,7078.052726105069,7075.0347530027,7076.644142779403,7093.770696238326,7113.3312790976515,7118.934905102897,7124.02588593336,7141.426662707855,7163.874533498543
W118,1742.0449920192013,1737.5736570482231,1732.8626007402834,1737.2253605020544,1743.3289218043287,1743.4969012113008,1740.3001444168908,1742.739610389814,1745.7889942437785,1746.7616616156915,1744.8702939599632,1745.7032954408055,1745.7969118869394
W119,1030.411815940864,1031.869639655637,1041.3649458735438,1049.9128359317283,1058.1534121437785,1064.1925346266719,1067.6502142740515,1067.7406788200567,1062.1282458960725,1052.6407918088037,1038.9373030758886,1021.6903102040077,1010.4452142077294
W120,874.6113863106642,867.4443064010594,857.6500970911553,860.398824770993,860.1026872346893,857.952535027781,863.564043457175,871.5667522802333,880.2301953555269,885.6925513718423,887.1486341404416,884.1602779387961,886.9419432145759
W121,10462.848530831527,10509.511475681888,10430.135365400227,10438.850344935525,10562.874703884272,10554.46707122102,10574.644061242736,10541.49891510174,10593.759750174535,10641.367442546898,10699.361456148199,10632.863255979577,10624.231635873544
W122,347.3405661522497,349.4350370434882,359.86596018262384,355.0237744758435,342.1357198057431,338.0729770222371,343.9433273659922,338.49578948000675,329.80761828579296,325.5090837194885,331.69993467963906,333.8744965894246,328.59108675414745
W123,465.74627245338326,474.6220126892208,491.7803255529092,496.3973209661033,498.08829529512366,508.83490291510344,524.960209617403,526.4355684000583,521.8472125615477,522.7319387621135,534.5585959706996,541.0155131702353,538.0993983270746
W124,9527.489332336107,9480.696516211943,9421.55662313285,9361.24567338301,9311.445722289065,9281.857349284044,9278.141294493924,9300.751262523381,9344.917751499113,9401.781511225761,9460.414596380377,9510.266509470297,9543.478382773943
W125,10854.451941098958,10928.616179437335,10876.866474079965,10831.40658999211,10850.26387496143,10939.791853744542,10957.911380978567,10860.59259919885,10871.112257823908,10961.189825340192,11049.882313616768,10957.641916013881,10920.977004706814
