V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
W41,6192.346706366752,6204.224890008179,6211.274168720887,6212.6264233091115,6210.369648495756,6218.842603812992,6226.154197965869,6228.547537789428,6230.163166975319,6242.516159043567,6244.117869207891,6238.594001826445,6228.832455798267
W42,6188.67357456529,6192.7230179498265,6191.06699547451,6192.781143444167,6189.592614826273,6199.727094135123,6222.738500184085,6215.616303097647,6232.765390983568,6258.47821609797,6259.416161247448,6257.134185184862,6243.465976432143
W43,6202.201891480717,6212.528011089138,6219.726059905094,6223.55715020529,6221.824386679502,6231.53967283696,6241.500276872009,6241.832880135212,6244.147037471817,6258.19700315083,6261.114552625538,6257.515443442359,6250.445740815659
W44,5832.766168948268,5812.501399596117,5818.5106914359685,5817.072443264585,5792.933335355214,5726.897486296252,5717.5599210227265,5729.759214196508,5719.698128058542,5712.714200826008,5712.565532303811,5707.821652315924,5693.803280240976
W45,2882.7299254110376,2876.201131492511,2869.8769727624913,2864.0349802726532,2859.224505843742,2857.740177902623,2853.8758942360005,2849.7352398709586,2845.4493828515356,2841.652150084356,2836.612025133017,2831.1991837456158,2825.4064108356315
W46,3334.703442336498,3289.9260815747584,3333.603633720699,3308.361012918573,3327.0966933098434,3345.672165235569,3313.60750048348,3336.822959717357,3311.820487657308,3359.0653020224695,3281.761903524828,3348.222464325335,3277.5393750484486
W47,2881.9340775348187,2875.6137302338343,2869.442574625425,2863.7992360111134,2859.2040864014443,2857.7524486479297,2854.122955286967,2850.164032463774,2846.0583183076587,2842.361888276069,2837.476445185927,2832.185500247514,2826.5379559355565
W48,3056.8012898907787,3049.762087658426,3048.609676430702,3045.6938552951883,3056.281018537896,3044.007811677615,3068.547201917491,3049.6424571758967,3054.744957890617,3082.8879330384793,3085.8197918337432,3080.919120034534,3066.7764569136557
W49,3221.2328886167447,3223.6145028838305,3218.7596838387753,3194.3734929671796,3187.773472560936,3213.22610272128,3175.392244760068,3175.0738176757377,3173.6889625719277,3165.4088268168416,3145.4136246682515,3143.721302111369,3158.5524846109042
W50,3228.062136925868,3267.90459576801,3261.9707587619646,3261.0528337629553,3168.9158019746637,3221.5069526224984,3269.004419013225,3259.290130058809,3246.227491605185,3262.665951617248,3269.3177175192145,3266.9289078851407,3248.673108193327
W51,6549.915758709693,6553.264326794631,6566.64035728078,6512.223397231743,6511.439175334849,6470.6375181863905,6434.945264636992,6437.016700703921,6485.76758633649,6498.209890052284,6521.132902824153,6538.576022720485,6539.553346197637
W52,7083.210735415279,7074.242098675614,7058.515281806991,7071.821520787897,7048.966960767319,7102.752241706543,7101.791327246841,7128.4377086166505,7152.624638091803,7167.87750123075,7182.024755091191,7141.305089116765,7168.601225426891
W53,1938.1018204254392,1963.7124316673983,1988.8734414015184,2013.758153236486,2038.3829937221615,2062.7518598742668,2086.867622107546,2110.73304117658,2134.350841547124,2157.723717542624,2180.8543341305194,2203.7453272781854,2226.3993042713832
W54,2485.634832572774,2480.0798772963235,2474.3062832741493,2469.5490251817064,2467.015112341827,2467.595578220776,2471.6473853254242,2478.895398544646,2488.477105910812,2499.120093086284,2509.411891112816,2518.3830758096715,2524.8052086596394
W55,5062.601065162894,5077.888477531827,5087.313181818576,5094.638195806426,5101.141266581991,5107.240203163859,5113.0749841733295,5118.6936399975375,5124.114003254017,5129.343938836763,5134.3880042892115,5139.249639192718,5143.931885610631
W56,3019.7271307221636,3047.6124503394813,3065.3165797569686,3074.695397734857,3073.6809764484915,3062.6843762570825,3042.5005902157422,3013.8403310517265,2977.294300263253,2933.6245242997047,2883.6866867401814,2828.3858975519124,2768.653888801135
W57,2102.651958091621,2031.506423794881,1962.0743518367078,1895.2923105608797,1832.8516394772366,1776.0382772614112,1725.648230456951,1682.2464522592932,1646.4044677105112,1618.7486145286148,1599.1613883142093,1588.9779744247494,1587.7837277961507
W58,3409.2803060581,3426.1198231793187,3430.4305981502375,3429.8716571579093,3426.264734937447,3417.736674833354,3404.8742710679967,3388.1570341657293,3368.0860930479357,3345.551202078273,3321.822317955622,3298.2370294428542,3276.2677011813453
W59,2521.353748455005,2520.696678247904,2519.829445485053,2518.8024505823664,2517.6753787506123,2516.5137313079144,2515.385018981224,2514.3548384282685,2513.4830599982292,2512.8203482846757,2512.4052176835407,2512.2617940764235,2512.398412722045
W60,9039.385550557814,9045.32476401691,9051.874284202197,9058.932209534803,9066.389523458549,9074.131624745198,9082.039936196385,9089.993569159544,9097.871020491682,9105.551878149381,9112.918511462243,9119.857722362061,9125.64217723799
W61,10124.472101949697,11279.553155392005,11260.621127960727,10535.549259886457,10576.138715691099,10999.428815919995,10992.633539527902,10919.007760645716,10992.054936136274,10792.12002150961,10801.9515618119,11302.885495661407,11425.53210095381
W62,7244.752689918034,7226.5655302778905,7254.646306075499,7256.483589833564,7282.55907893853,7223.8140720977735,7249.4559144577515,7202.596940740486,7231.885210858055,7323.858184143311,7341.696527733456,7480.652406947932,7485.19165701309
W63,6061.8282664313965,6145.322523996402,6136.59514621482,6077.181342468857,6078.875549613421,6050.926127268347,6055.016312330255,6175.625878727248,6192.111187735435,6082.8473465079105,6096.073197061122,6421.008916295954,6422.610600786688
W64,14279.396638343589,12192.898904631937,12332.719433043401,13154.047088494925,14081.68648117549,12264.149015696761,12449.190170169624,13351.359213253629,14443.164760758937,12976.49403229053,12116.76456445977,13553.466315476928,15297.928209037245
W65,19433.70903803849,17759.849419626746,18195.762039257123,19305.27391644646,19983.72178626092,18128.813435702617,18144.22150876821,19249.600742349274,20548.514412823093,19371.196130817727,18366.24315093795,19137.58774944236,20396.502827232114
W66,7385.857313443532,7621.70260921129,7590.007828063852,7423.502226150178,7365.274397232905,7636.05923279815,7655.41454046935,7514.1594814306345,7370.151454459466,7609.9745147742815,7740.412735243286,7646.160696224684,7467.578015638547
W67,13416.0262580532,13428.492980040231,13426.487224329627,13494.743521552726,13597.48056247778,13618.29254209922,13616.198227500667,13664.223295751312,13728.422444026042,13764.443897131117,13818.601634495077,13831.13613706077,13825.90274025205
W68,6885.805167968454,6856.2064193703045,6825.956837693694,6793.364781310772,6750.1413201263285,6693.390366777061,6634.184638413843,6585.566582633633,6537.724317371346,6490.187886013994,6446.907461563019,6410.800698553031,6383.2949297750365
W69,6880.941519619582,6878.507577846504,6856.943622419972,6841.60204655002,6805.040409999003,6779.078029566691,6755.0630725743,6737.041099204197,6712.475487589769,6692.4371615361815,6676.356524435404,6669.1652199300515,6656.796242727253
W70,2609.241122001715,2613.522171528139,2612.9821700706525,2621.9174286081543,2622.092838898905,2623.159312530745,2619.42450100237,2619.783319031475,2618.683225764254,2617.9897000615574,2612.059581732176,2611.6421454915653,2611.428576416126
W71,1863.181557332648,1842.0758395688624,1827.9837546844512,1821.8466371199725,1815.6868572798212,1805.374668239282,1807.7654870053022,1817.1860500580035,1821.4845348506087,1816.7452733236892,1818.5768360967304,1825.9151511974155,1824.8822013433237
W72,1864.7980042471354,1841.414313729094,1826.0952691517966,1821.0456572960848,1817.51747401443,1812.4604811250917,1817.600225134738,1827.1518476946158,1831.7997297462273,1826.0084533054085,1823.6213585446612,1825.8316457435408,1816.48415836187
W73,1841.3822549075164,1812.0837361918439,1792.8622094472971,1786.1628185427983,1783.902020724108,1781.3878718854212,1788.729212173622,1798.7171922752148,1801.7791129381917,1792.1270397447154,1782.7464659498646,1775.7926682781736,1757.4662641098207
W74,5149.227923663856,4752.286234002503,4603.382904699219,4628.91859925581,4465.868976568966,4332.889807635456,4510.236636449469,4629.303230521682,4636.3983330907595,4222.047788627784,4468.64852102671,5042.919467315275,5785.283855577642
W75,23640.051865326946,23682.71252444218,23735.41777500324,23863.6911360081,23903.36998751873,24059.97357664987,24026.58721934584,24025.378589222684,24030.098192530466,24103.158012503234,23925.7654757951,23978.51169207751,23939.968100731552
W76,583.1434393262734,647.2271827690112,701.3939591127059,748.6988420274762,783.307634830684,809.45824868757,832.1834431530779,851.8543598582486,869.5702391400258,885.2157497104389,899.2293343320624,911.8082577315507,923.085589866418
W77,3840.716227978074,4195.553902362647,4252.333385994123,4187.756675022954,3707.4053525473532,3773.6805432713863,3688.1809289770295,3566.5384302781495,3419.204701888968,3478.0069369051816,3664.8600969539834,3669.81616368941,3532.5547547053407
W78,3840.587346123234,4001.1442949004127,3888.861877098669,3562.7083316571398,3341.8625816384597,3495.1560558006427,3624.0016760175595,3565.548157768301,3598.193536379095,3826.2169291834857,4128.992077848477,4034.727121997232,3909.2539349689546
W79,1483.2051481462895,1609.215201794584,1670.0676301504502,1735.0841673433702,1747.6466791215705,1773.9689950961224,1789.036798664959,1834.57786436877,1815.8609802018577,1831.4790996417696,1846.4321569017789,1959.9015001761954,2029.635988236324
W80,1656.103785866233,1731.3029409323922,1819.9251063936458,1842.1949267423618,1906.300986491573,1943.57620918491,2000.8766112218655,1998.714031089525,2024.9895453371296,2050.268288286088,2178.404828444213,2280.500761458713,2374.4606542524257
W81,24590.883704654738,24779.127905341986,24664.781992110282,24830.313980423907,24629.712584133064,25029.19742687105,24937.580170943842,24763.629185385125,24592.505086630237,24341.482438902083,24659.93444715813,24841.572411888745,25114.39844406877
W82,4421.826806269048,4427.411792872051,4421.85902547488,4414.460689277489,4415.822503243966,4425.980819297314,4414.400257076331,4404.584174466572,4405.862807288379,4415.001947298521,4418.639316259307,4412.832724970969,4408.990542024305
W83,5991.139948969972,6010.104332957756,6035.276163409648,5978.02381918405,5969.981049340363,5966.551313758287,5990.522387329255,5984.909219866265,5996.844662109816,5984.620878045261,5983.536072844682,5950.663286790015,6012.447938383346
W84,5344.448970790428,5344.32409374946,5346.0837759708165,5349.09350100311,5352.561231829266,5355.8401186265355,5358.683410359289,5361.386970498047,5364.781750919251,5370.074446459314,5378.571031729503,5391.346515966945,5408.938376322095
W85,17303.942616992408,17353.907114821926,17411.95270939774,17477.733848923686,17549.262628865396,17623.040215604175,17694.546000036386,17758.99057693916,17812.176477697692,17851.28321544603,17875.407058573324,17885.738058816412,17885.335522989935
W86,17333.71064902594,17399.827955782537,17469.590843954396,17541.025831638726,17612.06172623184,17680.649997886223,17744.883835870634,17803.108968710323,17854.019807643846,17896.735325888345,17930.8502638863,17956.458684671023,17974.14851039893
W87,1094.6406527502136,1095.5221442968673,1094.9760280685757,1092.532860161157,1096.9331464753443,1097.6911526090055,1095.6207130190217,1094.0163007014594,1087.584843920117,1094.0609656454428,1092.6012392863065,1091.0343506206234,1085.9400569245115
W88,12007.269255538637,12021.089502583227,12004.649533132648,12018.306182756905,12024.097748798034,12040.949864333215,12050.623158655377,12063.556738774,12075.228344143758,12085.715024687268,12091.026700790222,12092.84480274486,12091.653206155432
W89,1230.6606293542998,1223.9327276839826,1228.3502961430402,1187.3807309962244,1171.4956637120927,1187.5078411704576,1177.8942423394133,1158.8855580318402,1147.0526500379215,1151.7771093292808,1162.752263624159,1155.2271849513145,1134.920046977488
W90,1863.4131356687255,1882.9757703611376,1880.9105433612833,1879.7352205427464,1889.7044436852514,1876.571366182376,1865.4484448707276,1886.4713991209371,1887.8214947682638,1895.4521169462223,1881.7159943324668,1883.86818839554,1864.5919100115368
W91,19841.341146084902,19882.127306297574,19928.58469229666,19971.738946891823,20003.37242049033,20017.906735585297,20013.680725815822,19993.330989161022,19963.18787511745,19931.82527791846,19908.09646069193,19899.10587957108,19908.5816384123
W92,23196.498679646436,23421.723074729,23229.547562313513,23003.058179685413,23180.13179874237,23444.684377674526,23399.441839232113,23302.88795446287,23417.4346942973,23710.673262574684,23338.793015582574,22531.41145190339,22234.65642886114
W93,1742.825219837238,1738.51112900452,1733.9713906725121,1738.10053709765,1744.0625479395508,1744.2769713702749,1741.334190236671,1743.6726362302984,1746.6810971431933,1747.7054632751833,1746.0802928822447,1746.947976916641,1747.2126193535994
W94,1816.9712324086338,1819.2062616295523,1819.6470720871412,1818.4739299945757,1815.9455072525643,1812.3844261583047,1808.1590658596876,1803.6626887117775,1799.2911004195882,1795.4201430327455,1792.3843295433512,1790.4578624652904,1789.8391401986414
W95,1647.8524126518978,1648.6453251155488,1652.102388390606,1647.8905107660585,1639.2451072623326,1639.6394571948179,1644.5246088433419,1642.6009478588028,1652.5983986002288,1656.3018962803887,1632.836378006923,1633.743214940227,1633.9778372896924
W96,11375.340734761834,11401.208938774014,11331.72981618072,11319.652702564908,11441.577579162165,11454.59865206352,11466.226138915348,11413.430311507578,11446.487707156106,11494.745633852266,11525.288491913863,11494.077616221191,11527.488371955382
W97,433.3949246642044,471.61810068167216,497.9161411070924,483.0367770739668,481.47634994824165,501.1379388859066,520.6891420006724,502.30610837993714,470.7614074345563,471.62435329141465,488.9180959617905,480.54398060166704,456.4597615284975
W98,563.4820387393065,589.7898650559065,621.7779904465003,612.867134504337,601.8978233338469,605.9512417866856,623.8915467171461,609.4768909450365,580.2701656761864,583.5035115340338,618.0767416437807,613.0654470671957,578.654763848184
W99,15111.187884258645,15058.26157356019,15066.801374587945,15017.751372836936,15053.15523702212,15028.682550509784,15046.636778798142,15043.1383052475,15087.661697573178,15114.399489649568,15130.197077751247,15190.231093883216,15179.037769674273
W100,11401.291963042717,11486.741836066316,11387.49383770138,11357.62974357459,11368.331551701574,11431.174313529986,11440.933321455183,11341.90277045972,11386.096388472735,11419.55860820768,11505.9248877041,11401.220876552716,11393.494598385456
W101,9849.153114006744,9864.658290942249,9795.623000477468,9800.590283793206,9905.764060024369,9952.417044015947,9954.945967446944,9910.847126121402,10015.6577011634,10077.327619973628,10102.263171454017,10015.23233896623,10079.268360045582
W102,15970.751431856073,15927.094399087482,15974.093438455555,16054.04310933529,16277.52136061038,16094.422242591218,16122.423490249588,16230.90933814301,16405.334517719904,16338.456763720851,16331.103316392237,16454.271084095868,16476.82615107455
W103,4076.415606596964,4135.03823049867,4044.4177667637246,4112.422820422424,4113.777280549222,4149.765840670477,4135.872560945118,4078.030450631062,4147.943347597762,4123.679878365775,4107.814888695207,4025.9758957088325,4133.954287143664
W104,1042.638055919412,1037.2454751694802,1030.510840610635,1024.6687755482124,1021.0595437143363,1016.6340673756932,1010.1293276400116,1003.5034907289557,998.2934055593068,993.8182891662135,986.7907842178382,979.2546065716057,973.3614730952958
W105,9178.26086707557,9199.616529963427,9196.061060071583,9200.344932963018,9198.62582083487,9206.642883053386,9204.333119690744,9202.35148728831,9201.983437537598,9200.356685056895,9202.941757145372,9196.760002373741,9202.465468501447
W106,2160.122187074369,2161.1629053318607,2158.9377403355197,2162.1199610134177,2166.980821043249,2168.042846616925,2165.181402434344,2163.8731139772012,2163.279254661623,2162.703775747394,2161.339901784778,2160.8455393164163,2160.9330027088045
W107,23919.30139928028,23937.245852206885,23956.054845172635,23958.430786850127,24006.971321883055,23987.284543253376,24032.469491700627,24062.98355246697,24120.02898664733,24154.31902996305,24184.807573346196,24201.718469929834,24268.735740967168
W108,16041.387155821369,16084.985506015577,16013.090547221773,16004.01357304925,16050.054926414485,16097.253717207566,16055.392148894753,16014.97776810342,16036.12698463092,16101.68406462493,16082.59552257449,16013.499810587127,16004.330138779864
W109,14270.834538002624,14291.344172930952,14235.168707058625,14231.045844366092,14320.442476900495,14350.311360742598,14320.065122088305,14289.764795028452,14349.029569394546,14393.620823865795,14378.188211107261,14298.750186162797,14287.226494071037
W110,7382.542845997833,7392.525767711132,7397.108230084552,7421.641726122898,7428.114246634347,7464.356304186727,7513.8002192390395,7560.601798484614,7581.540572637812,7591.752150421963,7638.989819465933,7661.509943782873,7694.812276259302
W111,1080.0829823965905,1080.788292078225,1080.2964032946868,1077.4631018777268,1081.6816722298731,1082.4621492075587,1080.235027736546,1078.479148559569,1071.5331429969388,1078.5833898930364,1077.2409319746025,1075.7785921166872,1070.300510916039
W112,9507.430781885512,9521.182114685273,9525.095421886728,9544.30033802301,9600.859678093206,9551.700861006566,9557.093457325622,9562.269279759237,9677.007996759206,9599.768001051425,9618.113680184928,9589.821276060136,9647.955985523768
W113,723.52711950816,721.7255761168886,718.6796364045015,709.298804735809,701.9855626505909,698.008178617821,705.0568227135957,697.0120379665549,696.0245727749165,698.0969944181975,704.1545389110839,713.6805236240941,714.8016204459169
W114,10495.16666118568,10521.603513989388,10492.322593735702,10557.222740272367,10541.054046460622,10542.456246474381,10516.961184243593,10537.533889086846,10514.214685343382,10520.826577790145,10545.270322150709,10622.01638409648,10595.895872650552
W115,11288.984112827176,11358.531057160333,11424.04055091172,11430.199798984624,11404.706987832958,11407.189303507937,11412.521914990437,11381.358916718731,11350.646746425833,11334.103311101984,11342.985004768978,11349.651747007032,11335.436538523094
W116,14909.194082560314,14973.70807773213,14617.58122930222,14686.903281586552,15088.085571647318,15522.181174661562,15280.50336499836,14849.547776938634,14857.5285820313,15516.138385338705,15419.842448186739,14780.766668978913,14645.500934444046
W117,7063.13433409068,7061.154728986674,7064.849799483802,7077.911308779997,7080.78543938801,7079.254183440224,7079.541914380985,7092.08369204587,7105.36694066559,7105.808994952146,7108.166034745355,7119.5215920330575,7134.788295963532
W118,1742.1261799436343,1737.798478568564,1733.259198625575,1737.458777946262,1743.5426515779636,1743.798467981398,1740.8056772376358,1743.1284742352564,1746.2283256052565,1747.291435647902,1745.583808695982,1746.3826149949723,1746.6794520097856
W119,1027.4593564868,1025.703163694731,1025.6446231540162,1023.9511134011593,1021.5946114180289,1018.716477263825,1015.6468574672602,1012.678596004945,1010.0928475865738,1008.1348836433087,1007.002152936478,1006.8330299070557,1007.699385149555
W120,885.930437923262,892.1413815131714,897.537779620037,902.2063366772512,906.1670368987378,909.4818805371874,912.217284301832,914.4433328932132,916.3618815200318,917.9141298109461,919.1763286177954,920.2249277431577,921.2958323397726
W121,10427.507933919567,10462.758052408797,10392.892601586798,10389.14688298209,10490.852748619931,10494.585540317566,10521.484459132054,10483.330845095814,10531.387759851339,10538.083813746916,10584.956168753211,10538.506259243863,10566.873218524835
W122,351.86901740789943,361.1671730473878,374.57076153695243,379.5878843998849,361.88337677154107,369.40734699008686,369.9101972311713,367.38876903868544,359.69536854261037,357.44778589609984,368.05030429775843,385.7636677628656,373.8971043548663
W123,461.03001004184284,470.81794477478877,477.353796683858,469.4129338705749,455.8553419642543,463.1197260398072,476.52156978481486,475.263741585391,462.4032083184252,459.60811686869835,465.0421632028969,468.36140927901823,464.3765659222724
W124,8736.098376450765,8750.810334405602,8730.545598407907,8744.210362058973,8735.833164395543,8725.637102146173,8725.358950396727,8785.83851371939,8798.80159036596,8783.780578012726,8808.250728907311,8821.262676513117,8837.428102227754
W125,10869.010185882473,10953.813565324546,10892.529591383198,10840.823713643991,10852.707371010903,10932.99599088213,10955.938167373,10864.712802664792,10877.814034689074,10939.115718173372,10996.28558616086,10924.308651504742,10898.15953291087
