V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D16,3093.9220843730677,3092.4483592650117,3091.221866554012,3089.566998474748,3088.0892557425955,3085.7454859514037,3083.6223765160603,3081.9770059343246,3079.8600446310893,3077.1321305776455,3073.3399577494547,3069.825009253854,3065.7825168351546,3061.080142768838
D17,4033.7927269140127,4045.9618945851844,4058.6602980968414,4069.905006206503,4079.062385198311,4087.345923336412,4096.256807124391,4104.648817790394,4113.865029505758,4123.170771173314,4130.941595618013,4135.90201505473,4139.891590239624,4144.831879136505
D18,9531.900484997146,9525.065194267812,9523.839172548325,9523.911414307993,9528.0299259659,9528.14980639956,9527.394824850107,9526.785965414521,9523.297691437412,9517.166409980528,9511.034356240918,9511.697566014436,9509.08370042694,9506.227593503727
D19,2687.599034399783,2692.537565705784,2702.060999197052,2707.707852053553,2712.9993009740647,2717.15481982659,2730.5434919616337,2747.4227729752592,2753.4820319301225,2758.7741683479903,2763.2936684188785,2771.086378982055,2776.612094855626,2782.62557471722
D20,10824.432628633349,10816.021568587621,10790.306633373628,10778.375627187328,10786.145431773828,10800.02566950515,10802.315515768332,10788.882101127709,10788.735788629536,10772.767180257186,10767.96176637695,10778.871694201474,10793.276311583153,10794.786255145556
D21,2675.659865743424,2680.4202266463126,2690.2358138556565,2695.3725252643085,2699.632538644667,2701.8545986913987,2715.660717777629,2731.8156317553457,2736.478719840899,2740.7919658626092,2744.871579747777,2753.0745245723206,2757.641521117079,2763.6471381154342
D22,2886.659863683222,2881.1711024051333,2893.543110248009,2898.178727535788,2907.4428021676695,2914.0241347152064,2920.979276874149,2927.5652379457338,2935.183719767625,2943.412766838145,2951.5458841113586,2958.870243599615,2965.4250711997806,2970.740809365165
D23,1923.1321249527305,1921.8355168308708,1921.196532093229,1920.3372998173622,1916.1217885111064,1912.6570945089115,1908.5088033609377,1905.6707287856054,1904.7908381260418,1905.7311063542006,1905.9919223028614,1904.3542632205,1903.618802073043,1901.8322830631848
D24,2570.0254063306816,2562.8936615788243,2570.1898383602756,2571.180303914176,2576.1233777859306,2579.182015202442,2583.2528268492624,2587.5632434358718,2592.8642456913194,2598.4729758302974,2603.8758202774225,2608.577245985518,2612.7578312845044,2616.383912068549
D25,1608.3679895778464,1610.8928950393088,1613.2512393451852,1615.2996481678304,1617.311435171604,1619.211767692862,1621.2525652470085,1623.3846650936878,1625.5743273322414,1627.5526297874721,1629.4216703985412,1631.2534841003649,1633.066537838121,1634.9876252335225
D26,2405.4198425491686,2405.5998357583267,2421.211470023603,2428.809530790666,2439.326124008133,2446.8647039251828,2453.7731805464373,2459.675061000481,2465.9692734075124,2472.6156856532193,2479.085800460305,2484.6655407044555,2489.5924071013496,2493.199552268524
D27,1695.8467636842963,1689.1573446069979,1684.247262360795,1679.48698456303,1669.4832884220343,1661.1047335505525,1650.6189939006056,1640.2515296844367,1631.925671216156,1625.8318632253831,1619.4781211124366,1608.4260568193088,1599.1376478499442,1587.5368262650404
D28,419.71907054064457,418.66372584591295,417.4013402220722,416.1229054307766,414.83497776784066,413.6043479498707,412.06786857414954,410.739506840501,409.3919430356047,408.0382644289217,406.6789969855866,405.3135820595144,403.9365972049491,402.5695937817866
D29,6421.907049699827,6434.804228724265,6447.429154331329,6461.494579341611,6474.601978140365,6481.8704429396175,6489.327594493576,6518.37081238837,6528.743238014855,6552.644284919245,6566.127803857569,6583.338416250688,6587.66338283785,6602.058773924743
D30,606.8240317070076,606.4086664417765,605.885252172119,605.42053990358,605.0276787973733,604.7716264946841,604.3512424425095,604.0515153066824,603.7715384382276,603.5132190347728,603.2716338485704,603.040542493117,602.8103627258157,602.5841422734966
D31,2094.2931424574417,2097.3077702891487,2100.859745347404,2098.7969148149573,2095.9985979054118,2093.064526451399,2091.5891063875833,2090.0014076727566,2088.1081617342434,2086.1944261268545,2084.3375816740454,2082.5695041011313,2080.8041612520096,2079.03931300917
D32,1878.4711935641208,1893.3294752345396,1904.5564818621888,1900.1685578409724,1895.0506323728823,1889.6736797656902,1891.8183036476662,1891.520928586443,1888.96674856282,1886.7547764473366,1885.1044614960308,1884.1906006527788,1882.6837184976048,1880.9377413678217
D33,6458.314970635177,6466.075865770105,6432.084626539994,6434.317338085841,6423.931320422058,6406.784259337133,6396.049825346895,6399.206674255435,6410.693083292501,6383.8166347809665,6391.761762855622,6387.749129856052,6441.921962552179,6438.083690419679
D34,2268.9299054133458,2257.6276892528817,2246.081230845615,2234.2820051839453,2222.225140901151,2209.9094449981844,2197.3373940748447,2184.5150921311456,2171.452195316812,2158.161804315428,2144.6603253519534,2130.967301105264,2117.105213088381,2103.0992573254325
D35,1670.2387331934656,1679.4336089048556,1689.5685096133893,1700.6224939162598,1712.5699006319642,1725.3804758802175,1739.019522519488,1753.4480712142508,1768.6230722986925,1784.4976075022691,1801.0211205057567,1818.139665204696,1835.7961704708584,1853.9307201219835
D36,3782.402523269026,3783.634058812451,3783.6591053762118,3782.7552537922547,3781.131252684882,3778.959350023608,3776.4421547352877,3773.61106728778,3770.592609346229,3767.4231596985405,3764.020496151838,3760.6798025367734,3757.351354124054,3754.085560295248
D37,2462.3101628440054,2462.9229810902198,2460.3261225151555,2462.798276142742,2459.095072572045,2448.854357092285,2439.9010457193926,2438.00322798396,2441.809404393006,2441.6851811277365,2445.0850736798407,2441.55035021105,2432.3383200547746,2424.1363231424425
D38,2430.1499069640568,2434.5767158876774,2445.349480696163,2450.9259732321425,2450.1632449421913,2444.2041860714517,2431.9058488237683,2424.8104034037633,2429.2603807709843,2440.056113817769,2445.655376970826,2444.915224216527,2438.9785482964717,2426.7024038685445
D39,2362.735752227187,2361.8907551326356,2361.049186027605,2360.211017211057,2359.3762213163736,2358.544771305996,2357.71664046617,2356.8918024017958,2356.070231031382,2355.251900582094,2354.436785584905,2353.624860869839,2352.816101561306,2352.0104830735318
D40,3774.061549467768,3773.320668494532,3772.235868397668,3770.820848587306,3769.0909172708234,3767.0629168728037,3764.755141980432,3762.187250214108,3759.380166457494,3756.355980913585,3753.1378414834617,3749.7498409920418,3746.2168998102593,3742.564644445522
D41,6338.418612323134,6326.696854223576,6301.5861625190855,6276.829639680255,6235.906764199541,6178.72925035108,6120.933657284395,6071.630618096622,6031.044152491057,5985.389979643272,5932.983736652107,5874.186062069407,5807.139080585841,5740.333361597488
D42,7171.233179835056,7156.503017982126,7148.589989107653,7126.684166182405,7091.556568094246,7074.507356910487,7053.565676268252,7054.928831251675,7036.671292525551,7039.825242793524,7033.355372185739,7018.091598366505,7003.057600623802,6995.96244717261
D43,1126.813858722814,1126.6985146303527,1126.9646064397746,1126.1428658228376,1125.7031611465065,1125.7203101394698,1126.6676289220459,1127.7752713739928,1127.982287728467,1127.1681072939132,1126.145212516962,1125.3729569932489,1124.9363614569966,1125.5348641455118
D44,8238.976503127476,7986.414928064287,7683.579444641281,7187.090744112886,6473.130610786777,5538.902760982944,4404.4390792573395,2912.8292517181417,891.1320675354491,-1795.9638232687557,-5474.645954873233,-10445.66234044536,-17084.053555035298,-26001.34504831171
D45,1121.694503015971,1123.0711289492485,1124.7224691250358,1126.0768886593385,1127.3340822809587,1127.9083184396168,1129.0303226831481,1129.5611329923308,1130.7164160407349,1132.5612689421175,1134.532018283878,1135.8794944773267,1136.629747885545,1137.9663415433022
D46,10173.407145833398,10220.707623020267,10217.7134774911,10253.635134626627,10277.282850064332,10283.700698123339,10289.69215836973,10303.793185844943,10307.433304025719,10315.484214992797,10326.360940661272,10335.349378580859,10343.341074494636,10353.4176225604
D47,1009.8653163664862,1010.1465271623357,1010.4445845824248,1010.7604978652054,1011.0953367100406,1011.4502348992644,1011.8263941372295,1012.225088119343,1012.6476668448673,1013.0955611880906,1013.5702877433437,1014.0734539602702,1014.6067635867375,1015.1720224378188
D48,10434.801965453395,10394.793794179892,10356.268426620238,10318.61603821976,10280.450863826763,10241.258731494156,10201.189171534146,10161.986384961467,10122.889520371626,10084.567129302035,10046.720871128198,10009.378022821355,9973.033289012148,9937.08502814754
D49,11017.742725214588,10965.363372987798,10913.062614001308,10857.793364784413,10800.013238067591,10741.145993414997,10680.741102420072,10620.68730459287,10560.651853745725,10500.78039983457,10443.437595742329,10387.164397534054,10333.209717697424,10279.300607559146
D50,9885.312981881847,9842.906877372192,9785.863572553824,9696.239714991269,9583.710495308289,9475.991605695584,9392.577996169586,9285.89434149235,9216.775473328345,9137.934446553103,9033.482219921263,8913.557680220949,8806.422136734422,8731.076464176955
D51,1023.706489371088,1021.9051252822179,1023.3950394603506,1023.5483080368189,1025.5428730439278,1026.1986958316747,1026.144292716628,1026.3005627032292,1025.8634214447336,1025.444359450012,1024.9567661211213,1024.6994901945611,1024.4743956706868,1024.3016484911152
D52,2892.3827127611644,2889.106598091224,2885.872863689891,2882.682752681885,2879.5375446560442,2876.43855673491,2873.387144675693,2870.3847040035275,2867.4326711779695,2864.532524793711,2861.6857868165143,2858.8940238554,2856.1588484721506,2853.4819205292256
D53,1108.0428093423257,1108.4792507898703,1109.2139550512486,1110.6103375331952,1111.4436713016373,1111.529562684053,1112.0843883549096,1111.892470222172,1112.1922545221673,1113.3157859107855,1114.6539302610715,1115.5206787130815,1115.662662578854,1116.2274379353917
D54,2823.0172194332304,2826.062831832097,2828.206535627892,2831.9081260615176,2833.3323623498336,2834.743206543657,2838.6851580493403,2841.5802197380353,2843.8933102657384,2843.7802098666425,2844.3814902410068,2845.7882929998796,2848.741225752978,2851.54225431102
D55,1084.6979354246655,1087.7193928566262,1091.2356236024984,1095.1901247130183,1099.5739461120704,1104.3227442933892,1109.3585518784737,1114.689682665007,1120.2523040391977,1125.990302379967,1131.8485629404754,1137.850348900547,1143.939165246007,1150.0806933815334
D56,10511.552998210784,10500.33601257203,10488.28782998251,10474.963285046048,10461.200939334542,10446.646383440871,10431.843939741186,10417.644041580965,10402.85608420145,10388.955222327013,10376.056890629212,10363.756842916642,10352.170493450198,10341.464187513757
D57,1712.3771060774548,1713.6407639909778,1710.9839344016953,1709.6843127307138,1707.8294674354115,1707.880069725509,1709.122962830917,1710.224673302146,1709.7761545633846,1708.0468912353351,1706.5712603686015,1705.050183086953,1705.2471170205704,1706.7481120360985
D58,1687.1121521723537,1694.1979376875327,1698.7898355407433,1704.9495778175956,1710.508753445839,1719.3295528899064,1729.0650539851263,1735.8195287114027,1738.1107894323945,1738.411975431273,1740.7317329801187,1742.8541599685495,1748.5989609430105,1755.5812054320602
D59,4971.163495752939,4985.759593381126,4992.3604597531685,5009.633682713797,5032.792791757453,5063.946063910043,5091.001869243199,5130.5712522577105,5158.895034780493,5174.008434446768,5191.424923647743,5221.2192699893985,5257.5294076672035,5293.695949812118
D60,4074.003676225527,4080.1151814601267,4085.9744175845312,4090.914962264757,4095.2700506632223,4098.5461426847705,4101.347906439619,4104.032406381767,4106.5204576172,4109.037089717429,4111.845164029758,4114.63166885607,4116.97887497938,4119.466178690367
D61,3581.6477518316483,3576.501557595398,3570.914541247676,3560.6173683599413,3551.6976199506735,3541.7450047606935,3529.434914606867,3523.115339224086,3515.6024283625397,3507.417879531076,3503.2003644896713,3495.8334367973007,3490.9273413698706,3485.4669623731024
D62,5726.158455398067,5749.590605712038,5743.433740198039,5742.459586170931,5724.108355956237,5719.177633424796,5743.600055198233,5796.7772107725195,5903.890768207838,5971.52310753651,6016.354629740394,6031.992145537494,6048.55192414062,6088.4735293767835
D63,4713.99510129605,4711.140896124327,4714.574537707084,4718.869947872843,4724.205390494341,4727.044478051443,4727.597963665217,4729.336875278015,4729.340646142971,4732.315293652991,4737.53788118026,4743.166201606711,4746.534765071946,4747.481689364689
D64,1044.5642932791902,1029.3080753134304,1012.7760605051739,997.20927360885,980.8040690644498,961.9657484473951,942.0282237537472,921.8615352598906,902.8971295927371,883.8879870284231,866.4686014525137,852.5786841021893,838.6415439947984,826.1595274207539
D65,3539.8256026601307,3529.659575263853,3519.5019109256523,3509.352602765679,3499.2116439097426,3489.0790274893084,3478.954746641492,3468.838794509055,3458.731164240399,3448.631848989563,3438.5408419162177,3428.45813618566,3418.383724968811,3408.317601442208
D66,1389.1618508816018,1381.3841855617493,1375.5188922619361,1367.1537836337964,1358.8099329937725,1352.5503687498606,1349.0715952013743,1347.239149527393,1344.9723953758894,1343.8904026601253,1341.0171808618293,1338.084243883457,1337.0741933653467,1338.5598969480761
D67,5428.096560999745,5428.797817270801,5429.52112623751,5430.3062484604325,5431.192643352163,5432.219276935031,5433.424432002559,5434.845521609543,5436.518906799406,5438.479719456855,5440.761691148864,5443.396988787876,5446.416057917833,5449.8474743865545
D68,5585.22328239843,5606.313362978301,5621.598026336418,5635.668281390954,5652.3485974294645,5661.391227025551,5667.000522020876,5672.388617368366,5676.782261420558,5680.286195836128,5683.245609301364,5686.311051054756,5689.405177936438,5692.492164797757
D69,3953.024840587872,3949.528653415173,3946.797281497243,3944.663416178959,3942.996348736884,3941.6939638897184,3940.676484784005,3939.8815863077084,3939.2605774004296,3938.775418509804,3938.3963915000554,3938.100279284254,3937.8689436746763,3937.688214338286
D70,3999.5274699428437,4001.595617323668,4001.9607404750213,4001.074608074651,3999.603918415124,3999.172832778737,3998.0679257372003,3996.008249290314,3994.4504854077086,3993.0824006134444,3991.2937128516596,3990.131111908183,3988.863762370441,3987.0854298744634
D71,2536.5348821945017,2540.461706179958,2547.013088282911,2553.9988907554975,2557.0236765915015,2559.4764683094572,2563.4868854946844,2571.767522634039,2578.1030042016673,2583.176110293987,2590.028776481627,2599.5176040339607,2604.173727349221,2607.671559235057
D72,1914.0022197542246,1908.4214566478227,1900.0300521460329,1890.7403204752973,1879.7148642672012,1870.3754529335438,1865.4697090046075,1863.2210187175197,1859.8753169071667,1853.9824350575345,1846.8862677129127,1839.7068682464428,1834.7282069791595,1831.8292760373574
D73,1018.6626381824384,1020.2354266466447,1019.0211388528443,1015.7474823087844,1012.4973502584729,1011.9582620247826,1012.4764913236645,1013.3207772507728,1012.6172918833864,1012.282621208797,1012.7161081393547,1011.4995538486443,1011.2643117735468,1011.7799935617438
D74,1668.814770184492,1668.42410265067,1668.4916039085374,1667.730272971172,1667.3523375020004,1666.9951926142917,1666.4821152787986,1666.062280507425,1665.7085671231514,1665.3062215747182,1664.9468880254497,1664.60545398711,1664.2608058528522,1663.9323772841176
D75,1642.029209541019,1642.640527315035,1642.314556168922,1642.3507186297431,1642.649104485709,1642.699205325064,1642.8882575295047,1643.1143731855643,1643.3396364251882,1643.5945388627217,1643.8827826021636,1644.187574387042,1644.5172501814327,1644.8695813828876
D76,1816.786185480163,1820.8818046424885,1818.793652415589,1834.954644600924,1849.7975980553704,1881.6152195911372,1878.4026998552822,1875.9434083330432,1877.5088035683557,1885.6733676433337,1881.0193959929793,1877.9799018099504,1860.2194333325128,1865.9929826107193
D77,1939.2613015583306,1938.4793519734594,1937.2999242250942,1937.4228850800005,1936.931018279221,1934.4163784154475,1932.995872122584,1931.068085946576,1929.8354856513222,1929.5141601883386,1928.9691619674159,1926.9092276926972,1923.5992843513693,1921.594541299377
D78,3234.323530027828,3237.079350598623,3237.652940387457,3238.205096877955,3236.9770820353842,3236.5492252673403,3231.378960371794,3233.389016306419,3236.760532952608,3239.5700462892496,3239.4803877648737,3236.851686701674,3234.678418562552,3232.6903912236558
D79,9883.73850614787,9889.14644125416,9879.680166102773,9853.18284759424,9828.114178008287,9818.43626879659,9822.530002113579,9836.174112896057,9834.573564657985,9833.655650147854,9840.030430544868,9835.663862087686,9836.776035361032,9842.838203995118
D80,2496.0568736337,2496.014660945227,2495.9733425773475,2495.93289958293,2495.8933134162594,2495.8545659245306,2495.8166393395254,2495.779516269464,2495.7431796910287,2495.707612941561,2495.6727997114167,2495.63872403649,2495.605370290891,2495.572723179781
D81,1590.3165594503391,1590.732909062419,1591.1466965068182,1591.5579531253325,1591.9667096881674,1592.3729964077538,1592.7768429521475,1593.1782784580296,1593.577331543322,1593.9740303194278,1594.3684024031159,1594.7604749280576,1595.1502745560292,1595.5378274877905
D82,1106.2486195173005,1105.7409512618538,1103.8721338009411,1101.4493598394906,1099.846697289298,1098.9411363091397,1100.269486449599,1102.0097509823836,1102.8229582866932,1103.048685562428,1102.672558727345,1102.8087594822462,1102.8912141039898,1103.847592006669
D83,2907.865668901533,2911.8259991406157,2898.6014914241805,2889.3123802352684,2882.122906939292,2879.0913549467164,2875.802551346989,2859.706936375506,2860.569993354548,2854.136684190952,2854.376626112784,2854.2978193236663,2843.384695161273,2834.8213042427024
D84,1725.509737547402,1727.4448132987122,1730.7802081347415,1732.7895950835714,1732.0785498851849,1729.985798648126,1727.9596654409806,1727.2975888502085,1729.4071485913003,1732.9624613352669,1735.2361147599645,1734.8323833993506,1733.0884826364456,1731.451023651914
D85,6531.122071538085,6611.218217126314,6715.350106975735,6846.343553271699,7000.513964781426,7153.948942553952,7290.141237479173,7386.507606119084,7478.391193056289,7572.577804903706,7684.832020040195,7799.674038743784,7928.76714834025,8042.508520609161
D86,7082.707720469037,7082.660907613822,7082.4711907112705,7081.953035963335,7080.924626100656,7079.208722155447,7076.633503202038,7073.03337997083,7068.249778368763,7062.131889086049,7054.537379634149,7045.33306534308,7034.395536046088,7021.611735395655
D87,2177.4065446381487,2179.5397090730803,2179.4267287014823,2178.6987643277425,2177.864814806947,2177.2013754129484,2176.5159764110276,2177.313596418794,2177.096163512515,2176.409338995979,2175.2085102688998,2173.112673336418,2171.7584244414984,2170.0672833476992
D88,2275.919359100395,2278.189402423125,2277.8072348340856,2276.941856551454,2276.169257483247,2275.549347381218,2274.9756478872177,2275.8121409423206,2275.633027332531,2275.059580187234,2274.051421055663,2271.9028060634496,2270.608641986397,2268.9732210469197
D89,2046.662711154881,2042.6034913440885,2041.8900547298222,2042.4114518933288,2040.8966086944793,2039.6348131370657,2038.1702204498301,2036.2483815316732,2034.1477191450792,2031.8138768166993,2029.252303228201,2026.5160220955281,2023.6205442165342,2020.5924758136885
D90,2056.437044568053,2052.4033077802783,2051.4699937390524,2051.2189972421293,2049.399439281596,2047.7123568056254,2045.7829006233978,2043.474525706031,2040.9719710059574,2038.2463686920926,2035.3139709307452,2032.2155330366504,2028.9715984462414,2025.6095756880973
D91,2059.225930716756,2056.029455937187,2055.510810692457,2057.541175758357,2056.7905121729978,2056.3756657055237,2055.900718295874,2054.8224843044845,2053.5887845232237,2052.11950623185,2050.386583265039,2048.4705536891242,2046.378646618508,2044.1343319487019
D92,2073.660034189562,2068.8515281150894,2067.429757834688,2066.319189316255,2063.8361871626403,2061.4948786778014,2058.9002543034485,2055.9729180007234,2052.869796549876,2049.565621020959,2046.0817339954183,2042.455574728518,2038.7086216775529,2034.8685464157209
D93,2348.908865314661,2351.04132949628,2350.568263400709,2349.9263259127283,2349.4267446867498,2349.0515077279565,2348.5932130968063,2349.3608279963128,2349.1962857121143,2348.565199006539,2347.700517400373,2345.517679104517,2344.2649283953697,2342.625459329206
D94,2156.385430904509,2156.227917416691,2154.900673121114,2151.7322271787834,2146.9387448626762,2143.3407060251457,2139.30229844269,2134.911280949184,2132.8570915625364,2129.4333089797856,2126.0743144450453,2124.1068764381953,2122.349249692257,2120.455018098851
D95,2130.3825051208514,2131.005686393057,2130.4078894297436,2128.468446549288,2123.607330547145,2119.119895446677,2114.365073493655,2110.230922530024,2109.2839804637597,2106.2829976614566,2103.7632861524426,2101.4760575160417,2098.600495812948,2095.919550686374
D96,2050.614907866734,2046.9372936316581,2047.021166542806,2049.534301639918,2048.923949209644,2048.9001062442176,2048.814926353829,2048.066006197285,2047.2318327598541,2046.1768696055906,2044.8683657862061,2043.4120331601198,2041.8045629499954,2040.0709926330346
D97,2115.419480718291,2120.2748154840137,2122.008310433609,2123.0132483164234,2119.184470690919,2114.8817463525197,2111.6610856206953,2111.371176922071,2114.8557827891996,2114.761038026508,2115.850697209061,2114.67234009461,2111.703618961775,2110.10347530517
D98,1901.9567374508608,1900.2123175410825,1896.3385402002032,1891.732677857369,1888.1874929468968,1886.2816451367516,1884.9925726454467,1884.1042850940178,1882.6011043566477,1880.2581124507383,1878.4228197666664,1878.7871145951137,1881.781693760265,1886.1948950623914
D99,9582.644350795013,9558.006172746153,9555.26697012469,9577.038234637615,9600.67763326483,9622.749384152492,9622.482865823498,9596.492282144038,9567.602682802757,9561.252143607218,9580.199970315256,9601.919387357511,9616.27627390278,9616.092191975482
D100,932.3673614011441,934.5777067370935,936.6578350776125,938.6415374001672,940.591215738019,942.3930116842969,944.1430707116922,945.9216147022228,947.794103786448,949.6423973171572,951.3857812342603,953.149428982677,954.9023347150787,956.6449617364824
D101,12031.230140727786,12051.49110391344,12072.265900520924,12095.52367620891,12117.89184178997,12136.9760710037,12153.7890804091,12169.12143562431,12184.617876736447,12199.055514547901,12213.770846940683,12227.343673281906,12237.800121502829,12245.139602839141
D102,1617.625408493228,1619.4160777246402,1621.1719486879206,1622.8881248940233,1624.5599032427697,1626.1827969358792,1627.7525573362002,1629.265194666642,1630.7169974479675,1632.1045505807501,1633.4247519833907,1634.6748277051502,1635.8523454405572,1636.9552263793562
D103,7179.9728714957855,7168.22114171071,7160.680538619789,7155.91203814732,7147.50803715813,7138.805067151628,7131.7588389698285,7122.173752006275,7111.733380145644,7101.056054306875,7090.16715876679,7079.709282768895,7069.681036289171,7059.008798188304
D104,9243.714665083031,9255.125919912849,9267.252924876935,9274.231868156854,9274.851067168824,9274.98139504477,9273.498747962329,9276.35683652674,9284.890294131412,9294.57021755251,9299.63094776349,9298.937303034994,9298.435473384303,9297.002570839702
D105,11122.196365790827,11108.865616389952,11091.74984335514,11078.994278527913,11077.269485818517,11070.524632649569,11072.920748779534,11073.09377515992,11067.51676635324,11063.119661780464,11064.684128603825,11075.730337669254,11082.167065429356,11095.777014631749
D106,977.1418083084598,980.1513064760679,982.9622804693695,985.7364265582233,989.023189406696,993.3732757788101,998.3664027967336,999.2048034899549,1003.1238365740414,1006.3019663853148,1008.9584098378209,1011.6122571726931,1014.283772774502,1017.2667363494276
D107,963.9719067386202,961.6497192816192,959.4603769531254,957.4152063273691,955.5245334588711,953.7976161145067,952.2425849892163,950.8663943229512,949.674782253634,948.6722411556126,947.8619981260423,947.2460056936072,946.8249427358278,946.5982255036264
D108,1316.5903672571735,1316.6400221334843,1316.86339872816,1316.833388312089,1316.533569413481,1316.9027591729728,1317.8746693560001,1318.1690013932493,1318.4920622068423,1318.9636855553795,1319.5413010338975,1320.2417565336143,1320.3869960929758,1321.0135528026408
D109,1263.9981054190785,1264.0877956816223,1264.4534950903387,1264.5843185272429,1264.3757523096965,1264.8529093543486,1265.9054783901365,1266.2935724163094,1266.7673195340328,1267.3329825617102,1268.0153022629065,1268.8631301280707,1269.1106956771873,1269.8048921217994
D110,1334.862122932634,1334.8539672139193,1335.1878394495268,1335.2370420600791,1334.9195240960457,1335.3396143057764,1336.3869830795788,1336.726689144499,1337.152149395338,1337.6926953867992,1338.4077020598772,1339.2527982171598,1339.4475871261373,1340.1601852754216
D111,9397.557470533531,9393.153794720707,9386.664338089546,9374.69090930435,9369.098439187732,9362.541047107246,9358.64625917538,9353.421439500531,9349.066993086537,9351.720861641767,9356.291902284713,9360.259891911763,9361.812338399577,9360.702470300337
D112,6944.916320512838,6953.28216931054,6966.128801462865,6974.1518596406195,6974.583591370536,6974.462806578792,6971.649637501413,6973.896864650372,6983.789883115779,6996.393998582871,7004.046689153674,7004.018445414818,7003.386558703643,7000.031776057385
D113,7449.558947078985,7455.615774449163,7465.843824875646,7471.248338299403,7468.999758212712,7466.291883051601,7460.781435251646,7460.212858090315,7467.28024635999,7477.091564687371,7481.950625318954,7479.046783122718,7475.606665837361,7469.31217321957
D114,6503.147682546469,6556.092876304245,6605.594069226079,6642.744595809015,6665.258115234761,6675.070460040426,6694.666953898924,6705.629975104628,6724.897218900867,6752.030296636748,6780.174844708532,6800.047856992685,6812.952500039625,6834.893227745674
D115,8254.33710694346,8265.25419148452,8276.931269666062,8289.32217651256,8302.377258714776,8316.04361655674,8330.265361658892,8344.983889281566,8360.13816386228,8375.665016395693,8391.499452207376,8407.57496762207,8423.823873983514,8440.177627447358
