V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D28,420.1614783222016,417.8067257030516,414.70340810266623,412.2683369534519,408.7698132645512,406.62640482974496,403.7282830596031,400.69603544891106,399.31418614802385,397.00498711747144,393.97074004594185,390.67754157561467,386.9948392432631,383.2342048773296
D29,6418.28764589923,6420.224126517914,6432.173958808436,6441.079614376001,6447.711529886913,6454.347573462461,6462.537576386816,6469.426533440864,6482.159565067944,6493.380869192009,6501.331110203484,6512.852604183184,6525.2567510580075,6535.8685141595315
D30,606.868811936671,603.4206096864149,600.2749710664277,596.9382079179409,593.7507554230381,590.4044374440634,587.3001893906053,584.0327340703022,580.773753238723,577.5098689053997,574.241020535456,570.9671475015411,567.6881891039867,564.4040845890196
D31,2118.638419667686,2121.8420610656995,2126.6262155252102,2131.246411882771,2136.757689905257,2142.90223012757,2150.255407520704,2155.762712067179,2161.771064163564,2167.766241593133,2175.5888847982496,2183.183278730219,2192.2099802051616,2195.7165735183235
D32,1923.6186892059577,1926.4545386251784,1931.4441557836915,1936.2705236560475,1941.6232640056487,1947.2914469311067,1951.107271044454,1954.9489036143732,1960.7252141159724,1966.8808687514343,1972.9301975664207,1979.5904019485756,1986.5653761759772,1989.930049309289
D33,6732.523437057409,6717.861361118623,6708.384735969428,6685.245029992366,6642.885792051068,6623.0394959440255,6598.2136190380725,6584.700019904394,6562.230968722883,6556.728489013783,6551.496051197949,6556.926636505763,6568.429269473097,6589.002607846097
D34,2284.577974413962,2284.5922460984443,2285.9601918070166,2289.4615598710698,2290.5458128950218,2291.422630493711,2294.8797376597377,2296.104892268403,2296.869742955914,2300.4676007395415,2301.5807512694096,2302.4863465830736,2305.9721989609266,2307.2260938861073
D35,3304.601055634893,3392.809157942879,3444.7655634531948,3347.5646347884535,3348.0052944699896,3502.0689130332125,3421.2670353007898,3403.6093633403725,3463.5962929817697,3488.510138938156,3500.340288486602,3370.537805471242,3386.7745683343933,3569.8700281130514
D36,3777.3542076563135,3771.509731563155,3770.6472084825737,3772.2967044125253,3767.8979754590314,3768.7841650427717,3773.37459454032,3776.5928852859124,3777.395781581497,3774.8526917639647,3774.114582790566,3773.424912326331,3777.314550643152,3784.9154314092866
D37,2450.4684770888935,2448.9606696770984,2448.031807097411,2447.2611189884074,2445.8931659019117,2445.0660819828013,2444.7584048527774,2444.008391471572,2443.2177736326566,2443.287343985062,2443.2992723429843,2442.6683132086027,2441.980130074244,2441.6851780277498
D38,2290.704569374793,2289.896352342616,2290.8558697146573,2283.058841899035,2289.549410626366,2291.2018118354986,2281.796853618198,2294.307498204794,2285.2011152159753,2289.5537080437184,2289.7078879504365,2287.796038071388,2290.5600756332205,2284.5088243643863
D39,2440.887360165232,2432.3327608391264,2410.948870477178,2397.420824947879,2382.3850617882154,2353.8716594457,2313.715595419696,2277.0961908228546,2246.8006165482593,2218.9212753145266,2190.783548111567,2161.1292633292014,2125.0551610377624,2094.1492628562805
D40,3849.693753422213,3839.0537199996356,3829.9895886932213,3837.2408486102495,3825.099126697856,3815.4794486083592,3814.2491635526894,3802.162697175467,3803.47575670244,3810.9457180971917,3807.2370496897565,3803.7809440487636,3800.298812344907,3792.314753753293
D41,6413.122539659248,6316.625167358221,6227.326335762694,6191.072809956857,6090.665484971624,5816.402434860098,5659.430797166779,5216.476437367286,5111.388405963986,4827.990795611039,4628.202753127783,4389.010135030684,4212.1667035166365,3983.618595006902
D42,6932.807017175452,6904.462769157648,6879.546765418192,6856.539524609878,6834.601496410765,6813.267667780409,6792.279537696884,6771.492636160705,6750.825593985224,6730.232071314379,6709.685265759502,6689.169346764879,6668.6747063092,6648.195314720873
D43,1126.9555505223855,1127.302195694413,1127.0886313140654,1125.4061499785494,1124.1235043475026,1123.6492179964232,1123.960645788296,1125.2782177830427,1125.9718231353247,1125.55164904444,1128.3302821668467,1127.503427403526,1126.9143924734478,1127.9608728610342
D44,8575.709507244559,8586.217496692774,8604.504135811272,8606.234335682631,8610.263714530727,8596.352879686043,8583.676503129172,8607.598092350983,8635.70358207575,8677.55935841596,8711.416985024027,8691.5991038771,8718.339923247106,8731.27883385616
D45,1123.8935592048158,1125.9478244462541,1126.2224720451338,1129.6420981609813,1132.304602222245,1135.8138716583303,1136.5037737598254,1137.2756386822598,1139.5867572555123,1142.402345295717,1145.334500614984,1147.891762360464,1150.5310943455552,1153.694425913872
D46,10172.586268749405,10154.884737551522,10141.830545332086,10177.632850540022,10240.284093173443,10239.77060835101,10293.805399020093,10309.591091052493,10320.659150707652,10331.973154971218,10274.150454214734,10275.719855315869,10285.961201924008,10299.394629950624
D47,1012.6783231817892,1014.7375659512443,1015.8088767585979,1017.0972583255784,1016.1151548401028,1016.502889224024,1016.8580265888467,1017.1859998391038,1017.4924226709022,1017.7813954066353,1018.0560008856285,1018.318618934129,1018.5711293926263,1018.8150460454746
D48,10758.913146762461,10772.856745373956,10787.503875640934,10821.401983644388,10870.53459354626,10883.610424863129,10904.729065251528,10925.339261639248,10924.420173097293,10940.839926255067,10961.112549792308,10979.405981708496,10994.982110160056,11013.581828771508
D49,11311.01812622235,11339.392987970667,11363.246632411518,11389.049856724645,11413.983108542801,11439.275151530215,11464.390729695462,11489.563388849961,11514.691576383533,11539.819815576537,11564.92894060518,11590.027553622607,11615.112144586297,11640.184483375871
D50,9932.118409650979,9938.496108092084,9960.28125395079,9976.199349967386,10009.84851163706,10050.238872827653,10089.066343029655,10105.563657286733,10132.87246235691,10166.36189841193,10196.063293835618,10198.904984696495,10238.555413651498,10281.283181093939
D51,1023.586612507624,1021.2365735950059,1020.5965304507437,1018.96957548177,1018.8630425606383,1017.6330793044344,1017.8245199940172,1016.8201578391096,1017.1838713804207,1016.3121537608171,1016.7788088009131,1015.9875751326389,1016.5175885523456,1015.7765445634229
D52,2891.8024982793477,2887.269464938404,2885.781667133635,2879.468258065103,2872.1685957872046,2866.1967307188215,2860.770278202137,2853.0433814005487,2846.5524902379816,2845.459515813587,2842.9816555101506,2837.868831666702,2831.0491033827116,2826.656200341765
D53,1108.2337821713634,1107.2744332719974,1108.053931738347,1107.242894502298,1108.0192204538657,1107.2850747430443,1107.9549389085146,1107.2775903799459,1108.001166693761,1107.3746120206788,1108.1463178322228,1107.565345014622,1108.3802187913534,1107.8401299818024
D54,2815.7336580129845,2817.879809935171,2819.519560489579,2818.5291754587465,2812.491974773571,2809.788002109994,2818.1189551819325,2821.247320481554,2823.6878490930444,2828.880638288588,2831.9741278821634,2833.9366235627826,2836.166945993912,2841.573256963977
D55,1077.929857584404,1078.3195638478464,1078.5475596524675,1078.7417411038502,1078.934574689161,1079.1260698477781,1079.316235952438,1079.5050823097054,1079.692618160447,1079.878852680296,1080.0637949801178,1080.2474541064707,1080.4298390420613,1080.6109587062
D56,10567.721151949683,10603.662086860926,10642.858294837117,10680.045682372594,10720.25154224933,10756.620758474135,10794.033438198827,10831.035586448632,10869.185672448262,10907.151303847908,10945.521915923102,10984.789411287302,11022.43145226251,11060.136109677322
D57,1723.736106583216,1725.6312082865052,1725.5621396117442,1727.3923365884855,1726.0828011634117,1724.6592131002824,1724.6376635262982,1726.9251390025174,1730.1260728028628,1733.1808730683647,1739.2012420671856,1742.3478789742414,1743.7068376465124,1746.7084506391984
D58,1675.2041413830814,1676.2071810458503,1678.2156668174998,1677.9687565536874,1675.8657858438903,1675.1732314666262,1675.3551169533414,1675.7062236251481,1677.4741345300029,1679.5594031858568,1681.3351978553787,1682.2874827172254,1680.6320935083395,1680.402578337337
D59,4948.156745364871,4968.201020913436,4982.076553285646,4990.922278277922,4992.711264057892,5003.433460541598,5014.194472215004,5024.699327022442,5043.983903826962,5055.904250883575,5065.165792213774,5065.5363138780485,5076.858942072231,5087.245213969081
D60,4078.0200442004902,4084.075677663424,4091.793258499501,4099.652620772343,4104.964010087133,4113.158243581271,4121.169452811486,4128.935188610018,4137.585512309475,4141.578685842959,4151.189055826682,4155.582296742891,4162.474302048886,4170.113190768445
D61,3665.3381747643443,3669.1931486447656,3667.525208815212,3666.0711866518272,3662.5464408357993,3656.275262989317,3650.0203116189405,3649.0520030538996,3647.5180473270734,3648.9313876305396,3652.4707776501136,3648.805253630373,3665.7373021760964,3666.3741509588936
D62,5821.308415117557,5852.969567277227,5879.104861040997,5897.691037673608,5910.8271200600775,5922.119030285209,5932.136824313446,5941.260289465756,5949.7438455456895,5957.759156514378,5965.42314584272,5972.816426348273,5979.995433273332,5987.0004201690035
D63,4721.129785560077,4727.264645226741,4734.066889816553,4740.939137140167,4747.86692605979,4754.528238213209,4760.938882494841,4767.36135612033,4773.824462464948,4780.688538171799,4787.966131441455,4795.406974976826,4802.715794142159,4809.866135402121
D64,1077.6287381236261,1086.8982650149146,1094.561466092094,1102.8297440767926,1107.6058985246777,1112.6254491738903,1116.356550842055,1120.083421651652,1122.8142824448555,1125.433915312754,1126.0356285606927,1128.3515469831332,1129.466205805267,1131.3950212737086
D65,3552.221007512343,3550.2030792026258,3539.803762860422,3540.9847236233613,3505.3498805374284,3495.755397247491,3488.7298147856777,3475.6231558702166,3448.8455641634537,3437.6433602363227,3433.150308187334,3425.741045129946,3433.359336556808,3428.6396003989294
D66,1395.61633379357,1395.3046876581461,1390.720593927288,1387.329324156002,1384.6865859923596,1382.8966101029937,1378.5655445405405,1378.4142579488503,1379.2841564131431,1375.1183957738212,1373.9081056525308,1374.0684586466773,1368.7647977218824,1368.7322413525244
D67,5248.357492446545,5273.495468579585,5312.6964403335905,5338.766085670574,5381.3228421206695,5412.187306796761,5452.815515388555,5482.268944412744,5520.467656825305,5546.551183752301,5581.593397959048,5604.398017718859,5636.317696327185,5656.286283023509
D68,5529.87900009695,5525.829893041957,5513.660463811562,5503.0649029889055,5472.393815559477,5460.618509176409,5452.25558829385,5440.961363540111,5425.697810692459,5406.787042495097,5391.223267479807,5380.125047897966,5352.772914974495,5333.395022712653
D69,3962.6606968716364,3964.6571971526605,3964.426879326138,3963.765443595024,3963.193207222616,3963.6034016397325,3962.7376200662407,3962.368580025136,3963.1804609880364,3962.770805907549,3962.582745375436,3962.419179140895,3962.449182989366,3962.223682507681
D70,3925.510183876453,3806.0248420167427,3705.44487099505,3556.497239260086,3744.163042960422,3813.25869634,3964.337006598501,3830.7826009211512,3934.2848844303544,3929.934745656178,3922.4811019070667,3933.8134845580435,3947.4872979944057,3951.122331844941
D71,2538.476312933122,2544.3960281099207,2546.7070018303334,2546.9672917576077,2544.835324597005,2547.034417917364,2551.033410561497,2561.0942241125313,2568.084255125766,2574.265591012059,2575.674746950149,2577.660983066872,2578.7797189129356,2583.1831912656
D72,1924.2080429907544,1926.7705200587611,1931.910724978411,1935.730839750816,1939.331662275116,1942.29844415016,1945.1669587523058,1948.6045853059866,1950.2398920095661,1951.199695490927,1951.6519749448862,1955.2702522548911,1957.9745117417083,1960.1288276324506
D73,1018.7318179195094,1018.8626186793753,1019.2675808323459,1021.5899958289876,1018.5884600348834,1017.890581702352,1015.7365608516094,1014.5762032950776,1015.8124669453728,1018.0992021207129,1014.5288941458822,1015.0250196964744,1014.9382885516807,1015.3034854323738
D74,1669.9900613077257,1670.7221526034284,1671.6570274926212,1672.727049453989,1673.8856233604115,1675.1198537747716,1676.4191243602043,1677.7785647115384,1679.1945953914355,1680.6649983387526,1682.188158126001,1683.762931776384,1685.3884647558061,1687.0641132705225
D75,1637.470442570078,1631.079930972684,1629.1396405387006,1615.2063479160388,1613.1580991548603,1613.5330055929626,1612.8301321710248,1616.1269337741624,1617.8319879957144,1623.7324486229782,1623.3706294412473,1624.4373951143903,1625.7053779136613,1630.5311418481112
D76,1812.0064579649431,1814.640970390666,1817.3151066909359,1819.8355520288867,1822.2283992424996,1824.5516596624614,1826.836200681284,1829.0987985088923,1831.3487575630647,1833.5913355102753,1835.8295529676564,1838.0651702158118,1840.2992253340844,1842.5323364634241
D77,1938.035447884257,1938.2296693256808,1939.902289348196,1940.770457994273,1941.7680837701805,1942.8231276493375,1944.527507452699,1945.289482735052,1946.6981478002772,1948.692218412477,1950.6583022043505,1952.9433166890317,1954.3730394589645,1956.4245893247144
D78,3195.988538472419,3199.8708134244835,3203.9312026367684,3204.938199844319,3204.6888292619897,3213.5901686179855,3216.8264744985736,3220.5353633726204,3225.1651715842404,3227.6886057149404,3230.992043894709,3235.049433360731,3238.988721376742,3240.884590493706
D79,9971.980482531324,10002.49519800309,10025.683371630694,10041.865545541226,10053.94342733363,10063.403083789692,10071.205249210218,10077.93212751427,10083.945378013452,10089.470286458527,10094.64897434224,10099.57243561078,10104.300125067413,10108.871908711124
D80,2492.449291869618,2498.2618766127753,2498.74637358493,2504.568127116973,2502.6240134716086,2506.793498813181,2505.423415554131,2508.723401696738,2507.6529703169226,2511.5469896004774,2510.435736011192,2513.70461862365,2511.187635071064,2515.5218815257617
D81,1573.8888646529642,1577.5937653437004,1579.126068479626,1579.808525378618,1580.44106700038,1579.3195646326578,1578.3806676071777,1580.5648229242781,1584.4794854127251,1589.1122748116873,1592.1046509846565,1596.322926878754,1600.271209087924,1602.9841175067936
D82,1105.5437271651006,1105.6749182391402,1106.23394206069,1106.3918461906026,1105.8225032969751,1104.9257921832498,1105.0768121270235,1106.1741923708887,1106.9559096072844,1107.880428349402,1109.04940597231,1109.9947404648485,1110.847968661839,1111.6717816196792
D83,2959.087650341188,2960.1033793094475,2955.1283740807894,2946.8632840378586,2938.8089575609497,2929.858490262639,2921.2635263402813,2912.2067469436192,2902.2689077010077,2893.5421719156943,2883.4961166944086,2873.5614113517076,2861.863114089707,2851.13959321095
D84,1728.343830870731,1729.760153483661,1731.0296423914795,1733.200219247226,1734.7559008369353,1735.468939482058,1734.8354213674895,1736.312265168971,1737.2366497370324,1739.1875273282897,1740.690764461234,1744.7156066759565,1746.9056644558232,1750.0809023939821
D85,6403.923423232703,6484.475062361946,6511.79474274735,6567.066969055989,6620.402485277182,6684.073084367817,6707.833001605853,6756.91384787567,6767.038319038095,6796.357207306474,6818.294157861437,6895.197394408998,6915.894667228746,7027.848482590562
D86,7099.111151235241,7080.62734989119,7105.7356209930085,7318.305881579747,7519.22022978054,7530.131991748029,7625.368219816105,7739.147012010015,7836.829120466901,7834.432412117724,7861.250886992901,7889.364799435917,8023.402154879432,8061.6771101596505
D87,2149.3307176673898,2154.26364618697,2154.0509095378607,2159.4459155206596,2164.0217883651667,2168.8478097103953,2172.588513488459,2175.3606524231823,2177.7621963094734,2183.226361519204,2186.4835131809477,2187.701604764754,2190.0862996407213,2194.5881219550033
D88,2232.659187780593,2239.1342700526793,2248.0122162420507,2250.1797741997834,2248.519322537639,2253.750116771875,2243.2315040428384,2251.284159391272,2261.9732317166413,2259.2328473780394,2257.513917423969,2264.0013998934055,2273.4560494163484,2268.5553842409427
D89,2033.556143236208,2032.686812214436,2039.6144493879447,2039.7546323572662,2038.6904813615356,2045.4693820440748,2047.197409291709,2050.400371246397,2059.4710710903328,2061.281831836359,2062.2766700822676,2064.3164228179307,2067.7954415835216,2070.8363592866026
D90,2037.5419923177353,2032.316429803177,2041.5787694122048,2041.0498413441026,2031.1641661802635,2042.40442587824,2043.8626942796059,2043.566455095399,2054.624968212732,2047.6616871611184,2047.5993813917564,2052.694936095378,2047.1025863052716,2040.6341556633852
D91,2036.982358088243,2038.8128245704625,2041.4674543231074,2039.6840946525904,2037.9291071305377,2043.79321014315,2042.891623972398,2046.8004132182132,2058.3173245123166,2056.826722048982,2061.5543410187033,2069.8475314139655,2073.796173930795,2074.426390957029
D92,2063.295624150985,2062.7871335937957,2068.927797201503,2069.3415935629646,2069.5903925872426,2077.571269884504,2078.6984934276875,2081.4850556943466,2091.769627641264,2094.9773204810144,2096.475017920828,2098.7415763511844,2100.463923728834,2101.9404647481856
D93,2311.4708980668343,2324.7241145377884,2321.2097997459837,2325.9551303707235,2334.8786307886003,2341.58198688936,2340.9469089061727,2350.03347443291,2350.62008966239,2358.0924391541002,2366.9616910478308,2370.797016635197,2370.1716038904037,2373.8320740054023
D94,2136.4797544576973,2132.732212775124,2137.2599923587495,2134.5699804568835,2123.98004596094,2133.5069060812402,2135.6994241724824,2136.68862420376,2145.8891675318464,2141.11322196007,2141.73900971082,2146.919579501898,2148.522372067909,2145.27149755913
D95,2116.7480899516736,2110.7338441539664,2119.0179097991963,2118.3548473715114,2110.3830496753344,2121.265369820307,2122.525684487413,2123.7630684386327,2133.276705177054,2129.1009358769493,2128.5325120662806,2128.0183805983033,2130.043773884091,2125.6815088213134
D96,2031.6280085326428,2034.0512617729419,2037.1858500745993,2034.9986791193478,2032.253061292782,2035.9445628829922,2035.1208013586781,2040.9280150373413,2049.1332912314724,2048.8244813103265,2050.081057362615,2058.84201270408,2056.2767911652045,2054.7218799703724
D97,2088.7240368354187,2087.3123678971683,2095.0842959044094,2092.9056791817607,2084.9245911990006,2092.290247478326,2092.097945693188,2097.2992285561713,2108.8051375855903,2103.9847102125186,2100.633223566153,2104.7969135337976,2103.9115727565836,2098.4330559377863
D98,1902.8050626676288,1900.9732497838795,1901.4667161695866,1905.0181976011534,1906.2847889873274,1905.2733236716813,1905.5491855106259,1905.3650760082799,1907.0988984299454,1908.103940344139,1906.6972612538711,1905.5763431277126,1906.8720625089034,1904.6150240385573
D99,9949.481795817894,9954.74751726117,9968.010547191212,9961.338739268238,9989.922894808824,9987.057652480824,9998.821585439311,10014.619049328443,10004.218694426047,10015.397702168742,10017.078794530842,10016.8624778368,10019.480660022089,10026.823646163144
D100,928.1570113729405,928.3829875254687,929.0675909351176,930.4477631218872,930.7570935241388,931.4759569411183,931.5447565066097,933.0406034152759,933.6260827762246,935.6208166723318,935.4273365853712,935.4964317561623,936.6219155032541,937.0233745595461
D101,11978.030188620143,11985.769163412893,11989.609883043933,12011.497181480358,12014.44081296408,12016.788662675592,12044.60453965363,12049.767481244695,12054.718382059811,12062.693617423522,12063.3848182451,12076.255443494387,12079.992451691316,12080.289556658181
D102,1620.677678527041,1619.5468438176447,1620.0431603632908,1621.3257071055802,1621.5606377188285,1622.1673603920203,1622.7048881492663,1622.9073381097753,1622.8663142818623,1623.259145226098,1624.064047921282,1624.0993810401478,1624.8189774437312,1624.8129735414188
D103,7144.169296694906,7141.99987339164,7125.888203163971,7110.026031323839,7115.833371408802,7113.780232934756,7109.054230536123,7129.222939957286,7119.852790840374,7103.56289841813,7116.198573123471,7116.2558236282675,7101.559651983766,7088.6188796185
D104,9258.64005261378,9264.53227148152,9279.99846286402,9284.55279399245,9285.510493437569,9295.379852858392,9302.189605804326,9321.153480365372,9330.06233074206,9341.861173439793,9355.579443775587,9372.022871239495,9375.200817199173,9380.926928267758
D105,11084.081500460816,11094.880974967367,11083.748856270968,11079.42772723856,11092.45229103818,11080.95124386818,11097.342189010737,11152.370892593119,11190.026399911745,11194.711854093592,11215.797551595562,11239.97484048688,11266.639323618441,11270.203210173935
D106,964.3082540266463,963.8593586236118,962.5572059905385,961.9693292269618,962.8754126887496,962.0002402793198,959.5057750364062,959.0770824515978,956.5435353801306,956.0737325259736,954.9243044305969,954.6175731781044,954.6824069204125,954.4016803683696
D107,950.1388704212955,951.1538681440812,951.5723449161892,952.1111110437658,952.6779138899169,951.5400265071152,950.3427454901226,949.4988969039931,950.0336580274728,948.5900471801641,947.386099040231,947.426035950586,947.8889593826482,947.1205486567628
D108,1311.3230047479544,1311.1813499124717,1314.0552437384101,1315.0276213517898,1313.7995229713508,1314.3894301245857,1316.4152918859031,1315.8838224827757,1316.0645463523774,1318.8365236298955,1321.5922203069736,1322.80979386338,1323.3418176588784,1323.53542799973
D109,1259.4417850120233,1259.8523559960286,1261.6973918831827,1262.796193454169,1260.9906872409556,1261.477490524342,1263.8876922620848,1262.6036494660432,1263.514805568932,1266.3169183594935,1268.508241358729,1268.9629375074926,1268.8182387061445,1268.9386769945777
D110,1329.0990683003308,1329.2209329337845,1333.6918621472757,1334.4239460574088,1331.6955885799425,1331.8655021799254,1334.4561881128009,1332.0177346780376,1333.7622730006906,1335.2671733493846,1337.0246528009293,1338.145257432035,1338.9089158505483,1337.3208945398512
D111,9260.391568196808,9293.891331222494,9339.466232711418,9396.319654713818,9440.665213930311,9485.372452180281,9518.053587824128,9558.283618429667,9584.14466870769,9621.443705102673,9644.539656463157,9679.462279094596,9700.509598608802,9733.66032475034
D112,7400.627989496944,7429.491227197476,7431.189499779998,7440.6570544753295,7460.390108638048,7488.63505818762,7494.558237372714,7508.752463257426,7538.367225147219,7540.483199690738,7569.63909369476,7585.582973307174,7598.0772192444,7605.298501359776
D113,7514.789576746063,7555.469922907526,7601.493599200266,7639.10083441657,7656.842732129952,7692.349133885281,7712.274443140571,7733.194219950276,7772.77661543319,7803.386262108575,7826.044638998102,7846.7746770261665,7861.959397499166,7884.330168884613
D114,6591.401230633065,6590.037475491779,6593.620962455272,6625.328185723787,6643.997377918281,6690.336234607162,6698.2476286627325,6708.0005622555855,6724.6959948964,6744.162381127596,6777.676807562978,6794.135291950671,6794.282829455938,6782.835360429995
