V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D78,3200.956525677834,3199.513988951948,3197.9402704194017,3206.310978690682,3206.181501447135,3210.121515349568,3209.010680811266,3209.2119680192054,3210.3733026389477,3209.865663664774,3207.579026831129,3202.6663764731243,3197.6663207547263,3189.9834120788382
D79,9854.153589347241,9807.133001731212,9838.557427984513,9828.857978867123,9848.585043507423,9873.568895536837,9892.908019870381,9878.744302356807,9797.67078991916,9821.706064687738,9824.658686957102,9800.73072413764,9853.214644154414,9895.330713357695
D80,2496.898227341149,2497.1773844023173,2497.6628253244603,2498.760472596992,2502.1650940547665,2503.9807270191795,2505.107209601562,2505.6879238581655,2509.086198164369,2511.357177190313,2516.025789481003,2519.0965636714154,2520.2555178983916,2520.8186019274362
D81,1564.011978639738,1571.9379800287702,1577.6585720175356,1569.0996640913954,1564.5362936163363,1567.2029692051647,1567.8040987345346,1568.6742050034754,1568.6518158000201,1579.2300629571187,1583.9808317782679,1583.3101283088295,1586.9614099486191,1595.8414823932685
D82,1103.680375009603,1099.1965935016246,1090.4773609003983,1088.9764730951038,1090.224732874501,1092.98054669688,1098.202296425129,1106.4866744926858,1119.8767587450493,1132.2444033567426,1148.7704667265543,1153.7753602508542,1150.347745340151,1154.6952304988895
D83,2914.261106044816,2902.6772759271175,2890.9485096469034,2879.0748072041742,2867.05616859893,2854.8925938311704,2842.5840829008957,2830.1306358081056,2817.5322525528004,2804.7889331349797,2791.900677554644,2778.867485811793,2765.6893579064267,2752.366293838545
D84,1723.9167851107527,1725.8497863016737,1729.3872272755611,1731.15394669152,1729.7571449156662,1726.5074230939574,1722.9914698835655,1720.8300038009509,1722.2647200054826,1725.8180729685866,1728.0308977943264,1727.0055758416977,1724.1029237113312,1720.9849923953054
D85,6247.993891348995,6166.167569521914,6089.146421244551,6019.988435979386,5960.102506483601,5888.04110952653,5786.487648117381,5739.440319062194,5668.666827701049,5608.612202558562,5567.911189210806,5480.724622624646,5401.797440242178,5343.014848172779
D86,7090.867122371989,7081.888553074826,7086.631398213731,7098.591682479669,7114.139098792861,7110.664818908499,7123.554115227429,7131.646914308087,7155.953086802275,7163.693502833827,7178.87468458519,7192.330363163353,7216.981546705811,7244.051248950279
D87,2151.729379626752,2164.1377030606823,2174.403760557332,2183.2938153831014,2196.3394544012003,2205.550829867915,2215.6467883325404,2227.717210181107,2237.3691505689894,2246.9373001117715,2256.2972285250935,2263.6934444242934,2270.4085045794754,2278.8326349585354
D88,2245.5430725596693,2252.834400363489,2261.1905352076174,2270.346576942084,2280.4086090363694,2289.0601764207436,2294.8298630696927,2300.785303999008,2307.235459771815,2312.560663238689,2319.841044450253,2328.1625837532633,2335.567841637095,2341.680689451315
D89,2039.786634764751,2044.8953478413387,2049.3022893014204,2054.0236507125637,2058.0937975784514,2060.724421924925,2062.226011678039,2063.8466732428656,2066.6833719146307,2069.820672293648,2074.342143194493,2079.305731653799,2083.90195008557,2088.3762127550344
D90,2051.718081386094,2056.603822669129,2060.8632558073314,2065.355987617077,2069.3402413000936,2072.16177325622,2074.027985820206,2075.9348199592823,2078.814037179527,2081.9685154917283,2086.3177974143396,2091.140677725996,2095.763278075499,2100.3339635676316
D91,2033.1116705542645,2028.008379156402,2028.8146185671405,2032.8689287797044,2052.7171349726723,2074.837288842007,2083.3652908590125,2093.883702992523,2103.8923214322795,2101.2158906655072,2102.613465216477,2108.4147413840046,2113.615022451163,2117.5957691407075
D92,2070.2801898504927,2075.1490805709504,2079.4040634728435,2084.013604278797,2087.8262526301924,2090.0602720934585,2091.196181909005,2092.621898473662,2095.3801905094297,2098.3681788424174,2102.619521458271,2107.0107540308636,2110.749774177132,2114.2688075891974
D93,2316.734620795256,2329.28417685203,2338.455420031997,2348.8082897014842,2363.763017287738,2373.660139729966,2385.2497323533,2399.994216208111,2410.948109297963,2421.8254655702444,2433.013399700071,2442.0450004523063,2450.3493894011076,2460.394431765557
D94,2156.742306664806,2172.6333838586183,2196.1587786502137,2220.620449707201,2238.9061284724094,2252.708490947292,2255.350597475567,2250.441951741025,2262.9450710394603,2268.315389348575,2290.173246180107,2316.5395435237624,2340.31187582868,2357.326035942202
D95,2125.7468031994717,2128.941513277322,2134.4206337579326,2148.0376290364024,2160.0334715471386,2168.456689936632,2167.977488636063,2167.176702685818,2172.104530188464,2172.0665826749414,2184.0919812435513,2196.743548738948,2205.9185542729315,2213.4924951722282
D96,2039.7584433289737,2044.840733907839,2049.232333176308,2054.2548979532894,2058.9513532778246,2062.2195517384434,2064.0433681466066,2065.653979065515,2068.454105029732,2071.5380112296266,2076.296263255172,2081.7979788037,2086.923414678746,2091.595781836999
D97,2096.2956984243483,2101.553081724265,2106.191086588195,2111.4131263623485,2115.6900083553396,2117.9969993141885,2118.94601587462,2120.296749976959,2123.330566475681,2126.57102860392,2131.2923587302807,2135.9994567337794,2139.6635697260085,2142.854647065781
D98,1909.8980310632471,1915.147311901568,1918.0501851479803,1921.727495191279,1925.9963279703022,1931.0243761245476,1934.6143468723444,1938.5049942660753,1942.248744676048,1945.8639808263345,1950.4983413591387,1956.809623318163,1964.3785810210709,1972.3026233685564
D99,9930.454394021295,9941.3598879503,9945.738651079655,9963.145210935123,9975.837109331427,9974.40901507391,9969.345178791384,9985.668088717402,9999.597513225222,10001.043958821061,10009.786698691685,10013.399848481376,10017.42595677984,10018.146181270185
D100,928.3529349341098,929.9793337295553,931.3044408498707,932.4961976091103,933.7004827958277,934.9231697993201,936.1476337603904,937.3701792117679,938.5921646252551,939.8142833014457,941.0364941188667,942.2587052148001,943.4809051231076,944.7031029898686
D101,12008.64833761918,12013.236647198217,12005.75445715512,12044.713558024829,12050.648580040832,12085.283826690222,12090.4136428567,12109.430926164445,12130.929178291726,12168.965383646013,12193.198446115679,12242.327904413934,12264.268285575869,12284.632591253223
D102,1620.2793870294788,1622.273283046848,1622.8693293126864,1624.0038400350154,1626.2577267168651,1626.5539457958341,1628.9325327368579,1630.5456390968006,1632.685961030492,1634.1232855131639,1634.742832401505,1635.3877356904225,1636.2074812203161,1636.3570155408695
D103,7158.083881264083,7152.4072266154535,7145.056306065688,7128.759905771356,7123.732720565927,7112.479249839239,7118.579709945214,7098.55074502578,7076.721272853468,7080.6645291570285,7071.133054878977,7059.900581571224,7061.761774222295,7073.927405222605
D104,9244.510229837713,9270.275432559016,9283.367829309966,9286.73469297534,9286.222071890405,9284.78927964793,9285.222311830332,9302.882310672088,9323.193406769064,9336.863214434014,9344.538246104481,9346.139019128963,9353.78146365054,9363.959450108297
D105,11095.865948508563,11126.281683244892,11139.283456832596,11165.727718233931,11231.372770378775,11284.939491230458,11307.02942029868,11326.069373030823,11344.87308718789,11343.570936837374,11362.334209524775,11403.581528298111,11437.377238288962,11470.617043724393
D106,961.8890835609509,962.5481135057634,959.3009790548309,959.6495249467762,958.2466134084617,962.7193973632419,963.9770092482082,965.013846556696,965.7384590176976,964.247333308808,963.7605240138844,966.7834723390393,967.2655913778236,968.1517475012763
D107,952.1671773087124,951.547491719379,948.5862263103361,948.1345282987755,946.7176909789847,949.1207378149433,949.329072309378,949.5157735137708,949.0140431628614,947.1110177349917,946.2270381610728,947.5021357614319,947.5998238967678,947.6816566842087
D108,1314.3533982808726,1313.0953496298614,1312.4408940427086,1312.0346547496908,1311.9332374791527,1311.9244238842937,1311.7586244977274,1311.3808323706783,1310.9790002548443,1311.166263714754,1311.5909601384749,1312.2937040673323,1313.0516887459721,1313.6125053003275
D109,1261.4598904139546,1260.1231123311513,1259.397700821536,1258.9073493821606,1258.7231782593992,1258.649499363987,1258.4201301691041,1257.9636145979564,1257.472169382895,1257.5682439246623,1257.8825299294717,1258.476444638965,1259.1456839852572,1259.6168892281974
D110,1332.4621507774496,1331.2415758417355,1330.6170430253333,1330.250587969254,1330.19943917187,1330.2409600642977,1330.098697120961,1329.7330156365153,1329.3545243854403,1329.565387827182,1330.0238264759168,1330.7610997080076,1331.5553854644052,1332.147268017635
D111,9174.62820497397,9200.550142509957,9175.845870382498,9128.74653649122,9168.962543360516,9273.492856630688,9283.541049953721,9287.353249424283,9344.772829902953,9334.489894109021,9390.86279194332,9427.395334887433,9393.262710357661,9384.7853443246
D112,6968.1090653816855,6983.568027756547,6960.12854898977,6931.745674693483,6946.1894620089315,6984.214712341458,7002.044982689198,7031.33105215325,7063.698357990944,7074.6675174710745,7116.878831110459,7115.855388205054,7123.440101101839,7124.9619398646755
D113,7448.679732497952,7465.854126278618,7438.176443144455,7414.895671813168,7417.8628681772125,7423.98724980141,7432.36289783974,7453.064623827501,7493.29634476545,7510.257780781799,7544.99513911065,7529.455438900961,7532.235973423258,7525.076484583781
D114,6764.459608863534,6777.858326200456,6789.079649567563,6789.871020659639,6778.807027931422,6757.056332339948,6744.044324624654,6739.152015762284,6751.87535311316,6766.277512963485,6768.608508729563,6755.55849609285,6743.509384714539,6745.787487325023
D115,8378.322251626741,8401.988189583832,8508.62906810846,8596.198620666602,8531.304117854806,8504.2962972565,8606.087981666973,8643.704710062833,8685.060283566729,8762.464850288727,8834.506964793381,8878.250654440279,8866.085090182256,8793.116025259906
