V1,V2,V3,V4,V5,V6,V7
Y27,2101.726438123122,2408.7198762462444,2715.713314369367,3022.706752492489,3329.7001906156115,3636.693628738734
Y28,1773.709540369434,1790.03412657933,1798.0848223984517,1809.1157239318954,1826.8130135755896,1845.414518914437
Y29,4711.584893528443,5225.316787056887,5739.048680585331,6252.7805741137745,6766.512467642218,7280.244361170662
Y30,4678.545442656203,4812.97633626176,5057.2061811085705,5191.636880531944,5435.866675358319,5570.297374780488
Y31,3778.3633269095712,3782.4590475892333,3785.010700641551,3788.5009212967816,3794.5628164615305,3802.0924302128365
Y32,5744.791996632964,6095.810993265927,6446.829989898891,6797.848986531854,7148.867983164818,7499.886979797781
Y33,1266.4624501640094,1271.7645441749899,1276.222591362914,1282.2657420855294,1290.4429477041053,1299.2535733239258
Y34,1701.419067076412,1709.1061557691226,1716.7932444309708,1745.0271711130351,1793.5871775603387,1814.6797551361597
Y35,3532.629676964634,3657.9018270813885,3772.6308279519862,3886.082806989929,4001.475939740705,4119.9279157610645
Y36,1176.8652759539964,1192.9473878497147,1209.2776448238342,1226.0953512344552,1243.0457827725427,1259.8876641032548
Y37,4350.73199551782,4734.40699103564,5118.08198655346,5501.756982071281,5885.431977589101,6269.106973106921
Y38,-1475.3434806957666,-4518.686961391533,-7562.0304420873,-10605.373922783067,-13648.717403478833,-16692.0608841746
Y39,4121.565444194937,4525.130863788642,4594.857048576232,4621.376554263032,4504.117041006672,4568.993643040147
Y40,4542.158426404345,4637.505997949969,4730.24708714773,4796.067757557139,4881.457972513822,4983.114831936817
Y41,14783.419322921338,14977.69638690608,15157.423937758349,15326.57314493439,15482.613905054273,15648.003232142739
Y42,5970.349730163388,6393.121235644874,6840.814102415326,7313.326664143458,7810.6692611533845,8332.840841746853
Y43,2924.0597126980992,3029.306556612754,3138.383747725407,3244.420166596707,3337.234790526084,3422.6442896393337
Y44,10142.816546729737,10380.38484964673,10523.202230744884,10666.019636392832,10808.837025501307,10951.654400533795
Y45,10206.434806820324,10423.759868919295,10666.56426984179,10920.462550370185,11175.572568127325,11410.28575782549
Y46,6415.152840872261,6690.004334132525,6941.3498063960105,7182.1121467787425,7654.922876169704,8107.242944100064
Y47,6334.01521128759,6557.6390347431825,6762.553699536837,6899.221458114923,7028.211067853624,7162.793540153983
Y48,6558.508496801501,6519.463430979962,6389.1129115832555,6283.058316509547,6176.8436700408065,5333.2006187223615
Y49,2506.884030494692,2517.1632687698707,2527.453273998843,2537.7454890072217,2548.0467042455402,2558.3069039355587
Y50,18492.953042163736,18512.904824669462,18532.85529350085,18552.804411496043,18572.7535405366,18592.70266954769
Y51,8154.092379805927,8159.226574059317,8163.6519360126085,8167.452430508566,8171.480600535,8175.502715085908
Y52,18885.708947001513,21346.362541414415,24315.89457084398,27956.39655247234,32481.59052687284,38173.27508658658
Y53,23495.205758499207,28626.411516998414,33757.61727549762,38888.82303399683,44020.028792496036,49151.23455099524
Y54,9377.888846461474,10722.003328444389,12345.88864442061,14051.586738984575,15637.999724215022,17144.65907159689
Y55,2807.6919204193864,2862.7053135658334,2917.718706617086,2972.7320996807516,3027.745492755152,3082.7588858694567
Y56,13052.495321020906,14926.990642041812,16801.485963062718,18675.981284083624,20550.47660510453,22424.971926125436
Y57,2202.177396285183,2391.8270001595147,2590.161763763944,2798.351686044586,3017.7534500065285,3249.9184889363096
Y58,9203.684621136446,8217.2817961554,7044.245995039833,5689.639237514124,4163.482766217278,2475.50397345511
Y59,10121.982664594401,10249.31501802056,10404.126984745182,10566.583768912727,10719.582611918926,10856.364266484718
Y60,10501.465285800625,11074.998374028974,11611.24858950841,12025.056721837904,12455.05557728961,12496.712019861481
Y61,10280.928038100577,10561.85607619614,10842.78411428332,10973.828484193085,11375.688727593817,11656.616765691286
Y62,12147.316716403693,7785.263964715398,-415.4712376413818,-428.3090310846907,3597.7628572322324,-26817.300807060747
Y63,10017.63906387412,10035.275183079035,10052.903488948132,10070.539923362945,10088.186531762854,10105.835878616732
Y64,13112.215488872402,13922.5465097552,14732.877530638005,15543.20855152081,16028.155793176486,16158.904340179044
Y65,10671.84952574177,10992.214094102672,11316.693705082702,11645.288358681863,11977.998054900154,12314.822793737574
Y66,10426.78821882166,10806.367855604183,11141.73708423341,11475.009305781326,11808.681955491604,12142.278142554405
Y67,9813.091895637008,9901.303775370157,10163.984526910177,10490.025405967757,10801.90757133166,11094.310423144181
Y68,9944.96407212867,10049.886432172128,10162.784660603855,10264.361651036581,10360.165458555775,10454.455451970049
Y69,10018.060137129683,10036.118276436631,10054.176858805415,10072.23585423002,10090.29523571933,10108.354978995023
Y70,10004.274423093257,10008.560229099818,10012.857205242439,10017.165146552887,10021.483854853359,10025.813110112433
Y71,10002.82916779829,10006.734010312306,10012.155511000843,10018.05236623958,10022.869928678878,10026.151092609183
Y72,10190.443806068526,10388.622348176063,10620.687260336625,10880.917815484976,11137.369168820042,11363.679021215325
Y73,10019.236812613226,10038.473690533701,10057.710631969045,10076.947635208378,10096.184698617206,10115.4218206327
Y74,10003.923800958895,10009.367774766033,10016.92456292195,10025.171805584887,10032.003046583404,10036.75791913227
Y75,10008.067679694017,10017.689563913033,10030.253875627614,10042.82150503591,10053.928047769195,10062.672433277885
Y76,10005.507396933572,10011.039291096678,10018.551616431887,10026.769745762433,10033.87918155332,10039.17039789563
Y77,10012.078803135433,10022.682868842274,10033.40476878037,10043.389962179457,10051.942795488681,10058.092048186412
Y78,9705.371917112194,9706.00531030478,9733.402541405701,9760.798146783309,9788.299429802513,9815.802179975357
Y79,4904.679099350047,5093.6276565595035,5178.581957255726,5162.610177502406,5146.638397746843,5145.512038757019
Y80,3581.3697076765798,3576.881548478112,3588.107744114483,3586.3428106299316,3594.222462058569,3602.6032177164057
Y81,4585.521472387604,4785.320163619034,4945.866766658805,5187.625231115598,5430.652187091197,5673.896419720871
Y82,10802.18426266546,10809.835200988218,10821.234564079681,10831.480477896443,10840.00719582372,10848.029190329013
Y83,9355.398144725768,9365.927730766118,9379.728737220817,9392.282661749472,9404.801813160055,9417.821837726753
Y84,3734.6520242007578,3741.247557062299,3747.6418725304575,3751.763359688063,3753.7781105908884,3756.2072529112206
Y85,1529.1196202391109,1510.646595675039,1530.9548288444612,1542.5241459730469,1548.211788990656,1559.5971798841513
Y86,2561.7252957849773,2582.04210849292,2602.7305273558086,2623.452771193413,2644.159432481017,2662.6772145637965
Y87,10077.524304509398,10086.180672584036,10096.286807922057,10102.11050182854,10108.725521714785,10113.231699007896
Y88,9600.851446489934,9602.01389290214,9603.176183098278,9604.338473372884,9605.50076364745,9606.663053922015
Y89,134.42826837647328,-792.2579345319205,-1340.926126642906,-1300.9441423660667,-1271.9119220297737,-1040.6777070768376
Y90,6310.233307753738,6320.5146138662285,6321.246471197206,6330.0484759787,6334.025360688868,6339.551409173729
Y91,7915.560176341699,7930.676650048802,7944.676166014979,7958.127951120429,7971.889695804487,7986.105536052368
Y92,-5766.4425636213255,-9166.646978356048,-7006.2468720415545,-6063.198414930511,-5644.082199043491,-7468.317316044568
Y93,8065.158431911812,8076.161530019518,8087.457256471679,8097.510035230086,8105.726193289978,8113.4998746339115
Y94,6755.211084498387,6759.37375240039,6733.661662868058,6722.606079990861,6721.761425905998,6715.614980341575
Y95,6407.497919138086,6346.911335859139,6340.38377126073,6328.87810601763,6280.183117794639,6320.796533597618
Y96,6882.351098392508,6990.24227641693,6990.2517943238545,6990.251793849327,6990.230688008707,6845.453010025913
Y97,6320.100493086778,6298.626316151272,6324.772205722411,6290.110887301324,6247.591011830356,6314.451305614572
Y98,8732.512519442118,8728.454203762569,8724.395873625337,8720.337543515858,8716.279213406326,8712.220883296794
Y99,8102.447521064153,8102.551011403725,8102.6659436319505,8102.79212215138,8102.929357939741,8103.077468223865
Y100,8346.604775769689,8352.128411185387,8356.977275488085,8360.795687684687,8366.312746979778,8373.87526987312
Y101,1585.8868492811134,1581.1733413043005,1576.4131654344246,1571.6083964990949,1566.7609326612076,1561.8725170641928
Y102,8899.069080549049,8899.069080548601,8899.069080548601,8899.069080548601,8899.069080548601,8899.069080550655
Y103,3822.326904644481,3717.91528524357,3712.0060957857113,3700.3874147740244,3691.372432409955,3684.1005876750223
Y104,1833.3045359148407,1891.1745772853228,1949.0446167930916,2006.9129884548784,2064.7811767901185,2122.649305069913
Y105,1986.0030676379129,1914.9243237778414,1852.7957309814878,1796.0812917659375,1742.6419993929194,1689.9234382241154
Y106,2014.2704001208997,1645.4996583587647,1364.4433252369886,1364.4433262909365,1364.4436055744566,1782.9607094813387
Y107,3056.513715277631,3077.8805511322416,3098.731947313559,3076.4965599089496,3054.241669250302,3031.986844737137
Y108,1174.6068220354466,1201.8883894231458,1239.5397251712845,1263.307019590765,1192.8790390115757,1132.8131930066304
Y109,2530.1707828558824,2707.987520968196,2885.802855748463,3585.5015661594875,3391.498353115011,3197.4951343324283
Y110,1989.4937930283647,1974.2268980528581,2025.363521982646,2010.045132470647,1994.3179287154303,1994.8830443516986
Y111,2807.4001417303707,2742.780806878693,2266.7950026848866,1430.1917518144228,1362.2807894874188,1511.0283117351657
Y112,1163.5979237145903,1164.7872158271214,1139.0973825961935,1122.2080105166024,1102.437290346753,1083.6099487879178
Y113,1844.1655921888844,1851.3945613695748,1844.1604480000703,1829.6973654498754,1822.4683962691845,1829.7025096386894
Y114,1903.159721431614,1895.8787777147606,1888.3963790276994,1880.7120222375472,1872.8257089333774,1864.737439110171
Y115,1601.287759056997,1551.787744969596,1485.8821495782317,1406.2943151940215,1314.1328303317655,1209.8489671250215
Y116,2102.005761475075,2032.8029649501498,1963.6001684252246,1894.3973719002995,1825.1945753753744,1755.9917788504492
Y117,2165.673389714445,2166.065696498426,2165.185652729095,2165.304641243625,2167.4308590815126,2170.515908125744
Y118,1757.5657022601208,1775.3501772919997,1477.263718056181,1282.5431857917893,1238.5903640453432,1194.630056801447
Y119,2513.4314908783463,2530.7460786604383,2543.2732059716136,2552.3365992585564,2558.893976367713,2563.638247435994
Y120,1988.894703324605,2136.0264125530534,1811.2775691758377,1692.7993215493661,1574.4230659944433,1854.3452204495584
Y121,4173.068678570119,4180.23173935314,4187.394791194713,4194.557843036287,4201.72089487786,4208.883946719433
Y122,2169.1296782994937,2133.132893178297,2130.28813858919,2120.3858307653695,2108.4148690609254,2097.3249178159117
Y123,1902.180293403453,1901.8552703331484,1901.882571695246,1901.9098789432644,1901.9368966502107,1901.9636285222914
Y124,1883.8984519810392,2017.32384858642,2296.9013232542684,2262.9755030940414,1969.1789830683542,2249.2350493322137
Y125,8000.695817890587,8094.213869724399,8021.284805275216,7906.331464984908,7864.399187342804,7633.866956504698
Y126,4336.090944252619,4065.669142171735,3968.640239221965,3677.960364097115,3455.7634384762227,3109.03163923409
Y127,6890.852415336003,6872.038969071029,6908.69788034154,6904.372752271514,6797.673575874634,6638.809165048566
Y128,9799.023733165066,10220.066562926031,10727.635564282895,11321.730737235663,12002.352081784333,12769.499597928905
Y129,3365.190728395055,3260.9098899417113,3156.6288802965823,2836.546992747638,2573.6630098824608,2469.3821336957767
Y130,6699.909823024874,6741.659179424289,6690.474486200777,6732.223844198261,6681.03915097475,6722.788508972233
Y131,8405.892552992704,8420.873874009292,8435.855308015662,8450.836742022035,8465.818176028406,8480.79961003478
Y132,7244.453309111567,7242.253872642106,7240.13438344753,7238.03819396995,7235.942292274245,7233.846171115277
Y133,4695.907957403345,4811.800261916715,4914.230577154013,5003.926942933487,5081.550622377009,5148.682792017814
Y134,11149.46655651214,11909.022021664146,12743.585672261475,13650.390073456623,14630.42966454225,15683.08244551412
Y135,9258.924287170543,10341.501357092393,11544.130830019354,12866.812705951423,14315.813523258748,15894.817127547438
Y136,3359.1354354048794,3472.0981802821343,3572.2249125697185,3646.806517293364,3709.8631005677744,3786.9438635462466
Y137,3316.2379785320554,3388.0591861640087,3460.072886764326,3532.2757896932626,3604.6647149287596,3677.236587580757
Y138,11833.461006563384,12120.608353126769,12407.755699690153,12694.903046253537,12982.050392816922,13269.197739380306
Y139,9032.99762245401,8704.505327493805,8646.660345314884,8478.629138701634,9791.73231845969,10635.054085656315
Y140,6144.465411225992,6368.853398926141,6567.289334094018,6765.898458966884,6958.9135790145665,7147.126746457068
Y141,4281.144718079239,4373.192439093615,4461.8457724113505,4638.203613358019,4864.880264048021,4905.3999614954855
Y142,4690.348446020704,4595.422764778808,4714.392420295806,4833.362075812804,5003.91436385914,4960.571389879844
Y143,4365.914711727057,4370.457957850104,4375.043967993073,4379.672245639239,4384.342721619753,4389.055395934615
Y144,5024.955541839726,5030.021915583738,5035.137181855431,5040.300830560246,5045.512861698185,5050.7732752692455
Y145,13191.694158850956,13730.874745822097,14148.13428145485,14656.915991762755,16021.375917453559,18264.753985403913
Y146,8002.490703527726,7975.749541031009,8253.51261173253,8486.756049690459,8931.237859162684,9222.170604230265
Y147,2266.71796158713,2396.560898398515,2531.4813064341542,2671.4791856940487,2816.554536178198,2966.707357886602
Y148,6663.617791678899,6673.3651998361165,6681.989260963083,6690.738322513402,6701.474611532546,6712.808910037305
Y149,2944.8225544733396,3089.375641946679,3233.9287294200185,3378.481816893358,3523.0349043666974,3667.587991840037
Y150,8603.549659226537,8723.216461580676,8872.59878865237,9053.800735256253,9238.498596878762,9394.82515182695
Y151,2010.5270678375277,2102.2373993475176,2128.201595866975,2164.3118881287637,2233.7763101715695,2275.453526457483
Y152,8907.174784873076,10276.742683572327,11776.090039898103,13507.732722051402,15256.087881354768,17004.887571425956
Y153,10502.494840018095,11362.423293516593,12222.351760317542,13082.280313597177,13944.04200440182,14857.546984113773
Y154,3263.255278655515,3281.8779791462975,3300.500970822006,3319.1242394764804,3337.7477716606563,3356.371554617199
Y155,11821.69808344692,11841.52573527348,11861.35372253457,11881.182032645283,11901.010653568774,11920.83957379751
Y156,3293.3627878269767,3367.8903030947463,3442.6593054739174,3517.665666776882,3592.90539758861,3668.3746403847213
Y157,3109.4868421329506,3214.8754720955058,3311.692088130225,3382.2432708649812,3437.0791391450966,3504.09521643182
Y158,3311.0780186544794,3380.616164924403,3450.3009719105276,3520.1299324688994,3590.100623735366,3660.2107029460212
Y159,5448.405661504379,5807.8635582891075,6161.615230577134,6517.734011603665,6879.600442301908,7248.630054109516
Y160,2999.0437767969033,3002.608315439859,3005.7791761661,3010.1282229244566,3016.0358431554105,3022.339669300527
Y161,9180.891400790297,9335.860398580593,9490.82939637089,9645.798394161186,9800.767391951482,9955.736389741778
Y162,11824.049063757915,12157.514108153244,12493.798775622805,12833.3678062825,13176.23731363806,13522.407856378217
Y163,3169.2945588354823,3467.5120878201997,3811.089437151918,4200.026413715737,4634.323017511659,5113.979248539681
Y164,7080.197554901297,7184.638746165677,7303.830938515625,7413.337849584062,7503.797606363851,7578.299554501677
Y165,9868.340041831627,10556.058192041399,11243.757775495611,11931.475111731583,12619.193224118273,13306.911372501589
Y166,15210.88777031094,15469.913264911196,15728.938750142945,15987.964244064062,16246.989741731397,16506.015237408403
Y167,13976.487102103813,13813.52050403916,13419.14638497192,14247.760796313489,14888.059342570425,15352.397772530168
Y168,3305.431545674264,3386.620609053149,3468.3228250463912,3551.1361351777236,3633.507773735029,3715.819030277359
Y169,8808.37369199917,9283.531172512585,9758.688652891073,10233.846133084646,10709.003613100958,11184.161093013148
Y170,6272.014232006225,6289.942566202832,6307.871196496456,6325.800111384561,6343.72929992089,6361.658751683249
Y171,3269.305719177728,3280.568104339838,3431.6035675200465,3435.1644206339083,3375.792918671595,3372.7319667350052
Y172,2029.3032405911638,1938.7233170304069,1848.1163877280756,1757.5098228796326,1666.9032531127305,1576.2966834122049
Y173,18550.016684055663,19004.445978100975,19462.683899316435,19924.665339765656,20390.32738017154,20859.60918137759
Y174,3238.547978432752,3303.602493799975,3369.277577967582,3435.5732309355735,3502.4894527039496,3570.02624327271
Y175,3567.264946180421,3611.814736391433,3655.85719387574,3699.405497608438,3742.4721591649813,3785.069072168634
Y176,1120.271209763902,1106.6389721250875,1093.0077344068334,1079.3773429682703,1065.7476719631081,1052.1186177031436
Y177,3993.912373092737,4166.360859124818,4377.899294851776,4668.948784393904,4917.876007080077,5125.532057957378
Y178,1327.944392618299,1431.3511503029981,1725.444983181441,1697.7938171824753,1357.2725646917836,1631.5069982235361
Y179,1945.7063857663316,1972.059682026586,1996.56370067834,2021.4202806853814,2046.2096455222013,2071.01182480689
Y180,3977.5705200452794,3997.863938556996,4018.157861689537,4038.4522661094215,4058.747129477248,4079.0424307299972
Y181,8925.038917806562,9215.23934887628,9570.473533506138,9848.705491343759,10209.633563676356,10517.709603490772
Y182,2296.407960411109,2395.2695003799763,2491.287139330089,2574.2528671635523,2663.257614550702,2775.1650298801546
Y183,11728.250632721089,12065.57102305545,12402.906778168135,12740.246321817678,13077.588810672267,13414.934278735835
Y184,2019.2844164934363,2040.8850972209675,2066.97959829269,2094.6054860882114,2121.4956308597216,2146.1081626794685
Y185,1329.4131525874966,1315.778369666191,1301.1258095882529,1286.0165121807015,1270.7645867592846,1255.6455302648938
Y186,2050.9008166031945,2060.9359917253355,2070.8465261401416,2081.623691957894,2093.5570075222895,2105.8345556476147
Y187,4590.293383980082,4599.763586766794,4603.077469178526,4604.75065673082,4615.066547279205,4631.121328035716
Y188,2219.90627448265,2215.048707947285,2210.1905574813863,2205.3319427722126,2200.4728680994162,2195.6132260504874
Y189,10027.854142331238,10135.751288063126,10242.91346884769,10373.033739783798,10493.23103040793,10607.924958719532
Y190,6295.5634810357615,5118.177685836299,3940.8070606571873,5108.500733771998,6276.19804222558,7443.895350668242
Y191,4197.758674223996,3763.5127376399423,3380.107794346004,2229.129154618206,2994.9880271995635,3647.772313307756
Y192,5314.624539425503,5311.745348143069,5309.150744061086,5308.082179614222,5307.919726831281,5307.880969688003
Y193,10232.282794996981,9592.61653825628,8952.948136432904,9477.904023204012,10238.177473894533,10998.450924833864
Y194,8868.403544762705,8867.750863233641,8868.136422515934,8870.953011650774,8875.218472425648,8878.719585969682
Y195,11824.926366301053,11667.22582361612,11502.577010854551,12416.132787373772,12261.42211182456,11969.902498692356
Y196,10274.334513457266,10252.686173836522,10272.187757086338,10294.188360476983,10316.188973685194,10335.05765544801
Y197,3046.0903286202342,3120.195974366814,3021.7259060213155,3176.9514475528663,3305.200743796256,3236.4999700257904
Y198,5244.738983251547,5244.7389830271895,5019.184147461747,4795.610178092073,5244.738872692532,5244.738983248823
Y199,6796.462788416733,6777.380912300806,6758.300227093601,6739.2194357580365,6720.137078999655,6701.053739002571
Y200,4576.02690521289,4569.591668471887,4563.593791962947,4559.493023452163,4556.565901732527,4552.624424671936
Y201,5091.211356399326,4986.288358735634,4853.929551632357,4703.723565536496,4541.9078691933455,4372.53997807017
Y202,6736.408760620781,5435.931693866038,5984.59946787034,4579.635553114826,4549.419500040442,4418.195980418815
Y203,6423.086784549402,4580.106439188548,3911.6473016926493,3243.18816419675,2417.798472830895,1592.4742536505696
Y204,10835.631411976643,10813.455241535956,10791.499341210578,10813.76526884249,10836.032533450894,10858.053251432195
Y205,3062.348123954029,2659.624126889406,2199.450112540669,1876.758476992559,1716.3117421836357,1580.9699480113566
Y206,4836.494564648617,5008.393636667349,5143.4919928091185,5193.827655154512,5244.163317499817,5294.498977641437
Y207,2814.5873266388985,2698.115092942416,2672.5779567886357,2752.3390954282017,2753.6703852674286,2659.029759627543
Y208,8916.103193237439,8917.015149270797,8918.683388594089,8922.706058007485,8928.302338591682,8933.172995185403
Y209,5901.244570950423,5901.244570950423,5901.244570950423,5901.244570950423,5901.244570950423,5901.244570950423
Y210,2922.3541350995056,2836.569642690636,2736.3368170397066,2617.2066853586916,2500.856514269925,2407.4972098277594
Y211,4300.483523685678,3007.980696931766,2335.3469960723633,2638.118538533756,3198.2987997112295,3446.034885766008
Y212,4173.3831134865095,3274.3961892506086,3038.5669615819015,2841.2044723991758,3041.749689524351,3378.6273729592526
Y213,4238.597691003433,4217.78960526758,4340.752101493596,4501.160176833444,4577.122696793411,4502.409518621531
Y214,3571.702955111377,3403.284720640979,3513.3714452699237,3450.3470568072185,3246.0870688739083,3079.2193113657436
Y215,6613.77587146413,7698.336682882277,6582.370310374129,7736.67402570352,6540.743988198931,7787.71075699017
Y216,4990.169241605663,4282.307534248436,4313.313768340721,4421.421953957314,4529.53013957427,4637.638325191244
Y217,2945.113496736618,2945.113496736618,2945.113496736618,2945.113496736618,2945.11349673664,2945.113496736618
Y218,8818.06364772821,8130.386649149156,7447.043824818595,7845.996879314087,8590.20773715265,9521.484578795022
Y219,1320.2441671802462,1224.8479750367992,1248.7552234801617,1322.640092013051,1391.6531342845153,1599.7256274231258
Y220,8293.039777477643,8539.580461355268,8860.186733033293,9397.62190629003,10149.550006514297,10936.882640646285
Y221,11277.496395676564,11279.967128234352,11280.494065948234,11279.88009806931,11279.802774723046,11281.333150288247
Y222,1340.18275140386,1351.1873452894674,1374.33284867352,1340.1827516539076,1340.182751378879,1340.182751385303
Y223,8359.075052053287,7644.174791322224,7055.061975192054,6863.901165726949,8550.742782657655,9818.181517199628
Y224,6660.629874909128,6553.256040538809,6444.330651014204,6335.151549898416,6225.930961651912,6116.703589395237
Y225,10959.640476014381,11126.991299377036,11107.210169583326,11087.429039789613,11067.6479099959,11047.866780202186
Y226,1196.4323098419131,1260.6456872543843,1329.7252578958933,1403.314673430638,1562.93820781758,1759.8923693189076
Y227,9691.888192764734,9665.901612952392,9769.739181681629,9978.049416346037,10232.83721958249,10410.302239947821
Y228,3939.1374187498373,3483.043893487643,2991.3596000937396,2724.57305260743,2749.815542547571,2776.845345020575
Y229,6216.032821088817,7438.795577090227,9092.504506020863,9523.450678950072,16404.145259745103,6646.9789940180335
Y230,4734.850732968772,4466.939307479596,4560.048948759049,4551.150023016973,4564.091495032909,4617.355180313743
Y231,1137.7997003835808,1139.6747847678967,1144.079352496411,1150.322313934256,1156.0317408621513,1159.2423124935515
Y232,4851.299821404255,4666.93062225536,4528.972615585542,4597.07371761906,4821.761055957161,5025.895447687451
Y233,6305.082135723971,6303.812625540407,6301.956576806522,6300.1242029135055,6298.2908734173325,6296.457582492797
Y234,8817.48117500359,8817.48117500359,8817.48117500359,8817.48117500359,8817.48117500359,8817.48117500359
Y235,7191.350890953032,6960.988267469477,6730.625643199339,6500.2630189292,6269.900394659062,6039.5377703889235
Y236,7288.294104328723,7286.341786375769,7285.949836368677,7286.656207877494,7287.4328657726,7287.43673297164
Y237,7343.633100112422,6681.476696324711,6818.740159325713,7301.19690067429,7681.811401100314,7452.159519859323
Y238,3739.9512480263897,3664.5504016358605,3593.102347593673,3532.231863004131,3466.8632379241067,3402.5425798200695
Y239,3355.7802636195065,3314.333560728242,3268.2712024997127,3284.5029470609124,3365.120342030544,3450.4946905831657
Y240,3980.62854794755,4261.374283239094,4431.03105939231,4707.164344954682,5339.408427485911,5728.998264584752
Y241,6576.571543501677,6596.274371659175,6615.977499469531,6635.680915650093,6655.384609580841,6675.088571252424
Y242,2631.463004874211,2690.4739152464535,2722.6195597476167,2700.946709553337,2680.2530138956067,2699.5189309185516
Y243,3981.885054136479,3974.6361965723513,3974.827443971957,3978.929362302259,3985.041620212447,3992.1431266776967
Y244,19325.29952428879,20209.979662513208,20978.179681357145,21471.31040548937,22039.735331838347,22741.41159027314
Y245,14689.61511272535,15075.100136759089,15158.05816566783,15543.543071668453,16314.30597281046,16699.791305571085
Y246,9444.54017313828,9617.828746866262,9730.012793853086,9803.255932203645,9219.701922387094,10309.23448076834
Y247,9326.805577536812,10045.67782751477,10764.550078193468,11483.42232999681,12202.29458363201,12921.166840312853
Y248,6052.663005796827,6059.318675286529,6067.815789774781,6077.224929708286,6085.786454620404,6092.598329960068
Y249,18165.2265606728,20056.1040013456,21946.9814420184,23837.858882691202,25728.736323364003,27619.613764036803
Y250,4104.6011531251,4254.470882807387,4404.398416012581,4554.398765435829,4704.45662569293,4854.571723163703
Y251,3216.708098920345,3314.761974942015,3402.2981463310184,3486.778462181892,3570.370917668165,3653.705410689527
Y252,12470.381442297803,13126.50670196842,13765.381447325053,14387.746626227688,14994.200462037521,15585.328061947494
Y253,11982.486729005894,12950.58601194292,14000.56479579483,15125.99110458658,16329.45184916145,17612.520642451575
Y254,10162.191956720608,10091.205848407326,10020.275696413073,9949.34411929448,9878.412578464193,9807.481036709883
Y255,9464.361175982904,9551.873689626795,9717.423756743745,9682.435118273306,9791.091957159915,9866.922832838678
Y256,9969.432015301523,9928.113129067444,9886.794242833363,9845.475356599281,9804.1564703652,9762.837584131119
Y257,8422.443427496328,8416.217337194947,8407.903092067987,8399.002547213313,8391.436353292595,8386.13962001355
Y258,4501.61248911659,4577.135253399491,4664.6981464582595,4768.442170127797,4878.387434187691,4979.893423030166
Y259,7125.1567027717165,7132.60129993507,7139.348685671584,7146.107295316206,7152.875388266088,7159.654778145491
Y260,9869.774670851164,9890.126045112624,9910.477865934345,9930.830114512788,9951.18277302537,9971.53582456963
