V1,V2,V3,V4,V5,V6,V7
Y29,4227.690051763784,4248.630237543656,4269.315807281088,4289.949449414528,4310.53782628449,4331.082891381679
Y30,4503.690051114754,4574.84553700553,4645.867443107583,4716.88609875915,4787.904675316203,4858.923249948618
Y31,3778.171,3784.0454999999997,3789.7325,3795.5445,3801.669,3807.9809999999998
Y32,5425.0005213505565,5454.768272766322,5484.584662647165,5514.456838555951,5544.384834361264,5574.3686502235905
Y33,1271.137,1282.5929999999998,1293.799,1305.5049999999999,1317.9609999999998,1330.6669999999997
Y34,1699.6060931133052,1704.409445383819,1706.43985357793,1710.7283517678254,1719.619083219881,1731.08063898577
Y35,3413.402222868709,3456.009743218386,3498.648669614912,3541.3210219380344,3584.026806142889,3626.7660222470336
Y36,1168.0875541197215,1171.8812429562392,1174.8335563522546,1178.0639459693184,1182.2475866948143,1187.132044648386
Y37,4005.8677209001353,4043.4026092999484,4080.9467606044263,4118.504359819567,4156.074851653924,4193.657709705507
Y38,1706.318821565733,1845.2997660749477,1984.278159951149,2123.2539236734115,2262.227057232221,2401.1975606275764
Y39,3782.145294876863,3844.842659840813,3905.7899278017076,3965.46665412855,4025.3440586344786,4086.560685279577
Y40,4797.620032115745,4900.409135593259,4992.795552399926,5070.14627897521,5138.934759252292,5206.052348820437
Y41,14765.397026528655,14963.727788811382,15161.153408155966,15355.50840329414,15543.421679887277,15731.641153448252
Y42,5698.5159497647155,5805.048944255268,5910.351015853995,6016.125468264018,6122.522999523211,6229.556942485002
Y43,2917.4466572394663,3010.0313591179447,3094.9197292640047,3170.1559126000693,3237.4787038745444,3307.211606762859
Y44,10185.779585546505,10372.927564985634,10555.358716134398,10733.12767969892,10905.422073934815,11079.082993972801
Y45,10212.203928626966,10427.525241238476,10645.064974971157,10860.14491295715,11074.615726085458,11286.909416643759
Y46,6308.097034870404,6430.744629990415,6532.208102608083,6630.413259513052,6731.024375185992,6832.53514282366
Y47,6318.493616519574,6442.697574535229,6545.135876032326,6643.964572368948,6745.011111742471,6846.886040998468
Y48,6828.084461315792,6870.737673804413,6919.272137465861,6968.812852300138,7013.172318307242,7051.038035487174
Y49,2520.8603615121965,2545.1310098051026,2569.3801706163486,2593.5605017971698,2617.717339592888,2641.85370029698
Y50,18698.617477540778,18924.234089635615,19149.8907069151,19375.54828625303,19601.24354534294,19826.938827721828
Y51,8238.215263758373,8327.362083997821,8416.8190727232,8506.90804958187,8596.504360222567,8686.100792406842
Y52,17204.553035041932,17573.050255113765,17941.095319734464,18309.13222479012,18677.168982598843,19045.205737750362
Y53,18520.987596071336,18629.403731633665,18737.346421299266,18845.28449609402,18953.222525905738,19061.160555278988
Y54,8464.38499392911,8578.983133373735,8697.062235614423,8817.185425457434,8936.51306079194,9053.866501690678
Y55,2635.37780573435,2691.7723156169022,2750.4581479925564,2811.3114322780266,2871.5094445836376,2929.6942061272994
Y56,11307.906812538658,11411.204422898749,11517.72364105254,11626.274975454728,11734.02606821855,11839.804634735392
Y57,2072.429872396251,2109.8730914361768,2145.5382760726197,2180.9896593664744,2216.4153339260083,2251.8379171157108
Y58,10242.931428555436,10485.897142825157,10728.897142809165,10971.931428507456,11214.999999920034,11458.102857046897
Y59,10103.527973270699,10208.951119222576,10315.702044670994,10421.538191373951,10525.43655500407,10628.325936256419
Y60,10180.461849695575,10361.451976739547,10542.751631131912,10723.829562872674,10904.37327196183,11084.601508399379
Y61,10092.663628924145,10187.422747600447,10287.484829188164,10389.317472811392,10488.422986121335,10583.29941727774
Y62,10119.197971412088,10244.5012301905,10377.705044757007,10507.65241001176,10631.076964002967,10749.698192398359
Y63,10124.85708587318,10250.15614625373,10375.26793994948,10500.004634788478,10624.553631615458,10749.290029357991
Y64,13371.368092451128,13637.631579639097,13901.427961563908,14169.319738225562,14443.931909624058,14721.326975759395
Y65,10495.822363281251,10636.358203125,10777.20751953125,10918.3703125,11059.846582031249,11201.636328124998
Y66,10385.595037869261,10770.456516074899,11155.312120037835,11540.167676960662,11925.023233506798,12309.878790049917
Y67,5107.119019763632,5074.468569278619,5043.585580831504,5044.200402803802,5045.024600842119,5046.054171180247
Y68,10107.819114623915,10222.061694508151,10337.480225962569,10452.917386062476,10568.356271243916,10683.795196007586
Y69,10292.125829425197,10584.544097029853,10876.799870520355,11168.898367422733,11460.845306741136,11752.646007808175
Y70,10152.173309123942,10304.345739590412,10456.51730782388,10608.688029646031,10760.857920308354,10913.026994522414
Y71,10166.540625,10332.64375,10499.153124999999,10666.506249999999,10834.296874999998,11001.681249999998
Y72,10142.229475626586,10280.637358500331,10418.036148621239,10558.550845989306,10703.493950604534,10850.052962466923
Y73,10176.66340831872,10353.248816840056,10529.757683589858,10706.191413083847,10882.551359220384,11058.8388279684
Y74,10198.94375,10398.2,10597.737500000001,10797.243750000001,10996.437500000002,11195.350000000002
Y75,10110.773277474898,10220.891012698781,10330.782294121782,10441.231476322813,10552.307384599599,10663.448747102411
Y76,10160.125177859025,10319.140108959915,10478.120922371512,10637.882897659518,10798.45939063371,10959.069237449801
Y77,10196.814703911534,10392.586456227073,10587.102103648274,10780.618166344766,10973.875934193522,11167.50101293577
Y78,9756.85775359869,9830.547559266204,9922.908472390625,10015.868034358607,10110.057689888039,10204.347238744838
Y79,4714.9375,4747.7275,4780.205,4813.0575,4846.5975,4880.45
Y80,3678.7995982181214,3782.7939542434174,3892.2889841409547,3998.2749704366097,4108.263256065372,4218.2656197466185
Y81,4418.391213324998,4485.0907858545515,4551.246257310978,4618.258444648781,4686.767135057618,4756.432627477661
Y82,10922.039521773459,11059.33314102163,11204.953655419988,11345.558365240528,11485.186676941521,11629.062163808658
Y83,9396.670342192318,9482.208309339221,9576.611033987332,9669.941764021223,9758.022192707003,9842.745327899336
Y84,3739.4509300865416,3754.336777528455,3772.5950423257405,3788.6007244783978,3798.791323986427,3805.229340849828
Y85,1540.7971755319102,1531.8313544604594,1522.8002495923122,1513.8036114253998,1504.840206281876,1495.9100907110471
Y86,2565.5420950895505,2577.7647520745113,2594.7382924576814,2610.9292905712764,2624.959183970002,2637.35151521208
Y87,10183.924250862321,10296.99779613551,10412.208344982293,10527.026881733671,10641.114071728056,10754.69631086744
Y88,9479.906732251555,9359.897643553446,9239.888545280715,9119.879447009074,8999.870348737433,8879.861250465792
Y89,748.798714540032,778.3050523807917,812.4177617374205,852.2097989535588,888.8540574130025,923.4372331011657
Y90,6360.599922063748,6423.560981165318,6474.652735661351,6534.735478499937,6589.287675006496,6645.642803303567
Y91,7901.6587860611935,7903.3876242496235,7905.159774188588,7906.657332098922,7907.743083275693,7908.554159219812
Y92,1567.8906250000002,1484.1254687500004,1400.1845312500004,1313.4428125000004,1223.5253125000004,1132.6820312500006
Y93,8103.72633854876,8160.1535358062765,8219.916493920182,8274.391005654928,8320.202832375217,8362.60270587534
Y94,6684.658787379981,6679.576057465704,6674.400239413906,6671.440266151753,6671.048437687062,6670.7407022217785
Y95,6460.849524864315,6441.345053070777,6422.934558646176,6405.463294762783,6387.837266629646,6369.117243677997
Y96,6984.5874575,6990.7749575,6992.0874575,6987.2124575,6981.0249575,6979.7124575
Y97,6372.57860828166,6343.010361592926,6313.317464087458,6282.87449902895,6251.8061274801785,6220.862416999736
Y98,8702.00536057003,8667.61185870594,8633.217421001513,8598.822988176053,8564.428555325156,8530.034122474392
Y99,8126.054296010635,8149.7685070054895,8173.498779692119,8197.2448394982,8221.006421081398,8244.783267871631
Y100,8370.618601624195,8401.736586723633,8432.365909649066,8462.70742508343,8493.887251894173,8525.863164148002
Y101,1539.9471843548931,1489.3431982288391,1438.739442384243,1388.1359065829236,1337.5325814584476,1286.9294584093207
Y102,8732.778266,8732.715766,8732.559516,8732.465766,8732.528266,8732.684516
Y103,3280.326132616651,3280.02323406051,3280.050761623619,3280.0786213250767,3280.106481360394,3280.1343413960467
Y104,1773.3424436718751,1771.2430671250002,1769.1363663593752,1767.0223413750002,1764.9009921718753,1762.7723187500003
Y105,2049.5406973484664,2026.8988324658517,2004.2580263493164,1981.6172165602268,1958.9764067838762,1936.3355970074815
Y106,1795.3742353127989,1794.688184677993,1794.3773982104906,1794.166261408162,1794.3323567909717,1794.332606067201
Y107,3056.4523205,3034.6639270000005,3012.6567835000005,2990.118390000001,2967.2674965000015,2944.6353530000015
Y108,1205.8751191456568,1186.7722492262296,1168.263052547628,1149.9099975668464,1131.1194141015637,1111.7351604534015
Y109,2514.217959747206,2503.731295162035,2491.181719990612,2476.197750673569,2460.842446505065,2447.5502014068293
Y110,2029.6072347693469,2054.6160812532207,2080.3621797324927,2105.0770981612536,2129.6690501999024,2153.564440509691
Y111,2676.434809308072,2684.638070661128,2685.8359439744713,2686.687758799984,2693.573598265221,2706.734363602057
Y112,1214.7665409317187,1186.645333288832,1158.5110177396343,1130.376808419659,1102.2425982387797,1074.1083880648773
Y113,1830.043195,1829.293195,1825.918195,1823.293195,1824.043195,1827.418195
Y114,1886.5898944787423,1863.1735897707952,1839.7490486008599,1816.3162477549888,1792.8751872466735,1769.4258670759061
Y115,1621.8602436255853,1616.0037225731724,1610.0162267219732,1603.8983526506497,1597.6500970104153,1591.2714598200675
Y116,2161.004563722287,2150.7986257931257,2140.5907960494487,2130.3811236348956,2120.1696552044104,2109.9564351086296
Y117,2218.125116686676,2272.4501033251076,2326.297788125491,2380.0762890364217,2434.2230622633497,2488.800760039934
Y118,1804.1834913323933,1804.8087399533686,1805.2059395371405,1805.7014965627307,1807.1207488326552,1809.8036857371605
Y119,2597.161995946685,2597.5588135543426,2597.560276131412,2597.56028152213,2597.560281541999,2597.560281542072
Y120,1982.3912061074911,2014.45459703873,2047.2648785903912,2080.4519708776024,2113.264976691609,2145.327075583427
Y121,3784.6910333552555,3786.2422823468964,3787.792385861806,3789.342488099243,3790.892590335255,3792.442692571266
Y122,2207.778766533746,2177.02532927486,2146.346435456296,2115.667511372183,2084.9885727395085,2054.30963411647
Y123,1919.9589210870529,1919.3832925456045,1919.4243242828109,1919.466258482648,1919.5081940032103,1919.5501295257054
Y124,2066.025607230892,2065.830924611601,2066.36217087369,2067.080931073631,2067.268444873844,2066.737198474114
Y125,7941.5766121712395,7892.825469077803,7844.54240029573,7795.446570843798,7745.069944017023,7694.225280464317
Y126,4156.538582045085,4053.728334961119,3950.8972667152048,3848.045376949266,3745.1726656632927,3642.279132857285
Y127,6898.096407775928,6790.952937063985,6684.361648231145,6575.705614879234,6464.4329743388735,6352.608469831605
Y128,9456.030377722074,9447.5525466573,9439.073581805678,9430.593483167208,9422.11225074189,9413.629884529724
Y129,3267.652087,3068.082607,2866.2631269999997,2659.9436469999996,2451.3741669999995,2245.0546869999994
Y130,6766.518524998854,6756.600731050729,6746.683011875135,6736.765292642538,6726.847573409985,6716.9298541774315
Y131,7948.523400984634,7949.132775984634,7949.742150984634,7950.351525984634,7950.960900984634,7951.570275984634
Y132,7250.014008221897,7252.821448374376,7255.808217510135,7258.8263207402615,7261.8495737717885,7264.871659194692
Y133,4738.362105387837,4911.978396453244,5085.776016047934,5259.745157717094,5433.877021495013,5608.163666487418
Y134,10646.680726436985,10830.020819494117,11013.846717101442,11198.26552049376,11383.278965094165,11568.887079022717
Y135,8541.98233034375,8786.977475374999,9032.303675093748,9277.960929499997,9523.949238593746,9770.268602374996
Y136,3305.98423715,3355.0220403,3403.87234345,3452.5038965999997,3501.1041997499997,3549.8920028999996
Y137,3303.6847699458285,3362.909867235283,3422.2853018922765,3481.8085039210273,3541.4769897183724,3601.2883577894363
Y138,11749.209105848962,11952.108184915212,12155.007264039694,12357.906343164177,12560.80542228866,12763.704501413144
Y139,10199.189369822407,10621.477883497562,11044.975554622912,11468.713607363992,11891.504718482563,12313.130354616302
Y140,6178.092726307953,6305.047169147575,6432.051194109705,6559.104802559438,6686.207994496685,6813.360769921445
Y141,4319.4192565,4426.987198000001,4538.6801395,4653.185581,4766.378522499999,4875.446464
Y142,4814.898521701539,4900.389211902584,4990.537862743806,5081.093869408562,5167.431648877204,5249.175638769593
Y143,4415.394537288142,4469.500512723409,4523.732563305802,4578.09068903532,4632.5748899119635,4687.185165935733
Y144,5090.011553359739,5160.146510079369,5230.343712158891,5300.603159598305,5370.924852397609,5441.308790556805
Y145,12760.908020227535,13107.021483453853,13453.40837308938,13799.193469307902,14144.125054295555,14488.827250411892
Y146,8063.861670243536,8254.232973779384,8444.79219803195,8636.663833031174,8829.659844698142,9022.467822340037
Y147,2240.2787869224285,2339.2509111781906,2438.868868767286,2539.1326596897147,2640.042283945477,2741.5977415345724
Y148,6732.065362471076,6812.471326841539,6892.827874984288,6972.763775434608,7052.606450190786,7132.291778484397
Y149,2877.475713753149,2943.795585421258,3009.396769623506,3075.7013138105094,3142.90810479189,3211.04495877239
Y150,8575.384582267996,8665.872985461163,8755.737451579498,8845.040480623004,8934.438322591679,9024.524727485525
Y151,1990.4508042,2039.1231604,2087.0455166,2134.3428728000004,2181.7652290000005,2229.9375852000007
Y152,7673.07204275036,7807.688663890929,7942.84478265583,8078.543915709554,8214.78607234987,8351.571252601361
Y153,9793.826512013651,9941.805731881506,10090.7871888196,10240.789540493714,10391.81286817786,10543.857172226075
Y154,3316.242837530058,3387.8653743698005,3459.428088418378,3530.9309212046796,3602.3738726820284,3673.756942850387
Y155,11897.4838424346,11993.054200090999,12088.625498790874,12184.197742756627,12279.770931988645,12375.345066486929
Y156,3277.4125043084687,3335.89626730045,3394.5296742728306,3453.310167083183,3512.235273583237,3571.30260335431
Y157,3064.50173165,3112.3463982999997,3160.0035649499996,3207.4419815999995,3254.8491482499994,3302.4438148999993
Y158,3300.8493284958286,3360.162526335283,3419.6260615422766,3479.2373641210274,3538.9939504683725,3598.8934190894365
Y159,5166.223793628981,5266.854961178289,5367.72728860896,5468.850751924153,5570.225404263836,5671.851245911074
Y160,3036.5912798,3081.46700187,3128.01239439,3174.02565509,3217.83711352,3259.9789015
Y161,9189.546092199651,9353.422677736993,9517.238627895602,9680.994869533395,9844.692608653202,10008.333003821941
Y162,11733.291943824888,11986.522405967648,12239.837323149119,12493.23673916116,12746.720654016892,13000.289067716316
Y163,2959.93552368499,3007.4656372029363,3055.4479915538386,3103.8825867376972,3152.7694227545117,3202.1084996042823
Y164,7127.501273499999,7254.7786449999985,7381.212266499999,7506.739637999999,7632.204509499999,7758.513131
Y165,9713.46624966603,9882.217568857273,10051.118059656606,10220.184558111416,10389.41412228386,10558.803814155315
Y166,15158.049239806694,15366.366853613195,15582.68554269237,15793.866620002776,15997.553985385723,16200.724577535606
Y167,13471.866587628188,13706.960380151606,13941.182474540487,14174.90761697516,14409.073515562486,14644.243191037558
Y168,3296.2057397636295,3364.447345977657,3430.319185892253,3497.1948628362675,3567.510536575588,3640.32741995999
Y169,8501.772849376062,8663.8944588476,8826.260064034423,8988.994291023677,9152.099465254303,9315.575630117426
Y170,6333.424179478205,6412.86559342721,6492.410447847017,6572.058742737625,6651.810478099034,6731.665653931245
Y171,3144.107454803989,3171.884051139345,3199.6598647162605,3226.185678798245,3251.4622994332613,3276.739726101212
Y172,2077.882344462849,2033.9083861414406,1989.934419976053,1945.9604538128658,1901.9864876496779,1858.01252148649
Y173,18447.76123501557,18796.13940092499,19144.596530076422,19493.131272604543,19841.742324020917,20190.428422963687
Y174,3233.335388398224,3292.7442083034457,3352.3418697156644,3412.12837263488,3472.1037170610934,3532.2679029943038
Y175,3549.679817325138,3577.2319886832915,3604.8486685012117,3632.5281810435476,3660.2689354362647,3688.069419379294
Y176,1124.650240765391,1115.383373875453,1106.1040353301862,1096.8122251295906,1087.5079432736663,1078.1911897624132
Y177,3964.3664096592943,4019.644796932196,4076.5002699844235,4130.11554823434,4177.513623068365,4221.471907359394
Y178,1557.2140742902266,1566.9901278334428,1577.6726594612428,1587.246163450489,1594.9419661320617,1602.0604497760319
Y179,1954.1608706228715,1974.4010512271889,1994.5905207491874,2014.7812822297938,2034.9720107953653,2055.1627401995083
Y180,4030.3868152035916,4103.023666088622,4175.713947879897,4248.458442121279,4321.257149953783,4394.110071379072
Y181,8745.959456830036,8849.265546696754,8952.672647615598,9056.191076600413,9159.820903068157,9263.562127485899
Y182,2000.7377844116675,1995.7816534467115,1995.5794843110543,1996.9255393101425,1999.3776574890958,2001.487020828241
Y183,11533.013163766485,11675.053089667696,11817.243120835736,11959.58069124255,12102.063321119327,12244.688612678778
Y184,2021.251024536509,2042.8055302260423,2064.485008477188,2086.2617892824906,2107.9093283538564,2129.3798380551725
Y185,1335.969679715919,1331.3268557457652,1327.7512124209316,1325.2660030557265,1323.8019441258732,1323.3562871120096
Y186,2044.9284722882144,2049.9057151756465,2055.088126211407,2060.1707051243247,2064.9020557861368,2069.153443778449
Y187,4597.661972184611,4620.436233353161,4642.702193093523,4665.413040791997,4689.14748122589,4714.0710570723095
Y188,2223.5944498444082,2222.025437183257,2220.0559620165463,2217.686024344276,2214.9156241664464,2211.7447614830576
Y189,10023.985943471978,10133.902710564154,10243.829869354766,10354.257149872523,10465.17535000661,10576.084361964571
Y190,7475.22860835643,7531.107507668068,7593.847942403216,7666.077742739283,7741.047667997688,7809.380767959943
Y191,4080.644549253642,3991.40324478694,3902.161101629164,3820.4189583782995,3746.17764757396,3671.937169308551
Y192,5331.188926000001,5339.1793480000015,5350.357270000002,5371.847692000002,5400.463114000002,5425.891036000003
Y193,10956.233866551802,10976.808129785915,10996.935857170432,11017.6797388209,11039.477519440796,11061.704299828696
Y194,8854.51451368559,8841.237191894286,8829.8345823479,8820.557832137421,8811.532056384365,8800.631395673692
Y195,12365.27941368892,12439.798448418765,12511.362563638315,12581.32213298539,12652.558224606208,12726.576189223788
Y196,10358.339785512499,10419.09081967578,10483.19358145941,10551.032949366288,10619.234948934658,10684.04377580709
Y197,3268.5967928709647,3297.289451397944,3327.857629382438,3358.613907809124,3387.682746455629,3414.8760448731127
Y198,5096.723691,5090.348691,5086.411191,5088.848691,5095.223691,5099.161191
Y199,6733.312148418188,6643.706196580319,6552.195153473082,6465.476510331769,6384.282671635565,6303.7019811698865
Y200,4407.799583568322,4232.476214422719,4064.4480090562142,3905.511746066018,3748.472257556316,3584.3375970340835
Y201,5062.724651154077,4971.32326943209,4879.921586224887,4788.5199024758,4697.11821872574,4605.716534975678
Y202,8174.375450888193,8178.5613214342775,8186.302664899449,8200.986495031866,8219.055062229269,8233.565876631288
Y203,5493.419759363107,5645.6008710681845,5797.594434332107,5950.1192358415265,6103.362820646033,6256.793950499915
Y204,10825.38813818876,10789.431054987517,10755.253226377687,10724.739176672058,10696.017187561092,10665.333999654566
Y205,3034.9706635000002,2733.0821770000002,2430.2561905000002,2132.8677040000002,1841.8542175000002,1551.7782310000002
Y206,4791.273159224692,4802.350962891243,4818.186033999656,4841.9658725499285,4869.002978542062,4891.422351976055
Y207,3290.1062066279424,3215.1668355202814,3140.3069117448904,3065.4679334748266,2990.6289879932488,2915.7900212475506
Y208,8871.560833269376,8827.791152607111,8792.642607566935,8766.883942814346,8741.891485221138,8708.275350119931
Y209,5870.7057996897465,5870.5103541368935,5870.510321408132,5870.510321402651,5870.51032140265,5870.51032140265
Y210,2962.7762645000003,2913.433231,2864.1526974999997,2815.4971639999994,2767.404130499999,2719.248596999999
Y211,5058.885452670966,5092.109710996507,5131.708253381727,5179.933711813971,5230.411763412231,5274.515492117817
Y212,4419.340946882598,4246.617247180964,4075.081037646956,3904.857399316877,3734.7588396908,3563.4727875646545
Y213,4495.100645,4625.028466000001,4758.331287000001,4895.384108000001,5032.811929000001,5166.864750000002
Y214,4593.937637486677,4593.728326491248,4593.488224708956,4593.436063201123,4593.603074177028,4593.801740902967
Y215,7190.996465581224,7190.930666558334,7190.915407161136,7190.900830822158,7190.886874947619,7190.873488864667
Y216,4863.0892322149575,4838.6004535478505,4818.983756942886,4809.494637200158,4805.260873970318,4796.15489031799
Y217,3229.788366511032,3229.548037080362,3229.8389576496916,3230.348628219021,3230.545798788351,3230.2117193576805
Y218,8174.523647180441,8205.005720376803,8243.687023369226,8293.381782599288,8346.215442353936,8391.49925946302
Y219,1445.0654833066592,1450.0191341204372,1457.2159799720357,1465.9445554363501,1473.9456962925844,1479.6903027714402
Y220,8019.280873385214,8162.95149946109,8304.780808542802,8447.09320796109,8591.942253731519,8739.057094538912
Y221,11416.485896,11561.904752,11709.573608,11855.742464,11998.161320000001,12138.330176000001
Y222,1210.2872633448112,1205.46934323109,1201.4004303732072,1202.2055587136567,1207.1347604833818,1211.3130663149475
Y223,9008.034246167921,8941.642742292222,8876.15663669098,8812.013446926801,8748.306939852624,8683.693381653871
Y224,6616.432121428373,6475.637833909758,6334.843527094294,6194.049220271219,6053.254913448142,5912.460606625065
Y225,10272.438513121686,10312.174072190659,10352.300763379431,10392.434744594731,10432.56864317252,10472.70253837154
Y226,1132.0959090291667,1131.4438691196815,1130.8515562939522,1130.3157404427943,1129.8335229804684,1129.402288287363
Y227,9689.755268516461,9712.96327193904,9736.163149804266,9765.363017845906,9800.570139719188,9835.784524205681
Y228,3912.2361754999997,3625.9260919999997,3339.0222584999997,3051.9621749999997,2765.3395914999996,2479.3107579999996
Y229,5339.871747,5340.121747,5340.371747,5340.371747,5340.121747,5339.871747
Y230,4936.27607855095,4808.272102973272,4682.058357524113,4556.014645376813,4428.615699372306,4300.225574085613
Y231,1139.0554614435678,1141.557332034572,1144.2031297221258,1147.4009082550613,1150.9954110971669,1154.4237602547419
Y232,4914.785418012917,4955.043388136009,4994.16414814308,5037.407774487373,5085.909136259197,5135.545362729037
Y233,6317.922027583159,6314.342324329606,6310.7626214805005,6307.182918631377,6303.603215782254,6300.02351293313
Y234,8831.764643785731,8824.54755289699,8818.834308995702,8820.155222415495,8826.774154147559,8830.904641173074
Y235,7480.186098273771,7538.675898301567,7597.16516608902,7655.654432996896,7714.143699932092,7772.632966867333
Y236,7220.716185157875,7152.902227771833,7088.641605422867,7025.501181006797,6960.100558689843,6891.494741954848
Y237,7366.719967401473,7520.517269010318,7676.177377366308,7831.38727243743,7986.397144519811,8140.659793966842
Y238,3850.702920675535,3891.8374470124904,3932.8275276666554,3974.1760659835436,4014.895800627461,4055.880860465001
Y239,3333.0940235,3296.67056,3263.6220965,3237.511133,3214.9626694999997,3189.039206
Y240,3704.4846087596293,3735.1011280811117,3764.753881689691,3797.028581419259,3833.177450010691,3870.936381353694
Y241,6610.840218118464,6664.866810769613,6718.947638518299,6773.081583035013,6827.267571179986,6881.504572318284
Y242,2583.9987149999997,2587.4011459999997,2588.5797219999995,2589.0120329999995,2590.9219339999995,2595.0556899999997
Y243,3858.849620796209,3858.7393677069917,3858.7297420162813,3858.7204344351944,3858.711362566367,3858.70251472144
Y244,19039.53963764914,19398.79020262739,19757.78086493475,20118.386624571216,20481.73248153679,20847.068435831472
Y245,14550.5137755,14794.835271,15039.5317665,15286.665762,15535.8622575,15784.683753000001
Y246,9064.127238,9303.954690999999,9542.469643999999,9780.953346999999,10020.718299999999,10261.795752999999
Y247,8692.694866130452,8778.161248081638,8864.332473853558,8951.20854344621,9038.789456859597,9127.075214093717
Y248,6133.17809399361,6224.51766993982,6319.152630765437,6412.205996819268,6500.488359794798,6585.685378941574
Y249,16587.80673836414,16889.354025226006,17191.16684150442,17493.32950368314,17795.84259564445,18098.70612143167
Y250,4046.133755769688,4125.494955990094,4205.341250952962,4285.67265278209,4366.489161472827,4447.790777025173
Y251,3143.126969783537,3191.0474543708024,3238.1473449141463,3285.194431323952,3332.2381198581097,3379.281589743496
Y252,12079.589258776561,12348.849565271461,12569.608920611421,12784.905027596169,12994.350682852168,13202.697985593106
Y253,11313.96315285248,11560.492994686096,11807.43901922833,12054.814983209253,12302.620961330094,12550.856953996492
Y254,10222.02240804752,10222.604604026437,10223.18686250595,10223.769121113717,10224.351379721746,10224.933638329776
Y255,9527.292035784498,9516.54940503345,9510.177192107227,9510.049202738364,9511.851790917653,9509.39635602693
Y256,10012.804424055286,10014.912125054367,10017.019813572728,10019.127502093967,10021.235190615203,10023.34287913644
Y257,8431.684318000001,8434.215578000001,8429.482233,8419.641213,8411.957123000002,8411.537638000003
Y258,4492.943511933358,4558.572582465404,4623.282766048187,4692.399420595562,4767.068548141847,4843.111354890469
Y259,7207.678493342749,7297.673472378983,7386.783049370298,7475.876056523673,7564.951942080857,7654.014527728086
Y260,10004.227755765633,10159.064628349859,10313.93438075268,10468.837012974094,10623.772525014103,10778.740916872706
Y261,3632.435013041237,3687.795993991176,3743.0514550573657,3798.4908079300703,3854.228120268484,3910.0889492442134
Y262,1956.0925774389275,1901.6959715273879,1844.3599075338743,1788.0918594849531,1735.8665837575184,1686.651248537336
Y263,7333.68005372252,7435.783223262062,7536.823852537449,7636.92632097215,7737.153205923219,7838.44266825441
Y264,3184.1745465763333,3233.579427624169,3285.4347200844427,3337.7130735900687,3387.9372247864353,3435.6835859687058
Y265,4254.981222433588,4289.929508617891,4336.284309697699,4390.685608756835,4441.689579707171,4481.212176629702
