V1,V2,V3,V4,V5,V6,V7
Y21,9605.164709472656,9876.429418945312,10147.694128417968,10418.958837890625,10690.22354736328,10961.488256835937
Y22,4611.396669862535,4755.073339725071,4898.750009587606,5042.426679450141,5186.103349312676,5329.780019175211
Y23,8122.926346628289,8122.926346628289,8122.926346628289,8122.926346628289,8122.926346628289,8122.926346628289
Y24,6723.848876953125,6723.848876953125,6723.848876953125,6723.848876953125,6723.848876953125,6723.848876953125
Y25,2453.675556277037,2511.7211125540734,2569.76666883111,2627.812225108147,2685.8577813851834,2743.90333766222
Y26,7725.211773107192,7935.843546214384,8146.4753193215765,8357.107092428769,8567.738865535961,8778.370638643153
Y27,1837.699589177356,1880.6661783547122,1923.6327675320683,1966.5993567094245,2009.5659458867806,2052.5325350641365
Y28,1796.0311762147792,1837.1523524295583,1878.2735286443374,1919.3947048591165,1960.5158810738956,2001.6370572886747
Y29,4243.176059046969,4288.499118093939,4333.822177140908,4379.145236187877,4424.468295234847,4469.791354281816
Y30,4518.46164835986,4609.87829671972,4701.29494507958,4792.711593439441,4884.128241799301,4975.544890159161
Y31,3511.4595497532896,3511.4595497532896,3511.4595497532896,3511.4595497532896,3511.4595497532896,3511.4595497532896
Y32,5452.815412386221,5511.857824772443,5570.900237158664,5629.942649544885,5688.985061931106,5748.027474317328
Y33,1273.066611259275,1287.2022225185501,1301.3378337778252,1315.4734450371002,1329.6090562963752,1343.7446675556503
Y34,1697.1477175335294,1711.981835067059,1726.8159526005884,1741.6500701341179,1756.4841876676473,1771.3183052011768
Y35,3426.331646452062,3482.5222929041242,3538.7129393561863,3594.9035858082484,3651.0942322603105,3707.2848787123726
Y36,1168.399788171655,1177.12597634331,1185.852164514965,1194.5783526866198,1203.3045408582748,1212.0307290299297
Y37,4024.4609989920223,4081.8649979840447,4139.268996976067,4196.672995968089,4254.076994960111,4311.480993952133
Y38,6037.523556714752,6932.077556250614,6932.077556250614,6027.3775163840855,6027.3775163840855,5132.823516848223
Y39,3886.280171792348,4033.845580030325,4135.943173674311,4197.4807102271325,4197.527758993378,4239.506731743004
Y40,3403.6178930146157,3407.8899729977534,3361.465051605357,3404.6920740904648,3404.6920740904648,3604.927242270718
Y41,14634.90734671318,14715.668342503683,14820.340462669077,14988.681652958616,15131.66028939753,15249.92108855532
Y42,5778.219258831947,5984.938517663893,6191.65777649584,6398.377035327787,6605.096294159734,6811.81555299168
Y43,2914.828176678232,3004.656353356464,3094.484530034696,3193.22821229038,3291.9718945460636,3390.7155768017474
Y44,10241.569150798534,10530.695437381572,10789.158323468338,11009.184503396662,11209.74692668847,11437.275793266528
Y45,10223.949767786486,10458.467633910768,10745.763937406175,10971.580502520335,11181.689900780144,11384.961107313653
Y46,6372.785920157341,6568.657589348769,6764.529258540197,6985.860178419453,7246.105349264623,7506.350520109793
Y47,6384.371901031769,6580.965576647376,6777.559252262983,6996.014564146565,7256.248101446309,7516.481638746053
Y48,6942.242173179204,7282.377680413351,7282.377680413351,7263.003433596396,7284.185926121179,7278.3674316232755
Y49,2324.187599709595,2324.704271351997,2286.2683338348197,2295.67334997495,2295.67334997495,2324.834928742998
Y50,18610.537505779903,18652.724833508055,18749.77892132465,18846.833009141246,18943.887096957842,19040.941184774438
Y51,7474.9120677406445,7499.635980660256,7479.232805490109,7528.76862019528,7528.76862019528,7573.699920088478
Y52,5510.333333333333,5510.333333333333,5510.333333333333,5510.333333333333,5510.333333333333,5510.333333333333
Y53,18907.75,19451.5,19995.25,20539.0,21082.75,21626.5
Y54,8588.96875,8837.9375,9086.90625,9335.875,9584.84375,9833.8125
Y55,2638.2543754297494,2714.178750859499,2790.1031262892484,2866.027501718998,2941.9518771487474,3017.876252578497
Y56,2350.6363636363635,2350.6363636363635,2350.6363636363635,2350.6363636363635,2350.6363636363635,2350.6363636363635
Y57,2073.2406247377394,2126.281249475479,2179.3218742132185,2232.362498950958,2285.4031236886976,2338.443748426437
Y58,6620.544709858142,6620.544709858142,6620.544709858142,6620.544709858142,6620.544709858142,6620.544709858142
Y59,8830.881471224378,8830.881471224378,8830.881471224378,8830.881471224378,8830.881471224378,8830.881471224378
Y60,6948.499961853027,6948.499961853027,6948.499961853027,6948.499961853027,6948.499961853027,6948.499961853027
Y61,9117.100528597595,9363.136292936942,9345.49836294813,9347.97867019895,9347.97867019895,9278.164874982762
Y62,9036.933099527263,9414.415079995088,9414.415079995088,9414.415079995088,9414.415079995088,9036.933099527263
Y63,10343.844271487811,10687.688542975622,11031.532814463433,11116.721332599318,11201.909850735203,11287.098368871088
Y64,7547.202478027344,7547.202478027344,7547.202478027344,7547.202478027344,7547.202478027344,7547.202478027344
Y65,5631.632331399356,5631.632331399356,5631.632331399356,5631.632331399356,5631.632331399356,5631.632331399356
Y66,10340.18571472168,10680.37142944336,11020.557144165039,11360.742858886719,11700.928573608398,12041.114288330078
Y67,8653.145028087169,8542.167618893787,8542.167618893787,8566.81251962813,8237.785907977024,8677.789928821512
Y68,9498.18311693173,9498.18311693173,9498.18311693173,9498.18311693173,9498.18311693173,9498.18311693173
Y69,7288.331809303977,7288.331809303977,7288.331809303977,7288.331809303977,7288.331809303977,7288.331809303977
Y70,10270.823108336845,10396.630733005879,10396.630733005879,10268.603848972998,10254.927085573237,10142.796224303964
Y71,10829.32769590121,10829.32769590121,10829.32769590121,10829.32769590121,10829.32769590121,10829.32769590121
Y72,10254.244491348789,10451.262312759709,10648.280134170629,10869.245707274185,11147.43795031561,11425.630193357036
Y73,10886.265654003268,10985.311421916816,10985.311421916816,10985.311421916816,10985.311421916816,10985.311421916816
Y74,8863.727480375064,8863.727480375064,8863.727480375064,8863.727480375064,8863.727480375064,8863.727480375064
Y75,9391.385222244273,9259.362797991453,9259.362797991453,9357.149412478599,9279.416087623327,9489.171836731419
Y76,10154.05246443852,10319.110979661498,10484.169494884476,10768.217080247061,11085.325536139895,11358.367070718024
Y77,10244.664573237771,10504.078503862755,10763.492434487738,11037.220116220891,11237.228838241428,11496.207162587369
Y78,6281.033052231723,6451.077429665644,6289.9830342150735,6366.800461641682,6527.894857092252,6249.657814431492
Y79,4911.274139008172,5139.650160345215,5289.057166548054,5269.57947096085,5258.6165625051735,5285.471699247297
Y80,4183.087126434711,5697.746052622954,4994.198229030099,6130.576032120546,5911.786923968358,6766.7051572988485
Y81,4468.3919273246975,4595.579821737831,4712.184098891494,4861.744159340064,5025.037775830372,5187.267283745658
Y82,9834.808668167625,10216.072756205931,10216.072756205931,9565.110200048335,9565.110200048335,9183.84611201003
Y83,9403.31888802777,9459.421978906377,9515.525069784984,9531.925173701311,9548.325277617638,9564.121178683128
Y84,3672.2571428571428,3672.2571428571428,3672.2571428571428,3672.2571428571428,3672.2571428571428,3672.2571428571428
Y85,1519.642739756759,1496.384573749298,1590.5850922812915,1625.3903517329347,1609.1698324764627,1667.999815131017
Y86,2403.439064528473,2381.796629686828,2476.448673944355,2476.448673944355,2498.091108786,2468.8834269438858
Y87,9155.565877396182,9155.565877396182,9275.313322853704,9617.893556033374,9507.520446370381,9387.773000912859
Y88,8478.235294117647,8478.235294117647,8478.235294117647,8478.235294117647,8478.235294117647,8478.235294117647
Y89,1089.8407384875775,1550.0910635039293,2303.2905356907413,2868.6130612428515,2470.1079865079473,2773.3211443170803
Y90,5424.7120645440555,5424.7120645440555,5424.7120645440555,5424.7120645440555,5424.7120645440555,5424.7120645440555
Y91,6817.075515229698,6817.075515229698,6801.97255035975,6945.480558086629,6882.407107526081,6873.118571648782
Y92,2300.1666734483506,2300.1666734483506,2300.1666734483506,2300.1666734483506,2300.1666734483506,2300.1666734483506
Y93,8288.031970268497,8422.832626476058,8446.128114929701,8272.193366093374,8272.193366093374,8248.89787763973
Y94,6652.311630286107,6652.311630286107,6569.46171957889,6548.90503935984,6548.90503935984,6557.151116162443
Y95,6729.38544750644,6719.813743195069,6786.261980890025,6789.924991460234,6789.924991460234,6723.476753765278
Y96,7219.023877678748,7184.124748401292,7200.897309333906,7030.840826592219,7030.840826592219,7014.068265659605
Y97,6498.926167100751,6738.325115185731,6980.106392095365,6922.832560355281,6922.832560355281,6852.5992907075415
Y98,8706.414207815287,8706.414207815287,8706.414207815287,8706.414207815287,8706.414207815287,8706.414207815287
Y99,8191.327119454054,8191.327119454054,8191.327119454054,8191.327119454054,8191.327119454054,8191.327119454054
Y100,8866.7716112659,8866.7716112659,8866.7716112659,8866.7716112659,8866.7716112659,8866.7716112659
Y101,2001.8368801540798,2001.8368801540798,2001.8368801540798,2001.8368801540798,2001.8368801540798,2001.8368801540798
Y102,8899.069075520832,8899.069075520832,8899.069075520832,8899.069075520832,8899.069075520832,8899.069075520832
Y103,3314.9843893612133,3314.9843893612133,3314.9843893612133,3314.9843893612133,3314.9843893612133,3314.9843893612133
Y104,1645.5766565659467,1645.5766565659467,1645.5766565659467,1645.5766565659467,1645.5766565659467,1645.5766565659467
Y105,2513.295220269097,2513.295220269097,2513.295220269097,2513.295220269097,2513.295220269097,2513.295220269097
Y106,2021.4703859236974,2021.4703859236974,2021.4703859236974,2021.4703859236974,2021.4703859236974,2021.4703859236974
Y107,3133.654298844845,3236.5479990133313,3236.5479990133313,3255.5866848402748,3152.6929846717885,3152.6929846717885
Y108,2053.9638950599515,2275.714912544041,2275.714912544041,2275.714912544041,2053.9638950599515,2053.9638950599515
Y109,2298.887066635218,2298.887066635218,2298.887066635218,2298.887066635218,2298.887066635218,2298.887066635218
Y110,1950.6556968278323,1950.6556968278323,1950.6556968278323,1950.6556968278323,1950.6556968278323,1950.6556968278323
Y111,2379.5048387236184,2379.5048387236184,2208.324747634707,2342.3540885459192,2513.5341796348307,2437.7885854174046
Y112,1685.2704485212053,1685.2704485212053,1685.2704485212053,1685.2704485212053,1685.2704485212053,1685.2704485212053
Y113,1835.003084309896,1835.003084309896,1835.003084309896,1835.003084309896,1835.003084309896,1835.003084309896
Y114,2228.0802327473957,2228.0802327473957,2228.0802327473957,2228.0802327473957,2228.0802327473957,2228.0802327473957
Y115,1794.166539809283,1794.166539809283,1794.166539809283,1794.166539809283,1794.166539809283,1794.166539809283
Y116,2019.539098403033,2019.539098403033,2019.539098403033,2019.539098403033,2019.539098403033,2019.539098403033
Y117,2224.026746551711,2397.707607525377,2397.707607525377,2165.368009650839,2276.2628899400634,1991.6871486771734
Y118,1965.0569069383994,1965.0569069383994,1965.0569069383994,1965.0569069383994,1965.0569069383994,1965.0569069383994
Y119,2414.0071804565146,2414.0071804565146,2414.0071804565146,2414.0071804565146,2414.0071804565146,2414.0071804565146
Y120,1501.4340715680803,1501.4340715680803,1501.4340715680803,1501.4340715680803,1501.4340715680803,1501.4340715680803
Y121,4161.275204049673,4340.504265388955,4368.55137831999,4368.55137831999,4233.025478005899,4542.629993501889
Y122,2045.43099932811,2045.43099932811,2045.43099932811,2045.43099932811,2045.43099932811,2045.43099932811
Y123,2028.6576161077255,2051.7158644984474,2076.4115815839796,2053.3533331932576,2053.3533331932576,2028.6576161077255
Y124,2291.9725080217636,2291.9725080217636,2291.9725080217636,2291.9725080217636,2291.9725080217636,2291.9725080217636
Y125,8594.44073370386,8594.44073370386,8727.377032111708,8703.104626604909,8703.104626604909,8570.16832819706
Y126,4963.793739110855,5188.46927356157,5188.46927356157,5188.46927356157,4963.793739110855,4963.793739110855
Y127,7369.736197916666,7369.736197916666,7369.736197916666,7369.736197916666,7369.736197916666,7369.736197916666
Y128,9153.665663723381,9095.507426469332,9095.507426469332,9150.256980326027,9208.415217580075,9208.415217580075
Y129,5030.118947882402,5030.118947882402,5030.118947882402,5030.118947882402,5030.118947882402,5030.118947882402
Y130,6848.671973798908,6848.671973798908,6848.671973798908,6848.671973798908,6848.671973798908,6848.671973798908
Y131,8280.828814642322,8280.828814642322,8280.828814642322,8280.828814642322,8280.828814642322,8280.828814642322
Y132,7198.677796776323,7198.677796776323,7198.677796776323,7198.677796776323,7198.677796776323,7198.677796776323
Y133,2744.573464529855,2744.573464529855,2744.573464529855,2744.573464529855,2744.573464529855,2744.573464529855
Y134,10780.08855928344,11102.96040856688,11425.83225785032,11748.704107133759,12071.575956417199,12394.447805700638
Y135,4153.42191808364,4153.42191808364,4153.42191808364,4153.42191808364,4153.42191808364,4153.42191808364
Y136,3345.791259856826,3434.604835713652,3523.418411570478,3612.231987427304,3701.04556328413,3789.859139140956
Y137,2305.9968062045928,2305.9968062045928,2305.9968062045928,2305.9968062045928,2305.9968062045928,2305.9968062045928
Y138,10540.522278046607,10540.522278046607,10540.522278046607,10540.522278046607,10540.522278046607,10540.522278046607
Y139,9982.430750668162,10186.893078336323,10391.355406004484,10595.817733672646,10800.280061340807,11004.742389008969
Y140,4956.691196986607,4956.691196986607,4956.691196986607,4956.691196986607,4956.691196986607,4956.691196986607
Y141,4330.616821947741,4448.069828895483,4565.522835843224,4682.9758427909655,4800.428849738707,4917.881856686448
Y142,4323.524020413592,4323.524020413592,4323.524020413592,4323.524020413592,4323.524020413592,4323.524020413592
Y143,4491.585614512504,4621.756592025009,4751.927569537514,4882.098547050018,5012.269524562523,5142.440502075027
Y144,5117.089246743949,5214.239651487898,5311.390056231848,5408.540460975797,5505.690865719746,5602.841270463696
Y145,12743.216368709605,13071.664057419212,13400.111746128818,13728.559434838424,14057.00712354803,14385.454812257636
Y146,7274.434819796852,6767.704841169936,6767.704841169936,6580.813374272812,7087.543352899728,7087.543352899728
Y147,2213.8136805288955,2285.674865057791,2357.5360495866867,2429.3972341155823,2501.258418644478,2573.1196031733734
Y148,6770.8555525426145,6999.2664222920785,7199.559772223288,7415.868029905119,7632.17628758695,7848.4845452687805
Y149,2897.33357013181,2994.39767326362,3091.46177639543,3188.5258795272402,3285.5899826590503,3382.6540857908603
Y150,6848.098127987812,6884.01721020662,6884.01721020662,6769.692664624337,6733.77358240553,6733.77358240553
Y151,1995.83618503491,2050.01892206982,2104.2016591047295,2158.384396139639,2212.567133174549,2266.7498702094585
Y152,7788.415793681665,8039.166764363329,8289.917735044994,8540.668705726657,8791.41967640832,9042.170647089984
Y153,6865.912388392857,6865.912388392857,6865.912388392857,6865.912388392857,6865.912388392857,6865.912388392857
Y154,2619.7477650361902,2619.7477650361902,2619.7477650361902,2619.7477650361902,2619.7477650361902,2619.7477650361902
Y155,8237.693556959583,8237.693556959583,8237.693556959583,8237.693556959583,8237.693556959583,8237.693556959583
Y156,3319.9740091420676,3420.8669842841355,3521.7599594262033,3622.652934568271,3723.545909710339,3824.4388848524068
Y157,1133.2308156630572,1133.2308156630572,1133.2308156630572,1133.2308156630572,1133.2308156630572,1133.2308156630572
Y158,2305.2688992892504,2305.2688992892504,2305.2688992892504,2305.2688992892504,2305.2688992892504,2305.2688992892504
Y159,3521.1547222026384,3521.1547222026384,3521.1547222026384,3521.1547222026384,3521.1547222026384,3521.1547222026384
Y160,3071.332337069445,3116.39245818762,3177.6808684838024,3236.8921690376224,3296.1034695914423,3339.086480967255
Y161,8850.152042599038,8850.152042599038,8850.152042599038,8850.152042599038,8850.152042599038,8850.152042599038
Y162,11837.419542539888,12194.839315079776,12552.259087619665,12909.678860159553,13267.09863269944,13624.518405239329
Y163,2958.5126227162523,3039.4837204923238,3126.3068457042573,3226.1603051167835,3326.01376452931,3420.0151965059745
Y164,6190.448542984217,6250.265766548206,6250.265766548206,6047.154736150569,5987.3375125865805,5987.3375125865805
Y165,9901.078226979156,10261.044375958312,10621.010524937468,10980.976673916624,11340.94282289578,11700.908971874936
Y166,7975.706885629264,7975.706885629264,8186.927892364994,8803.835180452694,8234.892970856352,8023.67196412064
Y167,13608.157386761355,13927.397027022873,14246.63666728439,14536.091203609041,14878.10532643353,15220.119449258018
Y168,3312.9995740272357,3382.111155724911,3451.2227374225863,3500.6970723890577,3569.40107568509,3638.105078981122
Y169,8634.848867091876,8936.481522183753,9238.11417727563,9539.746832367506,9841.379487459382,10143.012142551259
Y170,6392.847998182402,6531.609790364804,6670.371582547206,6809.1333747296085,6947.895166912011,7086.656959094413
Y171,3182.3928765353244,3247.241772070649,3312.0906676059735,3376.939563141298,3441.7884586766227,3506.6373542119472
Y172,3534.9160041827395,3534.9160041827395,3534.9160041827395,3534.9160041827395,3534.9160041827395,3534.9160041827395
Y173,18521.374231613787,18955.81843888158,19221.665699688157,19379.08180813673,19761.053756544126,20241.73878547381
Y174,2520.481631438024,2520.481631438024,2598.8994505794585,2592.096388355458,2592.096388355458,2513.678569214024
Y175,2979.2142996651787,2979.2142996651787,2979.2142996651787,2979.2142996651787,2979.2142996651787,2979.2142996651787
Y176,1207.6261602336133,1242.5161538505176,1242.5161538505176,1219.600718358817,1184.7107247419126,1184.7107247419126
Y177,3985.780191146437,4143.07186217615,4294.055592114576,4420.955660243419,4555.081265723134,4677.278598719139
Y178,1065.7853368244027,1065.7853368244027,1106.463215178613,1106.463215178613,1076.542336353212,1035.8644579990018
Y179,1956.5844357153921,1977.2577044307843,1997.9309731461765,2018.6042418615687,2039.2775105769608,2059.950779292353
Y180,4068.1968026901823,4179.125533380365,4290.054264070547,4400.9829947607295,4511.911725450912,4622.840456141094
Y181,6882.658916859227,6882.658916859227,6882.658916859227,6882.658916859227,6882.658916859227,6882.658916859227
Y182,1826.9090657552083,1826.9090657552083,1826.9090657552083,1826.9090657552083,1826.9090657552083,1826.9090657552083
Y183,11597.714048088035,11804.30209617607,12010.890144264105,12217.47819235214,12424.066240440176,12630.65428852821
Y184,1775.6861236613004,1775.6861236613004,1775.6861236613004,1775.6861236613004,1775.6861236613004,1775.6861236613004
Y185,1248.970441816898,1248.970441816898,1248.970441816898,1248.970441816898,1248.970441816898,1248.970441816898
Y186,1933.7194404335937,1936.1797439099043,1946.7824432334476,1926.9411055686646,1926.9411055686646,1916.3384062451214
Y187,4344.438588954262,4344.438588954262,4344.438588954262,4344.438588954262,4344.438588954262,4344.438588954262
Y188,2232.756015218891,2228.498026218355,2254.767162835095,2240.5648144586653,2252.5250280757236,2238.216105076042
Y189,8662.614258411784,8745.458722637215,8777.277532057704,8626.73948602262,8626.73948602262,8594.92067660213
Y190,8173.279914407169,8173.279914407169,8173.279914407169,8173.279914407169,8173.279914407169,8173.279914407169
Y191,7387.376428940717,7387.376428940717,7387.376428940717,7387.376428940717,7387.376428940717,7387.376428940717
Y192,5941.829699314755,5612.176759381427,5612.176759381427,5612.176759381427,5941.829699314755,5941.829699314755
Y193,9565.634998045989,8774.053491396846,8717.580832216987,9085.841954822754,9085.841954822754,9142.314614002613
Y194,7061.319260916299,7061.319260916299,7061.319260916299,7165.249133473906,7165.249133473906,7376.721181598873
Y195,9134.506733702452,9134.506733702452,9010.508302990873,9106.715322922952,9106.715322922952,9230.71375363453
Y196,9056.132643272022,9056.132643272022,9045.835788579709,9481.82487738801,9481.82487738801,9492.121732080323
Y197,3285.7163157743566,3285.7163157743566,3285.7163157743566,3285.7163157743566,3285.7163157743566,3285.7163157743566
Y198,5367.230235934788,4973.131477446248,4973.131477446248,4873.866361089858,5267.965119578398,5267.965119578398
Y199,6139.355270835019,6557.796935885642,6898.824962958037,6613.313947389293,6613.313947389293,6272.285920316898
Y200,6969.609312587844,5753.001616331501,5753.001616331501,6619.7062060097,7836.3139022660425,7836.3139022660425
Y201,6278.701150506142,6278.701150506142,6278.701150506142,6278.701150506142,6278.701150506142,6278.701150506142
Y202,8105.39882286922,7496.889108719983,7496.889108719983,7570.969350409495,8179.479064558732,8179.479064558732
Y203,7070.282686121323,7070.282686121323,7070.282686121323,7070.282686121323,7070.282686121323,7070.282686121323
Y204,10051.280810815877,10206.583294624303,10326.525373535926,10900.74248782135,10736.395603943096,10616.453525031473
Y205,5809.018499516477,5809.018499516477,5809.018499516477,5809.018499516477,5809.018499516477,5809.018499516477
Y206,4468.726952658232,4468.726952658232,4217.383572465438,4405.663538601938,4405.663538601938,4657.006918794732
Y207,4611.5092790058925,4461.309737692359,4709.910556433264,5003.266117449945,5003.266117449945,4754.66529870904
Y208,7091.381482617193,7091.381482617193,7098.9528971645395,7195.18473934749,7187.613324800143,7401.648786886029
Y209,5901.246076311384,5901.246076311384,5901.246076311384,5901.246076311384,5901.246076311384,5901.246076311384
Y210,3278.071262097938,3278.071262097938,3278.071262097938,3278.071262097938,3278.071262097938,3278.071262097938
Y211,4745.445157707326,4745.445157707326,4745.445157707326,4745.445157707326,4745.445157707326,4745.445157707326
Y212,6922.396053098566,6067.63016075163,6067.63016075163,6642.730820899505,7497.496713246441,7497.496713246441
Y213,6139.686563953861,5022.052019505441,6487.974071334112,8091.920646160239,8091.920646160239,6625.998594331568
Y214,3312.5903920807414,3349.8622418320724,3349.8622418320724,3397.3296153873634,3360.0577656360324,3360.0577656360324
Y215,7213.334879557292,7213.334879557292,7213.334879557292,7213.334879557292,7213.334879557292,7213.334879557292
Y216,5422.8820001817685,4877.311130996331,4877.311130996331,4791.789963997168,5337.360833182606,5337.360833182606
Y217,3083.1803292410714,3083.1803292410714,3083.1803292410714,3083.1803292410714,3083.1803292410714,3083.1803292410714
Y218,5267.541094611673,5267.541094611673,5267.541094611673,5267.541094611673,5267.541094611673,5267.541094611673
Y219,1383.8385998669203,1380.017102207464,1408.026605723347,1465.5977422645265,1465.5977422645265,1437.5882387486433
Y220,5154.091480928309,5154.091480928309,5154.091480928309,5154.091480928309,5154.091480928309,5154.091480928309
Y221,10806.331564055397,10806.331564055397,10806.331564055397,10806.331564055397,10806.331564055397,10806.331564055397
Y222,1415.8690713689693,1336.723243784695,1283.0564751065506,1286.3212200300493,1347.3503322668446,1347.3503322668446
Y223,7089.3734474001185,6615.814462617536,6615.814462617536,6808.689006347311,7282.247991129893,7282.247991129893
Y224,8493.321634935524,8493.321634935524,8493.321634935524,8493.321634935524,8493.321634935524,8493.321634935524
Y225,8989.08987811105,8664.814536221678,8664.814536221678,8664.814536221678,8664.814536221678,8664.814536221678
Y226,989.6066545758929,989.6066545758929,989.6066545758929,989.6066545758929,989.6066545758929,989.6066545758929
Y227,8703.42848409333,8703.42848409333,8582.6407225973,8582.6407225973,8649.584771788092,8770.372533284122
Y228,6783.060426732879,6783.060426732879,6783.060426732879,6783.060426732879,6783.060426732879,6783.060426732879
Y229,5844.89667569602,5844.89667569602,8247.549811489793,8247.549811489793,11444.393552638328,9041.740416844565
Y230,6124.204795249681,6124.204795249681,5908.388012503896,5961.900353500956,6332.760355135486,6548.5771378812715
Y231,1174.1733392797414,1174.1733392797414,1208.33078837938,1247.230004599691,1247.230004599691,1213.0725555000524
Y232,4666.621921357234,4666.621921357234,4666.621921357234,4666.621921357234,4666.621921357234,4666.621921357234
Y233,6467.761774553572,6467.761774553572,6467.761774553572,6467.761774553572,6467.761774553572,6467.761774553572
Y234,10606.109945160597,10129.77152324988,9581.784714165546,10106.917510110174,9942.119301499954,9942.119301499954
Y235,6789.923039140069,6718.466243642074,6789.923039140069,6789.923039140069,6789.923039140069,6789.923039140069
Y236,6124.238209443934,6124.238209443934,6124.238209443934,6124.238209443934,6124.238209443934,6124.238209443934
Y237,6033.29067312695,6033.29067312695,6002.08415044041,6002.08415044041,5938.54007574019,5969.746598426731
Y238,3796.611169892751,3796.611169892751,3796.611169892751,3796.611169892751,3796.611169892751,3796.611169892751
Y239,2735.666435690487,2735.666435690487,2735.666435690487,2735.666435690487,2735.666435690487,2735.666435690487
Y240,3817.2275191083995,3943.407197854162,4069.5868765999244,4207.901941350665,4370.734845464042,4533.56774957742
Y241,2833.6814169190134,2833.6814169190134,2833.6814169190134,2833.6814169190134,2833.6814169190134,2833.6814169190134
Y242,2321.7407105250786,2321.7407105250786,2321.7407105250786,2321.7407105250786,2321.7407105250786,2321.7407105250786
Y243,3941.3974465762867,3941.3974465762867,3941.3974465762867,3941.3974465762867,3941.3974465762867,3941.3974465762867
Y244,19225.927002635046,19812.187356523227,20373.687562794745,20890.54469826462,21407.401833734497,21949.019116821033
Y245,14704.223602703642,15104.317425407284,15504.411248110926,15904.505070814568,16304.59889351821,16704.692716221853
Y246,3777.572035435268,3777.572035435268,3777.572035435268,3777.572035435268,3777.572035435268,3777.572035435268
Y247,8910.21353437657,9212.49374075314,9514.77394712971,9817.05415350628,10119.33435988285,10421.61456625942
Y248,6142.801732733934,6242.974664222442,6343.14759571095,6521.118514037484,6813.53430338792,6987.310564959879
Y249,10783.281016648372,10783.281016648372,10783.281016648372,10783.281016648372,10783.281016648372,10783.281016648372
Y250,4073.669704833716,4180.050164667432,4286.4306245011485,4392.811084334865,4499.1915441685815,4605.572004002298
Y251,3197.726810503534,3312.999444007068,3428.2720775106022,3543.5447110141363,3658.8173445176703,3774.0899780212044
Y252,12194.73658644931,12591.67317289862,12988.60975934793,13385.54634579724,13782.48293224655,14179.41951869586
Y253,11351.632672015936,11637.949244031872,11924.265816047808,12210.582388063744,12496.89896007968,12783.215532095615
Y254,10001.462552842231,10001.462552842231,10001.462552842231,10001.462552842231,10001.462552842231,10001.462552842231
Y255,9472.221127982764,9498.056148802198,9498.056148802198,9558.746275131956,9532.911254312523,9532.911254312523
Y256,10536.525292019325,10534.258738254983,10534.258738254983,10480.621107933317,10482.88766169766,10482.88766169766
Y257,8439.7832055424,8416.965851646431,8394.148497750462,8339.610464707159,8320.676863102224,8301.74326149729
Y258,3262.535773782169,3262.535773782169,3262.535773782169,3262.535773782169,3262.535773782169,3262.535773782169
Y259,6599.478640130338,6599.478640130338,6599.478640130338,6599.478640130338,6599.478640130338,6599.478640130338
Y260,10139.229523867521,10429.035284735042,10718.841045602563,11008.646806470084,11298.452567337605,11588.258328205126
Y261,3656.2237614717087,3735.8217429434176,3794.4547244357377,3853.087705928058,3911.720687420378,3991.318668892087
