V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H11,26868.48649032417,25921.43657317764,25441.240650400614,25629.161638558042,26557.38410605507,27644.56312796493,29444.733410403365,31274.89186728027,32936.477814391554,35007.32415273819,36759.45772253013,38308.90032094757,40409.65452672585,41896.93961629318,42939.2010165905,43559.15243458802,43411.131100968094,42804.30190602006,41567.423375592276,40734.719405711374,38695.94440235268,35125.314880103615,31902.679994390186,29542.09896457276,27837.15004733292,26896.743610561825,26354.96226343613,26523.604771138314,27561.1788488936,28862.575211347357,30825.451252908788,32768.52690231935,34606.99318435929,36763.932557524735,38610.69920119798,40292.78342604798,42482.80846968461,43974.68806773599,45010.59169098917,45510.444867255195,45163.82080581979,44375.047482909795,42926.14277801127,41863.213109733835,39565.356603535256,35930.77556807032,32696.68747732279,30500.595058801213
H12,8245.75552737713,7533.950320124626,7066.143904685974,6740.537031054499,6573.543600440025,6581.065637588501,6882.15685772896,7255.300163626671,7762.637924671173,8418.33594620228,9072.270022392273,9730.294665932655,10296.629352092743,10891.333224892616,11409.342730522158,11804.12912428379,12045.69626402855,12205.59148669243,12201.501277565956,12049.209467291832,11630.033550500872,11295.891836762428,10773.284125208855,9854.610341429712,8972.935529232027,8211.002974748613,7735.579166173935,7326.445589423181,7116.182752251627,7088.3448395729065,7305.197165727617,7611.81313288212,8044.194874286652,8668.537985086443,9325.669079542162,10009.186017990112,10574.434994220735,11163.441122293474,11677.725891470911,12078.405174613,12320.375235795975,12488.917152523996,12533.58261537552,12450.000453472137,12109.660145282747,11801.536048889162,11303.936255335808,10360.513947844507
H13,520.1312255859375,475.9604187011719,444.9550476074219,425.8691711425781,412.16204833984375,411.9863586425781,427.1744689941406,475.19775390625,475.19775390625,529.590087890625,567.5891723632812,603.7030029296875,635.72509765625,649.2348022460938,665.4384155273438,682.2223510742188,697.1494750976562,718.405517578125,702.6688232421875,695.7704467773438,672.8053588867188,647.303955078125,627.7490844726562,585.0516357421875,520.1312255859375,475.9604187011719,444.9550476074219,425.8691711425781,412.16204833984375,411.9863586425781,427.1744689941406,475.19775390625,475.19775390625,529.590087890625,567.5891723632812,603.7030029296875,635.72509765625,649.2348022460938,665.4384155273438,682.2223510742188,697.1494750976562,718.405517578125,702.6688232421875,695.7704467773438,672.8053588867188,647.303955078125,627.7490844726562,585.0516357421875
H14,208.55078633871125,203.91300224949316,187.47152966041307,174.19575776875905,164.2421426062566,158.72406482992403,156.22685124335078,155.50622298543428,155.76322810699202,159.8258164976215,171.38614648651242,183.05570639455237,192.5526209766185,199.16161605126624,207.676570849889,214.62586212694094,221.4999016100124,226.91207953487452,231.1436232136641,236.07617028808275,236.8356445460393,237.51559042555817,237.2649301444282,232.7774990848859,224.72519495808473,217.46684601053272,202.11080213902324,187.5891125655682,177.87794656913485,171.37887477155405,167.67310657768408,165.7113511289967,165.7144620485451,170.64784063436423,183.8224119599575,194.44917569028001,204.17343747399758,211.98172615404872,220.37462459089326,228.05855416322186,234.49419348247963,240.221304822217,244.0043939548686,245.21248831899635,247.19070141508675,245.18294557135584,244.33136499712555,236.18622350013715
H15,13640.956464120218,12546.53278858311,11687.019727059673,11240.658490487407,10934.364789315532,11005.851239510845,11517.080029794048,12288.416638680766,12981.120374032329,13671.990613290141,14480.824597665141,15408.31144458897,16460.08521778233,17439.50379688389,18371.267529794048,19057.342175790138,19226.806775399513,19051.902081795997,18893.95002491123,18348.717450448345,17642.86335498936,17061.686230965923,16584.049023934673,15437.728467294048,14126.278040545125,13102.353510515828,12301.071497576375,11811.268732683797,11468.14547218575,11459.371271746299,11838.95505775704,12490.880953447959,12986.680048601767,13658.735224383017,14555.472705261847,15512.913403170249,16632.070871966025,17671.454188006064,18597.53612770333,19134.737232940337,19090.779856341025,18892.744562761924,18698.2950998713,18143.760126726767,17481.727076189658,16975.94678749337,16573.51603950753,15563.192766802451
H16,1336.4022843173977,1171.6061798862456,1046.4137551120757,941.7909790805813,874.6441513828274,848.4392792514798,820.6648041538238,825.2091767124175,847.9229294589993,886.6619126132962,951.9842697910306,1005.4538056186675,1080.2845017246245,1160.9311386875152,1227.744973831558,1305.9862229160306,1413.4021698764798,1512.247972183609,1575.1347138217925,1576.5888516239163,1489.8815154365536,1410.2192112735745,1368.0682055286406,1355.5918022922515,1365.5263703926082,1211.97954879837,1077.494191513824,947.5682865245815,880.2211284502025,849.1863370998376,809.3820623023983,790.0588067634578,807.4679254158016,859.8713487251277,919.4318078620906,959.4732316596981,1043.6771958930965,1119.794848786163,1183.2130731208797,1262.2226670845027,1360.9954293830865,1452.4256013496395,1507.592242584991,1502.2069028480526,1418.7957168682094,1344.212956772613,1315.3073733909603,1303.2931054695125
H17,54656.82243423214,49940.260519152616,46016.394084419764,42750.10183791934,40663.24243748825,39195.59318110012,38499.379776762784,39372.08788121452,40859.52297541233,41782.4864509578,44381.33292210874,48079.69572016398,52692.3418853762,57374.63292516117,61500.608760325784,65074.00112991422,67276.72992528391,68104.44260737234,68394.64363174594,68072.72685826797,67544.20626398924,64309.22821121439,61832.23520482626,59427.7158922858,55189.08712921185,50368.9632990528,46271.2304295871,42551.64593658624,40404.92713572406,38804.62862294782,37852.20181427314,38822.61802317658,40309.488211572214,41359.41516266316,43998.10810496504,47822.83370107551,52804.126031499945,57900.70811106989,62321.659781399125,66104.444520576,68292.90211131539,68920.32747549226,69190.72952423946,68908.89597728352,68655.85478872602,65136.89868317635,62555.9126704001,59987.87404531917
H18,28601.301939311452,25950.47836545834,24072.701203225126,22802.3170767732,21994.613544952404,21733.315471293023,22275.97316629809,23400.310084876717,24552.32712459837,27139.16763178641,30391.667457241878,33521.15372423882,36151.889526226485,38157.27716565671,39423.925711952405,40004.932351167285,39967.59719902607,39563.88874762019,38757.25643469139,37432.86574957093,35834.38041522558,34843.60967307436,33474.052181578416,31247.944698839503,28467.615447655095,25823.145075831948,23950.067103005687,22682.966893954334,21877.399029002285,21616.800228244952,22158.010318321936,23279.403005091845,24428.475813004778,27008.947130294706,30253.85543699023,33376.41227678826,36001.56967058819,38002.84008414427,39266.94367399573,39846.79663989476,39809.53536922354,39406.628019601456,38601.60868995639,37279.90317117797,35684.722807228245,34696.037659003916,33329.41257012075,31108.2025646951
H19,2106.7254959834254,1927.3528935206568,1807.3808895838893,1730.2071835292018,1694.2376438868678,1691.3308293116725,1765.838390041653,1923.1490208399928,2002.477794338528,2148.2174698603785,2322.027569462124,2506.3484226954615,2692.5322338832057,2904.264197994534,3040.4081761134303,3122.3916031611598,3147.590608288113,3069.3080918086207,2876.8637463343775,2757.300853420559,2662.9003674281275,2616.2264096034205,2513.6124417079127,2306.722134758297,2108.420414784081,1923.879974701531,1801.5705450559926,1725.4592054869008,1699.7796500707937,1707.8862641836477,1778.3867915655446,1937.2118810201955,2011.722516396172,2155.9440368200612,2337.1687711263967,2548.6862786794973,2764.1524308706594,3024.3528169180227,3152.12373290313,3231.238110878594,3227.981709816582,3142.540891029961,2959.907779076226,2839.0164712454152,2734.2871278311086,2685.1837953115773,2584.3602708364797,2373.961373188622
H20,6142.165705659318,5684.176732178892,5338.987525954529,5065.397557920702,4946.667121565998,4888.444975261485,5085.464992699137,5499.646138877157,5719.735362685374,6253.851173503068,6920.67464289668,7778.50982441107,8681.35099904953,9191.593970981212,9338.414807567213,9308.803402749985,9321.496792632675,9072.65692249606,8621.036348700076,8251.796022411698,7911.899265291686,7739.188762931644,7437.212355484409,6871.350734915655,6193.418613731719,5737.750007101997,5381.303164031236,5110.176276830821,4987.541000040166,4936.130136194875,5142.736049700138,5569.425835022816,5765.472326840018,6298.493536232828,6968.347278973718,7829.030890312033,8738.599460470476,9249.386528709772,9448.71285462875,9449.247229443208,9472.662679036726,9218.875336988429,8777.345812603986,8406.710413908775,8041.389489194418,7895.145881738696,7602.880519407772,7010.507174242518
H21,15867.409029952774,14955.896764928533,14189.796805705468,13044.406624982366,12328.433188633062,11746.971310420486,11562.707200586796,11467.06304234505,11542.152472506801,12117.47410817357,13318.445814116916,14767.293155252934,16857.319156924495,18397.14562290255,19655.970687316963,20712.495922007598,21357.9876361473,21819.85988834896,21994.040462432662,21907.599879341433,21576.716747984523,20639.060339844087,19793.114340082044,19174.300430115545,17853.450853731716,16864.04776660935,15413.982534088427,14424.750005523732,13117.947243049333,12338.529515443603,11804.564205667062,11545.883864080592,11578.299845159985,11967.956363876874,12777.891745165922,13888.39016729244,15301.232470461167,17069.939234867692,18581.214134398848,19863.684283476556,20788.521496668458,21426.556371936807,21571.16300084535,21337.940396284917,20778.61806683452,20241.809171275236,19663.630050197477,19069.925931953825
H22,680.2321659447248,672.3170939369493,649.0829586466784,628.1320146245448,617.103949846909,610.2004708794336,607.0307835080905,606.0451828723142,609.7194646178332,612.4132330854231,622.8486057309472,636.0463630160872,644.6057758901096,660.8482136923944,668.5032348049001,679.3972339225311,701.1417362384373,718.862872849803,732.5890405904725,741.4007964027451,744.5108487247408,738.0645890390599,724.7998919730313,708.313150236627,692.7272663773565,683.6959880201214,660.4127601600965,638.9087632837652,627.2030245510695,620.7967647234977,616.4850086296117,615.1093676440108,618.0059011871588,619.5801122070063,629.3785672481953,641.0888963868327,649.1461044438086,664.5166493842002,671.5574279393855,681.8786427127288,702.8499846197427,719.6756022620762,732.4101076669883,740.2953159511042,742.7841581656653,735.3166444897678,721.3083784955886,703.8299744234274
H23,239.7661824735106,220.09606379581794,206.49414719608475,199.45703616425496,195.6471116618057,197.37159996059586,205.3313706927575,221.27174801938446,233.0515825040861,249.71496777800633,273.90352631520625,301.1860085735371,334.474823180159,363.83208547832373,385.4447970238673,396.3128683861969,397.3262846998404,406.61399207584327,396.6785470257696,389.3590447349951,375.7755285949174,370.7987209278345,354.75333224137717,325.50295382158504,297.11052567208725,273.7778414867382,257.09818484480354,247.28883732156237,241.8223151937734,241.8294640541704,248.00593834339614,261.94731279892915,271.9685858075304,286.91092519425655,309.3784378442624,334.9398742153991,366.10587414486986,393.7170188878429,413.91009971722895,425.0201166725833,428.0871766241901,438.9607732864729,418.2183255647614,397.1477678851234,376.4888179356659,367.2932732654731,348.43822278727794,317.26584876289365
H24,384.0743930735596,389.4550586088594,402.660939867956,444.4361449902515,502.3677421369353,561.2041115714112,620.9421140751905,679.1594870640838,726.1055180175206,781.1392594697116,817.7648294586028,847.7066068321087,850.9290994458647,844.7983527284214,815.3151503122513,762.340293372598,728.7164766444951,685.471591496846,619.2975306096765,561.1198768496222,502.7250319176703,462.93052832171406,438.5786774562133,418.24873642364355,410.52700288478684,412.5407045082941,419.6162079368937,466.8306672927906,523.76933738177,575.4583104707995,636.4567788618048,690.1103323214898,741.0593355652702,793.9557040847576,835.8833338178737,867.2503425161885,882.8767500100497,868.7691392027572,841.8234164395994,789.5413782596734,749.3055422117005,699.7589439292343,628.9776223399019,571.9128766870771,516.4890041060752,474.0841673089712,441.2588711590022,422.32115854253783
H25,2655.086427694671,2491.1870384763724,2301.3543213559064,2138.2236024969243,2052.2113230604054,2001.710487304522,1973.1713838883877,1961.852628035224,1992.4571597214542,2057.455781290417,2157.770106390319,2274.883741152763,2365.1866050625385,2442.3595081139865,2511.0224095696303,2579.228777068001,2659.6507005491817,2738.456355745552,2802.863047522458,2851.5897293398843,2877.862634640718,2875.101770169509,2853.431899548515,2798.2717458496345,2716.889571321158,2558.5031513457075,2364.8266141602144,2220.263642565673,2142.6057199970705,2086.201243538017,2054.4394885508327,2041.2820764936291,2056.738815714004,2113.064372578297,2214.7761158389053,2332.736420154939,2424.063265233994,2508.7354536386974,2580.589912556642,2640.155744290478,2714.2979501456616,2791.0977270455314,2849.359603957053,2899.763729276684,2921.79661944291,2905.4984973402497,2873.024677085728,2793.6904046568534
H26,18133.752517700195,16943.61971282959,16422.417583465573,16115.396103858948,15831.311245918274,15617.921154975891,15575.720135688782,16211.135807991028,17875.426602363583,19229.89613056183,20416.44875049591,21520.618275642395,22382.031880378723,22979.94743824005,23574.086544990536,23809.49685382843,23981.256854057312,24232.58662176132,24334.420293331146,24060.384068965912,23429.054421901703,23129.67965078354,22174.812676906586,20300.383431911465,18717.544488430023,17727.532838344574,17362.0406088829,17116.876829624176,16922.016718387604,16513.87249231338,16823.404078006744,17292.23137140274,19023.314135074612,20624.218233585358,21922.367739200592,23040.88471651077,24042.020946979523,24762.82248353958,25345.627060413357,25581.903437912464,25617.116441071033,25729.556499302384,25728.85023099184,25409.438571751118,24748.88399487734,24444.246182739735,23484.528360664845,21711.420336067673
H27,1911.687301635742,1771.5785884857178,1646.481225013733,1584.4660549163816,1525.5166091918945,1535.0013999938963,1587.596290588379,1654.8554916381836,1701.926704406738,1829.9783172607422,2017.901789665222,2196.435712814331,2377.428389310837,2561.3969094753265,2636.172900915146,2696.787107229233,2714.773031115532,2698.4285048246384,2651.147477030754,2568.5088118314743,2483.572959780693,2374.8579787015915,2345.0551298856735,2189.507026553154,1986.6442025899885,1821.9159291982648,1692.449744105339,1614.481320261955,1535.799904704094,1518.2516430616377,1606.765417933464,1681.3621453046799,1722.6419318914411,1838.1424268484116,2008.1480182409284,2171.6242974996567,2337.372913479805,2507.6290599107742,2565.049981236458,2611.2676993608475,2593.3366615772247,2562.3257410526276,2498.1557228565216,2419.554978132248,2313.2780997753143,2205.0322299599648,2162.9698434472084,2004.4237316250799
H28,4358.153738675649,4132.033989787963,3776.173647504281,3381.0672756834856,3004.6164998842874,2748.4231064910537,2574.983681513588,2482.2719305751352,2467.078537181901,2582.7554809855765,2767.1608971040678,3024.552650009248,3276.20583010422,3548.350861947574,3838.5220242532705,4089.6931865589677,4301.864348864664,4552.035511170361,4783.206673476058,4918.3778357817555,4974.548998087453,4915.720849103072,4639.892700118695,4338.063862424391,4213.68034897841,3990.0233479690937,3635.5808886691,3239.8662697534837,2861.314704418015,2603.020521488508,2427.4803069747704,2332.6677665000466,2315.373583570541,2428.9497378379447,2611.2543644201646,2866.545327789072,3116.097718347772,3386.1419606548548,3674.212333424281,3923.282706193706,4133.353078963131,4382.468316755183,4614.292659155852,4751.609542782498,4811.9525561038145,4757.296258135057,4485.6399601663,4187.982973487617
H29,4805.738057136535,4447.893758773803,4107.303358078003,3879.7538661956787,3745.662833213806,3610.6688985824585,3696.279767036437,3923.2945766448975,4147.539899826049,4391.68747138977,4689.129510879517,5160.657727718353,5535.156217098236,5877.311918735503,6130.7215180397025,6235.172026157379,6304.080993175507,6232.087058544159,6086.697926998138,5781.712736606598,5482.95805978775,5197.10563135147,4987.547670841216,4613.075887680054,4198.312434196471,3829.6238374710074,3470.4430360794067,3206.3440523147574,3085.161986351013,2900.174117088317,2976.395853996276,3187.425473213196,3417.9161195754996,3602.211262702941,3865.095341682433,4341.1517753601065,4704.148754119873,5035.460157394408,5270.279356002807,5338.180372238159,5419.998306274414,5298.010437011719,5143.232173919677,4822.261793136596,4529.752439498901,4184.047582626342,3939.931661605834,3569.9880952835074
H30,113219.13555908203,106895.31799316406,100822.19952392578,96739.65945434572,94122.87026977539,93956.17776489258,97008.04824829102,102180.91690063477,108354.57194519044,113653.55552673341,119680.12907409668,127163.11534118651,133870.85794067383,138980.0297088623,142715.52026748657,144861.59985733032,145676.0358734131,145505.2582397461,144922.51092529297,142754.64111328125,137607.73498535156,133191.72244262695,129590.33358764648,122333.33877563477,115115.93750000001,109026.38912963867,103523.50881958008,99595.16107177736,97299.40841674805,97343.18702697755,100578.93257141113,106203.38764953613,112833.96875,118811.27978515626,125342.57901000977,133287.6496887207,140311.37489318848,145727.0588684082,149679.47652053833,152049.98657608032,153090.6541442871,153182.48008728027,152938.19914245605,151086.1142730713,146281.07176208496,142106.12158203125,138707.06941223145,131605.22157287598
H31,99631.86473842886,91825.95214077261,86000.41844936636,81596.67723842888,79019.05419155388,77739.21044155386,78731.61278530386,82378.26171108511,86569.81249233511,91725.16503139761,97334.46190639763,103782.31542202263,109974.70311733511,115232.46385952261,119439.79418178825,123289.34960171011,125404.09960171011,125506.074943507,125439.30614467888,123334.31053921011,119781.70360561636,114869.37328335074,111103.28636928824,106279.05712124136,97788.28465263899,90009.44114677962,84120.6159514671,79289.84837334212,76570.96971123274,75311.58811943585,76330.6677092796,80017.53807060774,84262.80198662337,89420.3698577171,95170.46653740462,101760.60862724837,107982.02366631085,113182.98973076398,117377.77610771712,121006.78929131087,123372.91502373274,123086.74119560774,122928.57102959212,120644.3600920921,117138.16526787335,112176.05467217023,108512.37034599837,103544.38157646712
H32,92170.34928838687,84686.05583135564,79066.05827276189,75361.43962041814,73380.82536260564,72039.66227666812,72797.43766729312,76213.09880010564,79884.67594854314,84656.14274541812,90171.68254034001,96320.26359502751,102169.80436651187,106770.04948369937,110142.12467901189,113265.87834112126,114999.09782354314,114794.28214971501,114134.18302862125,112265.00456182437,108696.01628057439,103895.62956182439,100494.95866338687,95978.15202276189,88762.285002555,82042.98544200814,76660.24398693001,73222.3394459144,71675.82162364878,70891.02365001595,72023.30026134408,75465.21896251595,79214.5573414222,84377.66012462533,90171.98916515269,96486.4288624183,102319.22708019173,106749.14840587531,109988.61196788705,113067.05209239876,114972.77957042612,114827.16189464487,114307.17709239876,112674.40991100228,109558.4553593055,105186.50710948861,102601.75692638314,98926.6519459144
H33,6056.3823977226175,5740.043050907882,5300.7139770728845,4828.33192472226,4474.945874568903,4198.066160627703,4056.1687541205847,3935.0832105590234,3954.61070029214,3954.8784244002554,4000.1023824866443,4296.926897900304,4684.433998076534,5002.208771745198,5286.296415439496,5584.379870596197,5835.846157326383,6101.309663142263,6472.346805013137,6596.589813697669,6602.061269342651,6710.894693981773,6701.04771395781,6494.715336594979,6322.368887838555,6063.961106379495,5654.299733382961,5252.184050922923,4983.985833672848,4748.988341978193,4674.513830019865,4593.660888648696,4637.840856670837,4631.673551820052,4666.461460516022,4994.910187311968,5405.851324767701,5766.88672339287,6067.270717637241,6459.2518979701745,6760.245735468633,7094.412081206838,7423.356034862831,7460.998866807091,7308.845693502327,7255.3477631174865,7166.92178555247,6982.805166584254
H34,47606.52006662922,44675.32844271367,40966.26947871023,38412.99866167944,34879.8628391555,33750.26042765755,32734.46108241327,32292.68681689616,32974.921523547004,34144.2761642799,37283.261176106535,38974.26726032087,40978.29086543974,43246.804956703636,44892.454763452144,46585.54567127488,49248.64146191011,50264.16285068987,52546.74808224308,54072.30999836659,54656.9978910526,54409.71898686361,53382.53480923712,52389.66508473564,49508.21581748837,45669.02904182523,41563.71099479981,37342.263705831014,34785.91770470402,33994.52712693212,32692.65375725959,32360.97088784646,31889.73687097238,31916.38365243817,34053.70304132582,35400.51054361678,37505.251826577914,40277.4936054497,42068.3584044936,43926.35302531484,46512.68993129235,47532.740521351865,49926.13327449733,51688.95461650999,52932.288409694505,52782.091685300904,51756.36493161043,50984.50756268558
