V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H11,26934.585634533207,26090.43083027775,25640.46266278526,25793.63891770449,26656.130992021728,27728.213385444655,29507.72573615035,31212.753956994547,32832.76920747096,34856.92410116483,36555.599519410054,38052.78216130649,40219.77872802217,41767.568500161,42844.216638991034,43500.0870779934,43341.25982038038,42665.99424149752,41319.99664726376,40409.83182719621,38401.208674481015,34965.91068332618,31832.36214727106,29619.22457297093,28099.91021569429,27259.971669670587,26814.870020183975,26973.953000912315,27842.51050836267,28920.428910814284,30705.20623896583,32414.974018391866,34039.2617475867,36067.16930422043,37769.050494593284,39269.03108791051,41438.67682052084,42989.018490949835,44068.17944162876,44726.53919849678,44570.253911826,43897.599269777624,42554.27834246849,41646.8713175339,39641.10563908393,36208.785641756665,33078.31913247247,30868.344737478776
H12,8243.606784625328,7497.842414672708,7001.420331355319,6614.1379102182345,6407.391805863546,6367.337745620901,6623.884976444679,6952.015139810619,7385.8838262669615,7971.506585696752,8590.540668748163,9254.266352272309,9856.290300647019,10406.031203133633,10897.647238030895,11261.905425573594,11544.515073992574,11709.959516011928,11658.35307406026,11427.136085355049,10926.47515214622,10557.18515656902,10081.063898476832,9236.049845975542,8361.55554624358,7603.375729725505,7110.582627669546,6723.7984259236555,6508.234922703541,6458.789808791995,6711.856802367791,7040.396146870289,7469.892151328579,8050.109263515695,8663.156206735606,9317.837728029075,9918.092097073308,10469.033507962118,10965.71617525283,11341.322466470912,11622.906249058606,11777.343334756097,11721.69600014536,11493.581048690863,10988.275669953517,10612.387627908132,10128.095314769038,9278.376635439605
H13,518.5810962718099,484.79441731198887,457.8563354616941,439.76472501823696,431.8613579645982,434.73239087964777,448.164892386178,471.1626352970552,471.1626352970552,502.01998222825273,538.448384920853,577.746115395999,616.9986407595042,653.2947807735122,683.942616776976,706.6691389780393,719.7888251919701,722.3286483108521,714.1002412728755,695.7138673855894,668.5331598881502,634.57398751218,596.3549467199282,556.7105689264782,518.5810962718099,484.79441731198887,457.8563354616941,439.76472501823696,431.8613579645982,434.73239087964777,448.164892386178,471.1626352970552,471.1626352970552,502.01998222825273,538.448384920853,577.746115395999,616.9986407595042,653.2947807735122,683.942616776976,706.6691389780393,719.7888251919701,722.3286483108521,714.1002412728755,695.7138673855894,668.5331598881502,634.57398751218,596.3549467199282,556.7105689264782
H14,208.6152222332026,198.29087811307244,184.495957042305,171.84347668860968,162.28062205574733,156.80259774547713,153.70924645767883,151.2252860374612,151.96038469998993,158.14707635835097,166.39563439479704,173.50178298006574,179.94847268498862,186.5803439690521,193.22438058718956,199.86797986336092,205.79797040198423,211.20771893604945,217.06601493155586,221.5845809634103,223.5687960658714,224.40367484249197,222.71062406997257,218.24634248474112,211.044279679448,200.56389797945502,188.0427958901782,176.318509766776,167.31326726761688,161.23619147578316,157.12510848397048,155.3849347249071,156.96630373000292,162.1408634781155,168.78758351045042,175.5969642371351,182.41459305617872,189.3654585532368,196.26159566503506,202.82102702181606,208.88844578893404,214.69137089539407,220.06195193225892,224.1331132588764,226.38561956857004,226.38616792683217,223.7702223655652,218.69930629977787
H15,13731.805607766106,12686.299255356596,11857.100160936048,11409.158758472991,11143.199269615769,11069.42354385844,11304.58486883637,11764.187869194324,12373.473597750852,13146.842308649771,14015.09978749251,15009.112346828277,16010.771604159123,16936.310202943372,17751.04492280556,18248.8770344574,18413.19991995927,18381.077099444963,18296.26680794723,17775.874763540432,17053.506812941123,16458.264703306286,15980.665684177511,14831.443987587016,13568.77044061524,12554.838425835671,11751.03232631271,11249.370124096296,10917.804282695874,10837.646493167467,11127.896431771731,11651.84629963605,12263.93572952438,13029.401134309832,13971.178680332883,15087.502832963084,16161.988818641039,17123.424150594336,17986.25904328625,18518.45853243661,18667.441420871743,18561.910819650075,18372.226498363685,17840.38460186253,17187.329484885904,16669.77402354232,16200.271778244003,15012.07737392067
H16,1299.684795897718,1138.5008576707228,1007.7568360333788,908.399589055827,863.3976257416449,841.4300997335586,831.4956762527274,845.3838588733419,883.9775446455753,939.6446019253812,992.4706642840974,1054.4063290910844,1131.1269490121226,1213.6893836781867,1302.1644631343174,1387.4465431691347,1469.2934782682387,1540.3970821838043,1579.3287010117008,1576.6512964276762,1479.7320564454567,1392.3871522482757,1342.2488929771566,1327.5690143966249,1294.621919071244,1134.1268339138564,1004.3099469354262,905.7468048522619,861.2792144657863,839.6091517817081,829.8261712739294,843.849115247603,882.5582044054447,938.3595079648719,991.2970764255019,1053.2608675415036,1129.9316950467166,1212.4013980333752,1300.7966992630716,1386.0343668333212,1467.8563497216119,1538.929438936705,1577.8089415778215,1575.062203763728,1478.0664357830642,1390.6489666671987,1340.4482453548837,1325.7133933642524
H17,54571.76570585005,49918.006460092416,46127.03605314031,43275.851176171156,41216.24193034649,39856.58489777268,39401.66688127823,40172.55238542208,41735.91934831078,42538.871629948924,45115.33317367777,48713.96704020112,52991.756021001675,57298.1522454687,61169.26614480545,64572.08075812789,66823.67548665189,67879.44270114409,68208.28113785306,67854.75173962917,67048.18438421002,64083.727584123095,61687.337472191,59414.70688953404,55094.905541138556,50400.387049623285,46568.44623571908,43679.07648178076,41586.85799013143,40202.54392498382,39732.70789199492,40499.4789002826,42094.31524134507,42904.219804621374,45498.14289207906,49123.41062512574,53434.98858672686,57779.78103566092,61691.00883433441,65132.638060979305,67418.8275180273,68502.36194701168,68850.03882042966,68504.98002398187,67695.84531314357,64717.931712969716,62298.15148910554,59993.89032379161
H18,29070.40190625754,27099.01441621841,25581.5357621126,24588.787122044283,24160.078843464413,24308.717737151874,25024.81267064465,26274.08590629939,27553.786989804776,29313.77507999321,31453.417868953784,33834.23051158302,36282.816414823035,38601.42708886375,40586.02980201188,42049.54937431653,42846.190676156424,42891.98281361531,42177.17127460883,40767.72504604524,38795.59870073444,36439.8629015153,33902.72985013642,31385.35106297521,29067.85264132793,27096.55310879747,25579.14436262685,24586.442584587567,24157.754835007334,24306.386590542104,25022.447436553073,26271.662351928546,27551.305115154657,29311.215166033744,31450.766172892527,33831.480286105216,36279.96840850908,38598.4894906704,40583.01763393482,42046.48337727763,42843.095771744505,42888.88625576584,42174.10062830428,40764.70614294637,38792.653723364245,36437.00873808273,33899.97684201519,31382.70223773141
H19,2113.7334937947016,1956.7734266119392,1857.9903682910237,1781.9738778729725,1739.817231404979,1737.1823909416992,1809.9372503069776,1959.9967773208964,2049.146620799769,2202.2038997381983,2399.8740997368204,2597.3970539595075,2787.1151329857735,2971.798289919457,3101.1267116711047,3136.207740134784,3108.447022253723,3024.556211370624,2870.1376770085963,2777.9644318844457,2685.5470861171066,2642.1505443334286,2547.160975382807,2355.5685290647893,2160.178626113901,1997.2317046724925,1891.7715787885013,1819.8146329490855,1786.053890975595,1784.7697510551088,1857.8879588887044,2011.6744337783816,2099.157274455004,2248.1775633298803,2437.724816047533,2636.154838086322,2839.6858387438165,3037.2898212789937,3163.8973257553225,3206.8606977252866,3190.7313430893983,3102.614934287877,2932.084112874649,2829.065200004796,2738.7716161139356,2699.698333478962,2605.278659549404,2414.45317559359
H20,6208.600079921075,5783.8013123605215,5400.64643314115,5122.03399268836,4979.362655771234,4939.352616301885,5120.549765028129,5464.237809323157,5731.483256639749,6245.797080594894,6890.750050034669,7569.9468333980285,8163.287683923854,8576.216490382092,8735.323925818117,8764.385611361868,8731.032850289634,8547.893030754221,8242.780647859388,7988.861452192876,7727.481333694029,7584.967975960264,7273.1930879828615,6745.600482047658,6131.430876886628,5670.480033632522,5287.739179500466,5052.120721390924,4916.349003933476,4862.327032623022,5060.052003269201,5440.144837646415,5692.274061008602,6158.308165050903,6735.687665209413,7348.421548812352,7944.3058293542135,8413.002417347685,8603.346131642173,8643.207781148089,8643.65782364779,8519.230853792991,8247.406251483248,7978.919689011716,7704.882206051326,7547.381883690923,7206.673762803256,6644.1910853322615
H21,15830.369071156725,14944.236849073486,14264.335888723683,13754.422786189933,13418.467470899217,13254.38694874404,13289.492690278921,13511.39321671832,13892.755940413233,14420.748843803061,15054.439104091407,15754.0249534858,16472.716279819277,17160.879261501937,17769.088778314686,18254.06057996024,18581.811404881006,18730.993604906493,18695.569780518137,18484.52569124068,18120.672318387944,17637.71873512053,17076.46138135121,16480.620856585087,15893.000782771333,15352.32539159563,14891.026135119468,14534.001019999008,14298.151975442752,14192.455575055525,14218.295008048675,14369.866258141088,14634.591652891875,14993.60088720892,15422.422824719933,15892.052844480611,16370.509994579317,16824.89051313342,17223.792033248512,17539.861806866356,17752.14718756546,17847.91856096014,17823.697895351386,17685.34587928491,17447.209719801544,17130.478477674584,16761.002388100296,16366.886215393077
H22,682.3166382549858,674.2961276819021,653.5046842455222,634.3689937508911,623.4049989814893,615.777623285371,612.2443638251859,611.8311001465619,616.4788840201915,620.4854240909381,632.522182488355,647.1035951644025,654.2095038905906,671.5594084104453,681.671619092209,694.3354346170244,714.1791316827713,731.7293017388715,746.2782817156569,755.6109745307617,757.9710235097257,752.1265500231682,738.5489577265193,723.4751381590263,708.8568213535418,701.4906005150106,680.5653504451296,661.1348348237332,651.0259340150159,645.1073056724819,641.6866655788479,641.7136551562336,645.7816683096115,649.3663788628457,661.6817142871704,674.94320738133,684.345531182466,700.8083046805688,710.1332911659636,721.9962358507498,743.3392866621339,761.4257930403265,775.4243059100085,784.3691516499215,787.86301133998,781.3144916384348,768.9697374399148,753.0460674024403
H23,240.0650344965775,219.4236635518473,204.54341267670532,195.92222112191854,189.56383042702024,191.65305920418336,200.61233750750182,217.00347087931308,230.40271498868577,246.74432174446778,269.76771083827464,292.49367215277385,321.05722521027144,344.57287701082186,365.01977943770237,381.1388963164899,388.3182798782146,401.44048120668845,374.66462686959846,357.6227858396169,343.01832728937507,333.86863223467554,316.91839968586373,285.7578629574063,254.45090647017255,227.93269925804566,207.60816013455326,194.89260372532075,186.29856818409755,186.31762418875059,193.8263806718355,209.784772389819,222.35471909240928,237.98551377517236,261.5343402745482,286.6690077585066,318.43008691037346,347.0425795420921,373.2714601394888,391.18894334890877,395.8058259024141,405.5901450046671,371.099635321388,344.00441287621373,323.13164859909057,313.0949478569749,298.7699115646616,272.5435778024191
H24,390.6968441208942,398.63702425369945,417.18367173164916,460.1502994900112,516.6542783562234,575.867070822513,640.2435062064644,697.6045119212224,752.5600424077754,801.7251710909584,841.0177921702907,864.0390930043693,872.0902072223398,859.8243588284563,832.6271927923656,789.0367072051716,740.378774476782,685.0111041266687,620.586935292192,556.6185915689724,502.71520257801154,458.3202329198177,424.3610376756017,403.8102474026653,401.3383641959376,412.0797931406696,434.47258933580497,476.94146706464977,532.18975609707,590.9261002090818,652.2378392132024,711.5537828736497,766.19350190328,813.9810646732931,850.2390700824119,873.5824804520604,879.6619003736678,867.3888042517905,840.8491618349435,800.9058114773583,752.1601827502961,696.9080661668607,635.4645500001994,574.0304906870512,518.7970364112915,473.4697928222804,440.27411216356256,420.6857771753478
H25,2652.61881607308,2509.7632890199684,2328.781619181879,2175.401349809598,2083.1685400924675,2016.5225483858935,1979.967425490781,1974.3507211320998,2014.4161001403502,2090.7238750374727,2194.04883407705,2287.462983293495,2355.9555276767846,2404.4720993183646,2456.883344661097,2505.5918488878056,2558.2662802215414,2624.4233845848116,2676.5961767446547,2712.3528931705378,2743.386164056401,2754.8078541381974,2724.6863279306654,2658.1733681659193,2576.3246753117073,2454.0719581127046,2292.239264954133,2161.0400703564346,2080.3835785928127,2032.4367333574223,2003.2506405141717,2009.6727296063586,2051.107764219156,2128.6165852113954,2219.7582137717463,2301.8115590378534,2358.877452172028,2404.5351578507693,2453.506402403688,2496.48848461052,2546.1207254701562,2601.5630045396956,2648.4134524937117,2681.7301464888906,2711.783334883927,2722.4037570308933,2689.9841895067834,2625.294998193331
H26,18129.33633699426,16956.122007373167,16428.77151002817,16093.485742637842,15763.977830182637,15514.780523434423,15425.288462639612,16118.97493241955,17867.941821546905,19342.66120382906,20656.822838271735,21972.244392410154,23054.818705536883,23786.48279757682,24449.199654144802,24763.947521283633,24963.713613838532,25213.490417766487,25243.27351694238,24866.060315937735,24240.84928937708,23844.63954077249,22823.430543243427,20794.22198713365,19048.350027447425,17875.927553616653,17349.369001671545,17014.875232346105,16686.159348907866,16437.75408936765,16349.05408647201,17043.53262043449,18793.291577437227,20268.80302976511,21583.756735529056,22899.9703617384,23983.33674737665,24715.79291218704,25379.301841677665,25694.841781828574,25895.39994744812,26145.968824471613,26176.543996761204,25800.12286888092,25175.70391545091,24780.28623998064,23759.86931558807,21731.452832616054
H27,1907.6678750735662,1765.2206747122575,1638.1705712401713,1576.217481502003,1510.6833344778065,1529.9491947305105,1618.4458339023563,1695.128967033027,1729.1102489522145,1842.33868864923,2001.3519674548145,2174.7967272593996,2327.6521539405007,2490.0415320733678,2584.5139056596786,2668.6043530942848,2708.309612111164,2728.575982061846,2709.7380535538423,2648.7944962885867,2553.613962934073,2446.6303690708955,2380.874571268742,2220.740780671982,2006.0556456084487,1847.9198218080999,1714.5267614726222,1643.0038564880642,1582.4224666586451,1605.8104024755876,1704.1453921844886,1794.502034477272,1833.0370084824942,1947.8412223517137,2114.494143785772,2291.6086333153576,2450.7910471763535,2624.6540350408914,2716.9271704071098,2796.0893164073245,2824.1397481158374,2828.473417111016,2798.7377885721944,2734.4483208116876,2630.395653356606,2529.9621079945564,2464.6810187747296,2311.2116103343933
H28,4367.581426354519,4149.380454364079,3808.3939948079587,3438.2611509157878,3082.497758398649,2837.003160035202,2676.936453743958,2601.976548861664,2604.833781610868,2735.150625180329,2924.2792476323875,3183.9986000538083,3437.546771890007,3708.5539403153066,3992.5105818675893,4236.456376432456,4442.955635278232,4689.043216772292,4916.3225907313645,5047.803151827739,5099.398189391924,5035.951658798775,4755.7909597220905,4449.067869107396,4331.420663524835,4112.90508564958,3771.810999373181,3401.6731434883704,3046.0220226553515,2800.553028818008,2640.2860738681165,2565.0794094543944,2568.042563542059,2698.760267442947,2888.2917768446177,3148.3157789413467,3402.0840902969426,3673.2647511318505,3957.4549737980883,4201.652479945715,4408.3310689069185,4654.577932454167,4882.064991243346,5013.796208065834,5065.623610575225,5002.35829505511,4722.337370772155,4415.75981505675
H29,4799.20100821137,4444.845226657653,4119.973778642443,3927.859638836358,3780.434148104955,3695.2785232659435,3790.2286527255324,4033.220224886806,4251.2280374992515,4555.24221437473,4887.258885259984,5354.27653349088,5740.29456472128,6093.312746040465,6365.330986176028,6506.349249360392,6562.367521577054,6540.385797333268,6404.4040744765525,6115.4223521633985,5810.440630063254,5584.458908046581,5409.477186062621,5030.49546409148,4620.714750336732,4266.377246818866,3941.524076840278,3749.428215071116,3602.021002376757,3516.8836555748335,3611.8520630715307,3854.861913269919,4072.8880039194814,4376.920458832079,4708.95540775445,5175.991334022465,5562.0276432899855,5915.06410264629,6187.100620818972,6328.137162040454,6384.173712294236,6362.210266087569,6226.246821267972,5937.283376991937,5632.319932928912,5406.356488949358,5231.393045002517,4852.429601068495
H30,113303.26237596298,106909.75135175289,101443.47492653887,97116.16852873361,94537.76130358869,94402.05994948864,96996.71820016453,101159.96763968017,106657.32412223084,112624.76733318063,118811.96830191508,125807.21854633297,131943.59225483143,136678.17771265062,140192.21212382487,142979.761546203,145122.00903164886,146146.93082677855,146219.68493755627,144258.10289555672,139416.7489800043,134623.2386486628,130831.60893062933,123867.37001550893,116969.19315353967,111293.74762161916,107028.76370054044,104344.5525566162,102785.53684309378,103319.9855396862,105871.30206229714,109268.53385053994,114026.26189764908,120804.19147928584,128338.51621294694,136860.14456408483,144124.24283892976,149901.02238861492,154521.77149089045,157953.04414445016,160251.63019414936,161780.30198678898,161992.53334084235,160006.39300970672,155410.31117745483,151376.89654441475,147951.4148465758,141192.9600961606
H31,100185.65073420235,92616.36332333057,86927.39447710259,82844.52317047314,80739.89737025375,80100.66317204654,81196.21248240085,84500.51612393786,88431.70276363709,93682.48418352332,99800.59199738092,106317.81013160529,112415.727873327,117167.51445664711,120749.06924820648,124181.94571141637,126182.82007717174,126573.67972964316,126454.1536033439,124701.07741007506,121352.90049771641,116640.08980620313,113332.80625743,108808.29762016532,101344.61242519153,94241.74679948232,89076.9479561435,85469.66414238777,83636.3442730693,82897.5660809403,83609.52091665391,86451.34802446574,90067.27305532274,95456.13931564831,101968.10694454508,108666.9136445422,114744.42645609715,119537.22220821268,123251.09454424267,126665.29894554528,128654.42413290049,129124.9305652658,129253.5518784117,127812.20485565822,124813.03103825854,120442.19493632285,117360.7476677639,112988.02687513603
H32,92712.89546588939,85871.13446603867,80691.96227603394,76881.50927000184,74956.04410426467,74445.5605631425,75471.71796317375,78442.000696378,81978.59376558205,86821.44811949664,92549.15683817294,98351.43357561002,103745.61847520697,107920.31833941599,111165.11219517169,114184.14223612953,115955.03871807245,116403.0536044072,116257.33353883849,114718.85944604209,111615.32262268795,107247.2842217236,104308.93630566464,100336.82614600794,93665.08523088394,87232.32208182955,82581.688070349,79252.43367057678,77596.14777100825,77025.23274792451,77719.24798762641,80200.49233622865,83247.98058410242,88115.52542157283,94276.69520229421,100444.7658304534,105949.11636380707,110227.32685157174,113617.59557765556,116571.44485514214,118335.84564449397,118753.48565674602,118825.63067150261,117474.88058732965,114670.61582539347,110605.35378414599,107773.84987195849,103780.88069784528
H33,6050.062991112789,5763.662474930856,5349.752983075722,4910.33104380521,4535.568501856949,4204.521780640656,4011.2373511759897,3911.9305160994154,3900.5788123138263,3884.3922321869904,3890.9898770410796,4214.769380184574,4608.8257573174415,4989.896076497241,5298.7033627294295,5664.201597657109,5902.899233902283,6217.417188707649,6576.4909696118475,6649.561150181368,6609.547318894994,6579.053991932162,6562.886589582025,6364.392439466962,6218.356365551985,5875.610659825853,5410.70742335728,4949.575366579997,4559.419416910792,4244.243703282536,4063.5339936081573,3972.8763117182925,3958.0710265364237,3952.3207614640123,3949.7885020010053,4254.912699910935,4630.738403467887,5006.176924472806,5318.855274923406,5727.213472996929,6010.285909716594,6369.182720543891,6733.841964151016,6800.037907178309,6689.595789554286,6607.5696506169625,6539.259460669491,6330.8046362211535
H34,45985.904774155824,43991.54149919278,40649.1781901727,37509.140001879474,35187.80214180534,33937.63620815289,33154.24937897918,32901.413546002135,33015.538064777924,34240.20675112412,36290.51855830584,38748.78688678105,40674.47669247501,42520.17000312647,43977.52275195278,45298.21613008392,47314.90606573258,48381.17457699934,50038.48660625271,51199.15553748053,51711.319954033395,51579.93336053137,50707.767631213705,49842.42992898286,46041.29661449074,44057.57006456466,40725.8434465245,37595.76706993805,35283.09134978976,34039.75948248487,33260.985824137446,33010.31415818335,33733.813207822415,34958.1505805148,37005.77419487826,39459.310851828646,41378.69046321658,43217.07708451951,44666.782582172134,45980.1693384344,47990.54920973174,49052.08623226526,50706.71029077197,51867.04815322764,52381.37698633336,52254.603799329314,51389.27234069398,50532.59693623228
