V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H11,26929.371277633647,26076.67724658174,25620.316807632895,25764.59586566754,26616.301534184357,27671.642607440797,29423.499245660387,31100.292016789714,32706.890900362654,34718.71188767856,36414.76719049105,37910.63025094996,40084.13920403915,41639.590131289755,42720.89810894763,43381.82390296094,43227.07491676855,42556.38954486647,41213.55267404084,40305.46981549879,38297.89716287379,34864.26254146629,31731.8552869683,29518.922613731418,27993.746996341222,27143.87293616006,26690.583586015528,26838.250391709254,27693.414319624084,28752.138200967667,30507.214263276943,32187.067734804135,33796.57984632084,35811.15041263801,37509.787186261536,39008.10724113245,41184.021152808695,42741.84563175949,43825.51383688717,44488.794254942026,44336.41482994967,43668.11853489801,42327.68992485707,41422.0386957131,39416.926268360854,35985.78539087778,32855.90084690918,30645.51361447
H12,8152.627025296772,7421.784910330072,6949.369362836418,6571.1459286706095,6362.330122996294,6315.280998951886,6577.194226922298,6901.424558244407,7326.100626895491,7907.383209308846,8519.727129552452,9169.27196229737,9768.99595290237,10332.032085184817,10843.010231321749,11235.221528789798,11523.877608560495,11684.951240111039,11648.473680446903,11439.856437588718,10928.87237697233,10540.966022826864,10053.691603129955,9205.043548188,8251.582036372369,7516.480069728216,7045.065150772278,6665.625656518291,6451.023718407607,6397.430954382589,6654.750180875184,6975.884632571154,7395.496524862621,7971.258386312374,8578.7463843587,9223.934176423032,9823.16584679849,10387.46095619521,10901.610376807239,11299.457541812842,11588.87049771805,11746.469356736034,11708.539784748613,11500.593642740218,10986.95194776375,10595.427513998447,10103.934665214605,9252.547775280544
H13,520.0169309605836,478.50406754626835,448.0189610651897,429.01514610268015,417.51194728973917,417.7116971239923,432.48350540133913,474.47362351812075,474.47362351812075,522.6523125710238,560.1167018021392,596.7472742322059,630.6849912869957,649.0904163879902,670.7667311287089,688.2338178154907,702.3206232494839,718.5933615471668,706.5852261689795,695.5021604013534,671.0122780617462,644.0083260885658,620.5354710836543,576.704819013721,520.0169309605836,478.50406754626835,448.0189610651897,429.01514610268015,417.51194728973917,417.7116971239923,432.48350540133913,474.47362351812075,474.47362351812075,522.6523125710238,560.1167018021392,596.7472742322059,630.6849912869957,649.0904163879902,670.7667311287089,688.2338178154907,702.3206232494839,718.5933615471668,706.5852261689795,695.5021604013534,671.0122780617462,644.0083260885658,620.5354710836543,576.704819013721
H14,208.56449188213702,201.3337157282711,186.6666869548781,174.4161194443029,164.95259602158825,159.42502852310625,156.55224161586057,154.91318142448944,155.37878269899707,160.11635247923067,169.88873818880376,179.04350490933763,186.66819869453298,193.31797579048774,200.38101086476132,206.92086395833547,213.09629250412937,218.3014670511489,223.12852643244466,227.44610542728856,228.8791881863848,229.51016980612837,228.28427054243107,223.69265043049487,216.60399485738265,208.34972937107392,194.9631072989156,182.53101332576372,173.4089937752507,167.32522488254477,163.64266907752094,161.88883959865882,162.50068314372828,167.10539386396513,176.7547444496739,185.46022610227163,193.6241027964641,200.8477246801491,207.93187412634737,214.5169443439601,220.45955997618375,225.88431527572862,230.0760823078337,232.59125577070725,234.58449166019042,233.72785168392036,231.86081425506205,225.79305402239726
H15,13653.743097160346,12623.942866906687,11828.993163670213,11376.624729163097,11043.023637536862,10941.043737415264,11242.713527790573,11828.68026745465,12458.27360584308,13130.788501478799,13997.883723778901,14988.454206107346,16017.765595315379,16902.16120818307,17722.947794536398,18175.453243664062,18248.016891189713,18131.21608897655,18036.070824125934,17516.819578963543,16878.937393871154,16313.59771193314,15842.281203149847,14647.48919415015,13259.398165298964,12219.849665055222,11417.338467058233,10925.996542717967,10547.59633813932,10429.481732349228,10700.679988462245,11313.93379750669,11951.811667954353,12616.309569931653,13511.577776542032,14547.066507536612,15618.207467297103,16553.59928557136,17425.226149162,17925.19684011263,18000.387569981132,17876.220615324066,17760.80817759237,17279.310499134543,16679.57588156931,16186.016775156142,15729.704120661007,14559.04906574473
H16,1300.3577643523884,1139.4732204880534,1008.3744925170256,909.6272291518355,864.5302498218825,842.7156253566758,831.9305509229225,844.5837782109741,883.0979365285252,939.3270384034723,993.4718937926094,1055.303307982346,1131.5526231912454,1213.3919341692992,1301.8158248285963,1387.0630178548986,1468.8637111480934,1540.0863566863313,1579.0489703494147,1576.2285027039175,1479.1010519410138,1391.577922990314,1341.4821147338896,1326.9857610351037,1294.8528689891114,1134.6871228839834,1004.437527911522,906.4290552820039,861.8453069749937,840.3610818727705,829.7722768191816,842.6072360683073,881.2695522012257,937.6345945356811,991.8865776712536,1053.759766853541,1129.9964639014747,1211.7934051959003,1300.1783207593953,1385.4046385857862,1467.1927214157133,1538.395466200228,1577.321963080907,1574.45251036714,1477.2709812490893,1389.694972305213,1339.551605196364,1325.0109034181344
H17,54267.33728926214,49668.331515862184,45905.463171140145,43075.231805588526,41034.17259907026,39692.87060017416,39246.26599334719,40022.15199394148,41503.20594025713,42303.207418431775,44873.03738712322,48451.03079378294,52702.08307612217,56978.71656433857,60826.024354408364,64196.74936058736,66414.33226362994,67445.38419092324,67754.54724542896,67392.28195154817,66595.37144210468,63640.7041252155,61263.54810525038,59017.225441748495,54439.05450888317,49846.97640101286,46064.941641104815,43202.29887267318,41146.22558145789,39793.52033646955,39339.87798328071,40116.36510074834,41596.92935855045,42400.93231489975,44981.59225228263,48565.57906560206,52823.68363028053,57108.950606713326,60972.56618685291,64350.016199210906,66568.18200529607,67601.0114797236,67921.53515898868,67560.09871882803,66758.26036224555,63799.92572846722,61418.61368853697,59166.96836153319
H18,28700.04452839083,26091.481546639807,24235.11503570757,22973.836370043835,22181.6336819789,21923.593798492115,22439.638814418733,23552.10351515317,24727.28674248589,27294.039488024297,30417.95942508188,33488.27841380673,36090.368166911794,38050.113299402874,39289.921599182584,39842.48209478876,39805.50374056322,39432.41755417397,38654.009683218115,37368.8009942956,35852.443387407395,34810.35863202889,33458.49183516721,31285.07662042196,28601.63046227998,25997.650391886757,24144.68649368274,22885.79460208342,22095.124664693176,21837.589927696088,22352.627647832567,23462.959540600164,24635.94374101554,27198.06842333005,30316.640257557236,33381.96452836921,35979.99794543062,37936.78381528636,39174.75920993596,39726.51213777234,39689.587651921014,39317.04636641682,38539.783740751176,37256.49147267329,35742.43785289355,34701.96483052189,33352.22527896579,31182.322264446677
H19,2112.87234685307,1928.8142688162086,1807.3904926897194,1728.5820588000695,1689.6818633266798,1687.1479881979642,1758.0498594702462,1912.294494234788,1993.3892549766356,2148.1875387051978,2333.2573520337633,2527.696353618982,2743.7240617629222,2968.470458204737,3087.589633304863,3158.252812356785,3171.1027694638206,3074.795294238305,2878.0553227803935,2762.508270559168,2670.812220497128,2624.324140222974,2519.681500089547,2315.4151978879727,2123.3595708607427,1934.967058620453,1812.119677052469,1735.2600376460716,1698.8484575538569,1707.2241895971536,1782.4221067329727,1940.2724134408816,2020.1414090801093,2177.8021663381355,2368.13619501098,2572.2140004588973,2796.195106353692,3027.6679832795157,3144.5298303461946,3217.69840338005,3221.4891964398444,3120.8726143875465,2924.16956054503,2809.989222926425,2717.5488965297513,2666.6737872757835,2561.189695497459,2351.2884331213236
H20,6159.211962427253,5742.138042916981,5370.073366898028,5097.59685508747,4947.569623212611,4879.451183418804,5085.2274358094655,5476.548158192852,5740.512906716492,6246.865180514437,6924.17182751724,7734.551783468025,8573.447952077498,9135.920204228343,9304.686127757417,9312.983502782596,9280.265940360801,9002.534578413071,8556.580904644525,8206.500337620559,7881.089644126349,7711.854138288375,7402.033629594039,6840.199507920698,6181.012529797242,5764.592980116729,5388.110056914287,5118.148461576484,4966.492492553743,4900.777372602085,5110.009456106625,5503.821490386059,5756.383893646805,6263.465188829935,6943.639835670536,7754.992123032771,8593.423834585554,9156.015633257795,9344.284037821923,9363.81058282997,9335.042067160697,9055.387036260054,8613.152129842782,8262.485697738131,7927.480600034476,7769.474409190474,7463.239193419957,6891.408500606579
H21,15762.82718605948,14560.834140776113,13580.894382642424,12681.383507573819,12034.434557013128,11739.175455537432,11728.173112436127,11943.251081025099,12460.273216194795,13429.619017237414,14944.512949931757,16553.944993760953,18170.817738037855,19368.789830164034,20268.94330769262,20870.395175422465,21029.351028976078,21013.818119789994,20813.824309104955,20313.106013349938,19838.412313670102,18831.11762088357,18020.851595206106,17110.787384685704,15773.602061162546,14682.05924148075,13569.272891513343,12774.371829585463,12093.069676774247,11756.534759588521,11742.414369937493,11892.329903547685,12416.31667342624,13371.252260676605,14723.334318336952,16108.006472658,17412.452073855446,18551.27770122626,19471.702189641885,20076.9983387264,20487.391286157817,20706.770787712587,20468.62695027461,20015.442347696688,19381.709341162365,18616.8063914113,17617.719364421413,16644.72092004818
H22,681.5634485194173,673.8675085445204,652.2420098994455,632.334418122998,621.4689168161935,614.4115943164902,611.0148607952816,610.4240080833392,614.5264222020719,617.8759490072962,629.1519308096957,642.7212045241916,650.6056188474972,667.1967163256378,676.0884115087713,687.7326814951157,708.4435409786737,726.1837021595832,740.3143368216402,749.4604252193985,752.4468116758745,746.4540852749019,733.4017996793372,717.7700868781019,703.1365011770122,695.2757198385428,673.5376677206024,653.2377507555602,642.4428348265865,636.3081900504975,632.5018704543447,631.9646000063206,635.5012883054249,638.1735463862199,649.3775032737537,661.8399947784726,670.6328559220026,686.5599567197946,694.8498955112932,706.1013996028164,727.3399604565309,745.0714119547999,758.6230513191827,767.2555711100132,770.5438539948948,763.8039898897863,750.9802587681212,734.5477782589855
H23,233.2206257050038,208.5181744869309,189.8407418517165,178.5166922440527,170.0339805903055,169.3466660807099,176.1785823403451,190.72203706151873,201.98664562884628,217.7608695807891,242.61263955177705,269.6203043683021,303.12416217691737,334.62749910951004,362.4660429509651,377.5924253887596,378.20516108721506,387.48347909991145,349.70388681305275,320.537833034074,298.8527263242406,289.38320185447753,274.9202300125692,249.50877385402424,217.33717416971405,191.37711294694233,171.4709164608753,159.23478775254443,149.76440547388336,148.06057418552768,153.8952044356335,167.45098853189327,177.6894649358453,192.43755672441264,216.26319453202518,242.26395795440544,274.7416835996453,305.23811913809334,332.1466846623267,346.3430887828996,345.68993064471704,353.69140788348375,313.5822668555045,281.5869719371106,257.9117960368426,247.13018100593536,231.46800007757463,204.85733483257724
H24,385.72725495129754,389.4019357240421,398.91350918369005,441.87165587740503,495.7884755795612,552.6483203008474,613.7201720924079,670.0116554667377,721.8801319028654,771.1192813725579,808.2659927988518,830.9637121508076,833.7756125608347,819.6232295161946,786.7233717510896,740.5327524272462,697.6689302299332,646.1837944195677,584.0072814453326,525.2949735459323,473.64292437251714,433.0640801179002,405.8074842133351,385.81601475327955,380.5677470655414,383.4461074193745,395.14482409358527,436.8207657371238,490.2581673602805,546.4569483124882,603.9487785783692,660.9454648173266,713.4752221908132,762.8966380398975,799.2418107813522,824.8875199268006,831.3370246737691,820.6005100077409,789.8193984536082,745.7249896294763,704.9062159943677,654.4351456801548,593.5009744062372,535.5854219195485,482.95186475862863,440.76040209657117,411.6826532473018,394.8481960299667
H25,2640.69451304668,2486.585703118345,2294.3525076701007,2140.332836961906,2047.7418234800084,1987.5924776722284,1954.9051407536836,1951.0622976770433,1993.4912978223022,2075.7347188965714,2190.1572599069964,2303.281824649382,2390.889344866167,2463.6921350902294,2533.186277209493,2599.209007920929,2673.9916002932023,2752.957377980349,2815.1105477363444,2862.593936602235,2895.5675892614695,2904.5534566761685,2878.045866444923,2815.9251678602513,2715.6663094165497,2566.848630481809,2376.665105977981,2227.4037848322196,2136.415989505721,2076.413923154697,2039.076569318692,2029.4933694409717,2055.7560619528745,2119.451128768048,2220.605045020342,2331.380415276334,2411.8771261736065,2484.0883526065036,2555.087723745527,2611.9565022087418,2675.9006836970943,2741.469272275332,2787.4626991881614,2815.9165304684548,2827.0537383603432,2817.4771558419834,2777.9666526590054,2705.639927511435
H26,18134.147218282462,16966.489536929384,16445.978268446906,16116.411164152467,15791.074124797386,15544.752232417988,15457.172822995446,16152.101956825736,17901.86497529317,19377.091208314923,20691.575987878874,22007.205735987518,23089.9171199516,23821.674662150523,24484.45840194664,24799.25706274857,24999.06424943828,25248.87632229851,25278.691202993337,24901.50770117144,24276.325133186303,23880.14310541933,22858.961390725315,20829.779857757825,19088.745648708984,17921.906601508403,17402.214003004625,17073.465589585587,16748.947253305392,16503.444071128557,16416.683376075904,17112.431226714085,18863.012963416484,20339.057915508944,21654.361414633226,22970.80988258918,24054.339986568822,24786.91624888198,25450.518708850203,25766.136089858206,25966.761996773916,26217.392789871843,26248.026390811236,25871.661609237934,25247.297761503767,24851.934453989146,23831.571459548304,21803.208646834468
H27,1896.6676219999142,1737.6516623764217,1603.5123458736384,1531.3556897722663,1467.7699605912117,1488.1956564234024,1584.8798615003607,1675.7724301895862,1711.8802777382168,1828.1975611723267,1997.6750462933414,2175.2079291041023,2337.0378031092955,2512.1023100199855,2601.8168936943393,2678.6930528732073,2702.250734612993,2701.385640742159,2670.2674163949328,2602.8113182335205,2494.7129820647065,2394.9621283477736,2327.288911926218,2172.4139314289573,1956.3242578251736,1792.5514398824275,1657.0333423205223,1581.5385681594341,1518.0623969778221,1537.7653137014836,1635.576953741922,1725.225390455255,1757.9880700404697,1872.3429375884516,2041.6488691366692,2220.6901442426633,2386.172998431646,2566.4856886479733,2657.936852476107,2734.9612562292746,2755.7460541833498,2752.656049488629,2718.7138507274735,2650.19117947775,2537.825964576087,2437.1643736887763,2365.2782061927264,2209.8309627211815
H28,4360.97403641739,4143.061754578121,3795.940091916572,3400.723188105193,3025.580909857693,2766.0621939737266,2587.1497455436047,2488.6623053777057,2461.9610519795347,2557.5671693343184,2717.9302319267235,2947.233072027829,3182.0742415223963,3436.050517700731,3718.8520877740475,3972.112288281423,4186.600449423186,4435.852637197057,4662.864525522567,4791.423588096607,4841.223874508474,4772.164320876612,4486.263271923423,4178.184135122028,4058.5368513980134,3849.528160817569,3508.1977272906743,3116.0070866744554,2740.985729222276,2481.4745092578664,2299.8836206031165,2191.4216660462307,2154.1964983377875,2239.2698840446255,2391.7253184479814,2609.8564909643505,2833.0740882308614,3078.1389600315324,3349.8746573921007,3585.601715918747,3777.6913266483803,4000.6198381409017,4202.343087129897,4300.621938149364,4324.57957637751,4231.587587228675,3923.82049856919,3595.7470459478423
H29,4799.625413097988,4447.545888826086,4120.374373311297,3926.9306090599557,3776.8229708418785,3691.1740526367325,3782.229921854618,4023.8359294997986,4237.752967537696,4540.201973040926,4868.628137936414,5334.482647810107,5717.029642547602,6068.20651325091,6337.335333372809,6477.776663669736,6529.8670363627825,6506.486256732681,6366.408362308054,6075.859314266106,5767.286227851432,5540.141026086638,5361.688132027561,4980.865045666007,4568.619295481392,4215.981107927679,3884.8999675929244,3690.0754246755832,3535.889892406939,3448.691926305089,3536.1747091647408,3776.6355150670743,3987.0996590544332,4287.725578199432,4613.280579813612,5078.576426405998,5457.213796323726,5807.009888361111,6072.060814432472,6210.953096832709,6259.470383167524,6234.944401794577,6091.4136133194115,5799.041478919234,5487.597229223254,5259.893364177153,5077.530845298306,4695.326980270829
H30,113307.35196558686,106858.35019288429,100889.67859888606,96684.29129704015,93993.06909767489,93663.25309663774,96300.5630582245,100802.02609232803,106615.35236536602,111964.53556008471,118004.81614390349,125357.895483458,131716.13202347342,136667.59355713413,140173.72676198516,142411.75647733329,143530.53378327054,143630.2519398198,143119.60655412916,141048.7908877241,136081.48077208607,131754.25864536405,128084.82565284337,120779.2928261667,113653.66368527467,107592.82801218025,102244.27099852235,98657.93953547836,96422.7474223194,96482.42723728559,99201.7500409586,103761.79414945266,109580.6056193412,115557.44671772099,122296.9227447022,130310.48360043616,137094.94619558565,142416.17891857662,146252.89825175778,148669.9896293086,149878.1214931661,150032.0018315017,149550.3408421217,147362.69943354887,142477.77999045458,138326.51622530696,134774.6756606218,127665.35810066565
H31,100651.56941041081,93082.65041009057,87289.12230183437,83114.2934773033,80977.16454299295,80225.7763109961,81495.92160876152,85074.42593981454,89067.32126062113,94507.09183002601,100549.22148738864,107077.484457894,113195.50038593207,117982.39961480748,121626.4600321472,124896.0011664042,126943.04202833844,127239.35259334015,127151.4542414439,125408.58806648586,122062.28477262736,117322.52535268532,113987.68503411446,109455.94020772351,102511.81810441543,95211.66922999427,89979.34842862785,86121.0664380969,84214.4940589686,83551.21840288563,84641.68028448285,88060.65507669942,91848.91861585123,97346.76680623883,103575.83524331293,110472.88647402848,116654.18404101132,121590.5317615457,125423.03660407042,128822.78751693908,130974.66868536756,131545.60278167558,131642.23829401477,130202.13901196199,127220.31515238523,122811.5202754239,119519.87796177136,115058.06770416725
H32,93439.07603297447,86384.00847817588,81153.18797712082,77283.70273050785,75308.34781014574,74535.88995658582,75710.72938000623,79004.69428637368,82607.7527270883,87574.23187284166,93110.49317207941,98876.39318321052,104386.24607356937,108602.45394404081,111641.52708909592,114889.65522972782,116724.91801452683,117089.24892146673,117063.21497180214,115524.28240789134,112439.56923155174,108110.05279812176,105050.69710273095,101013.22499535588,95036.25845929973,88352.43075712264,83602.21739659633,80011.74035862081,78203.06952967304,77565.81569545294,78262.47924444315,81259.33206150637,84445.01550298616,89671.50838927444,95613.21638899427,101735.4451016212,107477.24605398721,111765.03828805621,115007.94456843344,118370.92206161897,120187.44750711691,120669.72576690296,120748.03533054731,119425.76516556331,116456.08112416138,112338.56946752047,109430.6356233024,105294.77336532525
H33,6021.975862936315,5700.919885244413,5259.323474751071,4810.7576488985105,4433.177286597012,4118.706056213721,3926.8750157558943,3823.0443597733265,3804.642852968604,3802.3323317267104,3804.8206711685552,4123.386320291409,4510.027054472686,4892.631016047016,5200.981929578028,5586.4625693742155,5843.428342188243,6173.403276379921,6529.215616587004,6604.49061037041,6542.183825286169,6507.411229746842,6467.807749641809,6258.16637798878,6090.0283997638735,5737.713980609581,5270.062081053398,4810.207843467162,4425.439594750579,4119.249762769099,3934.636038372314,3835.370142908601,3815.9797351582383,3817.9353243058026,3815.2570917141375,4123.088576779221,4499.7021303502925,4879.82956277134,5192.458582356489,5605.541781645356,5887.2518057101115,6244.086304693767,6602.4611428568,6671.957817677263,6554.771728509755,6483.124339276619,6416.248917696323,6206.812289935105
H34,46558.009047176725,44208.12496831539,40728.83229831267,37808.98378533993,35029.807158306176,33822.25850160066,32950.13581058565,32625.997040657952,33107.66111171222,34306.71115537509,36736.86073893713,38910.20456013645,40868.836317253255,42877.157608083086,44409.39348470593,45873.8923964221,48136.7174508964,49186.98832385401,51098.42132578939,52404.81725313932,52945.50072718262,52769.37465419596,51836.74420411803,50920.369264524095,47424.63662412695,44736.692143467255,41116.03175882987,37576.99511229419,35166.113974697,34087.072003244975,33108.97361652097,32827.02069977347,32279.455668072573,33041.678963303806,35041.0004662197,37071.116530634135,39067.14032213903,41263.863002427686,42785.24827007941,44290.75261637155,46518.96296809703,47571.00764369975,49524.42071748508,50928.47413834706,51722.05369395784,51583.93695447866,50653.79165490874,49822.49755575015
