V1,V2,V3,V4,V5,V6,V7,V8,V9
Q29,1880.6651025399683,1879.2918909411314,1878.308374696133,1877.2503295144243,1876.2065426314778,1875.160027078411,1874.114033888224,1873.067940668353
Q30,3079.325213851422,3085.2047379114856,3088.050285410077,3094.429351226828,3095.9905371372884,3098.898722110549,3099.957574431446,3104.1493544737923
Q31,2494.478656997378,2501.313052735892,2484.1574122427082,2491.4577095518084,2475.5374791097333,2481.569613739215,2466.745721909061,2471.830061455699
Q32,4803.549788016055,4799.360397865184,4727.105836733094,4772.590453767931,4886.140241783985,4881.950851633114,4809.696290501025,4855.1809075358615
Q33,8229.80243411873,8272.797002771762,8282.766893826338,8324.67669869183,8334.814046682252,8378.204053593785,8388.508858520052,8431.218675040027
Q34,7192.303159095851,7365.183595656828,7264.790232634063,7327.412722194513,7335.13860834509,7496.419726232764,7402.779529293137,7459.690780867346
Q35,10100.842056186337,10228.574713291246,10220.898166793533,10150.43812738326,10213.558629535928,10338.890210243708,10329.796933618307,10257.708405518306
Q36,9080.30953525059,9206.789120435895,9188.550000984618,9298.333169167689,9288.957592374763,9394.035416384537,9387.157741913808,9490.909517120044
Q37,4896.6467941475,5173.320970670537,5450.02252956911,5726.75147084322,6003.507794492866,6280.291500518049,6557.1025889187695,6833.941059695026
Q38,6064.708178713848,6346.840801333538,6293.466248217582,6380.467344704452,6496.40779875546,6723.1925060634285,6572.862343057793,6727.976601308816
Q39,5972.5869723124415,5995.049150155752,6017.386533529931,6039.599122434978,6061.6869168708945,6083.6499168376795,6105.488122335332,6127.201533363854
Q40,5232.058242860056,5242.467076209605,5273.387459471878,5283.7962928214265,5314.7166760837,5325.125509433248,5356.045892695522,5366.45472604507
Q41,1926.4914594387287,1930.8599310404013,1935.7072232630994,1940.407301162074,1955.0824650450832,1955.8268272660519,1954.5751772418696,1954.8409626944724
Q42,2109.381028622327,2122.9642404787514,2136.843109735916,2150.246135827044,2164.1902205522592,2177.569642907176,2191.5222706418917,2204.898600985837
Q43,5448.2337428971105,5462.849410854428,5488.875031337665,5503.490699294983,5529.516319778219,5544.131987735537,5570.157608218774,5584.773276176092
Q44,1284.89588940081,1298.102123629206,1294.3763050160362,1295.3401415752803,1313.2360309760902,1326.4422652044864,1322.7164465913165,1323.6802831505606
Q45,1937.9622893919152,1950.9958614786542,1957.768141165524,1964.2675848965903,1985.653159821326,1996.9995986198903,1999.8428057699807,2003.267127642189
Q46,3390.36029206711,3400.685327182391,3410.9751053458435,3421.229626557467,3431.4488908172616,3441.6328981252273,3451.7816484813643,3461.8951418856723
Q47,9644.945845786893,9649.920104876337,9654.92274164837,9659.953756102992,9665.013148240203,9670.100918060003,9675.217028529552,9680.361346701855
Q48,1432.0328614800828,1432.381792608489,1441.3262721939861,1454.432659296812,1458.412542615305,1464.3686199062179,1470.9532718976484,1491.4167802200282
Q49,8917.130299205213,8977.769094878553,9021.620969170957,9071.421504661135,9121.313577586017,9177.85494654565,9228.394147966652,9282.001669613226
Q50,9259.683670577566,9379.517666014464,9385.873556310022,9480.03049042139,9494.087767115287,9573.690375290784,9590.574004604174,9672.494018792875
Q51,1438.2133845088413,1462.0442987594533,1476.6683213765257,1515.0001364644183,1481.5391922549716,1522.3089271316733,1534.09647985756,1482.7493948050555
Q52,5918.835732081853,5978.570539935961,6051.329584051191,6117.2606721300435,6128.351764818937,6077.647421763595,6068.109589149348,6069.444317476446
Q53,2682.3339441975572,2621.4109302589154,2698.8207264491166,2612.4455022273323,2686.456532561022,2633.1533806263014,2697.4408590318153,2612.6982539209016
Q54,1655.1932103493295,1666.5730276848685,1672.4125342853486,1684.146055369737,1689.6318582213673,1700.2537571879539,1705.3858562907346,1716.3614590061707
Q55,6861.719057965865,6937.897516499314,6917.884428223503,6989.8985021120125,6971.982947244257,7042.9405273712555,7025.557111378535,7096.246661733244
Q56,3007.748269252312,2935.1257337858447,2944.5222176355855,2960.545871872079,3008.2481932978285,2971.8228165629007,3014.8951531135517,2970.967289936555
Q57,1462.3273231272265,1474.2315828452283,1477.5588749318592,1489.4631656904564,1492.790426736492,1504.6946199405327,1508.021849945973,1519.926074190609
Q58,7210.706946838803,7151.418878020655,7092.135712495727,7032.8573718079515,6973.583779972477,6914.314863360712,6855.050550592401,6795.790772434187
Q59,9120.8340711204,8881.679291287084,8642.535660500052,8403.403178759303,8164.281846064838,7925.171662416656,7686.072627814757,7446.984742259142
Q60,1442.448479730207,1437.7855051819458,1452.5585106511717,1477.742601075218,1494.4379764253122,1482.5853247591926,1495.7435081179774,1474.8253680550001
Q61,2823.323903048272,2867.769900840608,2910.6312446276334,2956.8750102855915,3003.0603149666663,3051.4195030024825,3092.5431149570973,3078.4796521152816
Q62,2091.465111684607,2104.5202389479527,2128.9248215607813,2150.5239186075237,2161.5382432186366,2176.1037208292046,2201.9814078432596,2225.0178896367256
Q63,2965.7177429061176,2986.5530711289307,3075.0724565762907,3158.617458703993,3292.3924189413992,3333.739355409062,3442.7914961091124,3661.673489737723
Q64,3233.9677452668802,3273.626873699965,3340.4300742606288,3354.736799781962,3383.617621816532,3443.453446492342,3495.31791556195,3534.05405745171
Q65,4711.423344613923,4482.533993742686,4473.912808955878,4598.074867705492,4614.196011574003,4628.925210712624,4618.34855588841,4463.816352474629
Q66,6238.312949418539,6295.607318458073,6356.312176151009,6400.816921601462,6424.719252841675,6460.480780820224,6517.513436237389,6567.297915981864
Q67,10798.498588299308,10995.395539705882,11132.069510045807,11284.66449836887,11440.893632101126,11624.465383673989,11774.810662934216,12031.23837723426
Q68,3236.632208524049,3294.9527041902725,3329.3295999446054,3333.600076266959,3365.888710476518,3426.5201287666764,3463.2079471449442,3470.1348491528083
Q69,1100.3304450122416,1108.6600010351103,1116.9886840873073,1125.316509620455,1133.6434925486865,1141.9696472762123,1150.294987723033,1158.619527348952
Q70,10731.759979678149,10772.804869353868,10817.147834470212,10862.463115292934,10904.661173326396,10941.36774787306,10981.882264619033,11025.91062116853
Q71,4949.105840738428,4932.586729770751,4927.028220812992,4946.03484625546,4953.021052382132,4934.3823068027,4926.704163233187,4943.5911540639
Q72,3970.9629087746484,3947.3333333333335,3939.099591225352,4035.4583333333335,4116.421242107982,4092.791666666667,4084.5579245586855,4180.916666666667
Q73,5230.60811573794,5265.73281291443,5307.769021603114,5357.227994745542,5401.417571435155,5441.011149379055,5488.602145616499,5543.447241039213
Q74,3062.565409534285,3073.2008102470836,3095.099307812383,3123.4665748442953,3135.546602478618,3144.4285607151046,3176.3731250521114,3218.378931917822
Q75,1611.4772867389265,1617.2818498690076,1628.679290088356,1640.054421759667,1649.7709558134552,1653.3551270365385,1664.6037230294087,1675.9250023218888
Q76,13544.278433786918,13606.762703205466,13676.806129373059,13745.267795205744,13806.494379586107,13869.626799598102,13940.31837635914,14009.428192785272
Q77,17763.73046368551,17936.534339191676,18147.44106748862,18292.887125310044,18449.018731494438,18629.572375392443,18769.967108733334,18920.157604114862
Q78,17322.646802949323,17493.13923946799,17701.70623092874,17844.188271914016,17997.018334283206,18175.62456612356,18311.520686673855,18458.28039673876
Q79,1670.709759003334,1679.5868148550276,1681.0314861600195,1687.3170913222334,1689.6698477380694,1693.5210178545253,1696.9242257114906,1698.4700448977276
Q80,6806.632275749561,6803.372985910876,6804.2030137187085,6804.982672460198,6805.661679022634,6806.658774136673,6807.5889086592515,6808.570854069675
Q81,4525.931679715384,4529.631017375847,4534.615233071666,4542.652536539536,4551.728392008263,4558.012451876827,4563.583100258958,4572.001934434016
Q82,2187.7102102103104,2168.451311863775,2151.904582682046,2138.6586144097982,2110.547500023078,2095.097551015244,2078.1491253726845,2064.1423420458987
Q83,3445.8775146943767,3347.2389003564954,3376.587601298259,3480.4524312722806,3456.3299459666573,3357.691331628776,3387.0400325705396,3490.904862544561
Q84,12237.64332275086,12160.147158312931,12184.515257653857,12201.150628358557,12266.149109690961,12410.899772277868,12591.80780679125,12742.30684956951
Q85,33834.63175738866,34493.64198359997,35189.84605416081,35415.88369623651,36114.90728933491,36675.218444531485,37432.71890091197,37334.564312516384
Q86,1104.179835998149,1105.154869015379,1108.6474085366813,1116.8159116361558,1115.6678802395381,1119.9450659906477,1126.8489742441443,1137.9772639034281
Q87,2364.5731380349553,2384.618838733518,2396.9006232354486,2406.445168274566,2396.272160092891,2402.1799428177583,2404.232859832255,2403.507465344973
Q88,3880.9719467968466,3774.0304969168046,3785.9021669075523,3892.8436167875952,3880.9719467968466,3774.0304969168046,3785.9021669075523,3892.8436167875952
Q89,8278.002020828946,9181.624664910658,9513.869411363412,9823.313523859299,8749.971422044366,8832.699261446249,8298.522863036816,7812.179764939691
Q90,8396.518689790108,8397.683139017176,8409.538885029233,8489.895655868193,8493.4143456583,8494.578794885369,8506.434540897426,8586.791311736386
Q91,1083.7509193181115,1086.446008339698,1089.1123567127474,1091.7541841585144,1094.3724226620066,1096.967505434423,1099.5397804494708,1102.089574244873
Q92,7220.28827725967,7228.073524479671,7231.566322601081,7231.572027947125,7259.221761969106,7317.397177669992,7348.296763425043,7396.669571725919
Q93,1578.0822650665475,1592.2210459157247,1606.8402037167577,1621.964566052776,1637.6199718933253,1653.8333185034,1670.6326103760232,1688.047010279235
Q94,4026.0417946248103,4045.5281116469405,4062.05797012516,4077.9995291312553,4093.3429296693653,4108.368624334982,4123.253671407453,4138.015398886233
Q95,5962.072099995983,6006.3233640619055,6050.978909743989,6086.390317940479,6124.450625344172,6166.59429808531,6203.461772716384,6225.595434966154
Q96,9182.714746770433,8948.773489661024,9103.697914580369,9068.005045926226,9275.886881779494,9280.00256592494,9320.346420199021,9047.981603466891
Q97,21175.304790314025,21272.536259290355,21344.840822222144,21421.005865891588,21503.044935123467,21606.620745570297,21685.397108966026,21766.489349284286
Q98,2446.094544918562,2401.5717438167644,2385.4585904852815,2366.943353749784,2364.512244360063,2325.2217343142074,2325.8569339898622,2303.636806129698
Q99,1513.0376415308012,1496.7047821495921,1480.5035718538068,1464.3301246782837,1448.1625765731242,1431.9962902763293,1415.830275458014,1399.6643193435887
Q100,6921.098436265218,6855.061168493218,6921.591075120907,6954.054431629691,6922.134652686502,6875.3248909796,6958.8079098934595,7007.100250073276
Q101,4293.92836673904,4284.997084423454,4309.234595848747,4319.771949653845,4334.981776127906,4366.7183114866375,4380.743078249433,4412.505935699963
Q102,2278.640229250338,2273.726986436575,2271.4713057806202,2263.769097188767,2253.409326439105,2248.4960836253417,2246.240402969387,2238.5381943775337
Q103,2297.37517517109,2299.467951780978,2308.4448065603633,2317.3040599009505,2319.2792350720406,2321.3720116819286,2330.3488664613137,2339.208119801901
Q104,6007.3534810814135,6046.754838245859,6041.468934940451,6083.861422401717,6095.244642713622,6114.945928731186,6222.948075696951,6287.499631495783
Q105,1827.3181168237984,1837.3785836635582,1847.326738004438,1856.8060131748773,1866.6446436024735,1875.731976747004,1884.2636015485682,1892.0175266357287
Q106,3655.0084443994847,3687.753975601201,3682.173064798321,3688.3640786259293,3747.5177868138285,3894.2039388198277,3878.863233749342,3890.448245307744
Q107,6292.815914773207,6325.00001077586,6356.552288007958,6387.472746469502,6417.761386160492,6447.4182070809275,6476.443209230809,6504.836392610136
Q108,2322.200642155473,2323.325944285319,2329.452832747881,2335.995443848313,2336.929117494456,2336.88784072563,2341.9405825679155,2347.494152957739
Q109,3114.4384896103147,3134.9281196762904,3151.409100809778,3167.1879517153557,3179.896711284261,3194.288382314135,3208.434529295079,3221.158111636252
Q110,2334.0988607684203,2336.467103418875,2338.734194421337,2340.9024262956764,2342.973975080435,2344.950959456879,2346.835487746673,2348.629694097742
Q111,5730.740361376336,5705.258375154238,5682.479052553114,5707.961038775214,5730.740361376336,5705.258375154238,5682.479052553114,5707.961038775214
Q112,3900.993248826283,3890.8428808960925,3895.4812849694167,3901.5550276621343,3893.112234233359,3883.4881539791945,3888.6176924440147,3895.1497648406453
Q113,3412.975215327062,3429.7500738117374,3447.483572469531,3465.2115486112034,3479.885437139507,3498.5665309381766,3515.630974448117,3534.660277388548
Q114,3274.277076292873,3302.05130867252,3314.102024515548,3324.1529100130406,3328.4299863059136,3356.2042186855606,3368.2549345285884,3378.305820026081
Q115,1443.9168381570698,1463.7713319574132,1474.2988274766253,1480.8655787594478,1496.7366035271987,1516.5460002425698,1527.029092919806,1533.5521145463456
Q116,2429.915848274988,2422.95237804015,2420.8787915789167,2411.6845236275094,2397.6003719024975,2390.6369016676595,2388.563315206426,2379.369047255019
Q117,1566.9982361226307,1559.693089082008,1543.9946928932204,1671.7239514138312,1543.6282708693068,1558.5106173700988,1555.705935839894,1697.719691880251
Q118,4077.030673593507,4115.730856337707,4146.18774457143,4193.2692750766555,4231.245324086968,4271.101025967804,4302.665463496845,4350.90203815168
Q119,3253.322025522998,3277.3333482967487,3299.1978042450755,3326.083329812529,3349.405355335527,3373.4166781092777,3395.2811340576045,3422.166659625058
Q120,1461.3505123338853,1467.7733937631012,1475.690658141018,1484.7397092785432,1504.0276342987315,1518.3496708724692,1534.9823478288706,1552.377823228925
Q121,1692.9200741346792,1700.0931893332581,1707.2552750221641,1714.417867724527,1721.5804368352979,1728.7430070467258,1735.9055772067732,1743.0681473692193
Q122,3330.7753345998717,3342.3018620861417,3331.6222477768565,3324.0730009450867,3332.0739742248547,3348.906899356327,3346.2505128917614,3374.112991185403
Q123,1775.7401147559892,1790.9048378376863,1809.4781465442445,1829.1677055702373,1844.5114474283557,1858.5025926327066,1876.9199755909606,1896.91595832717
Q124,10387.859393941324,10432.474566014806,10477.062959089064,10521.652592088882,10566.242167677465,10610.831745924314,10655.421324048079,10700.010902177542
Q125,1443.558318383704,1452.7806419279746,1462.1969706328114,1471.8073044982145,1481.6116435241838,1491.6099877107195,1501.8023370578214,1512.1886915654898
Q126,5935.031070393064,5835.421245120931,5755.811642641869,5764.714145555506,5750.6974524615425,5647.147021618781,5566.150386281948,5574.554400054393
Q127,1221.051833443842,1232.6306805156341,1242.9345152535939,1254.334159221657,1264.817197063346,1276.7800415469023,1287.4422824923201,1299.2259238721476
Q128,1077.0746327932768,1082.328207368592,1087.581363429465,1092.8345036510464,1098.0876432731666,1103.3407828725992,1108.5939224711733,1113.8470620697149
Q129,1132.055636811667,1137.5775860978747,1143.0990120488555,1148.6204164132976,1154.1418198873378,1159.6632233246507,1165.1846267604487,1170.7060301961842
Q130,7912.204925966647,7911.257369011383,7910.277383836429,7909.264970441786,7908.220128827454,7907.142858993431,7906.03316093972,7904.891034666319
Q131,3357.1608695122545,3390.5302740504503,3461.985919387924,3520.5240527026663,3566.8565687930036,3546.388800520224,3567.597163140369,3572.2960718629965
Q132,3329.8484088190294,3344.9808238776986,3353.496729788436,3362.803035665272,3377.1114444843015,3392.2438595429708,3400.759765453708,3410.066071330544
Q133,10048.47624048338,10161.619974327154,10150.049862907885,10241.165698942643,10335.1265309249,10520.590388331213,10579.230181736946,10744.642327242487
Q134,1125.0622062912591,1128.243958765636,1131.4259216197615,1134.6078893073513,1137.7898571087442,1140.9718249128534,1144.153792717028,1147.335760521204
Q135,2826.619469679281,2815.840889904069,2847.7338581052945,2858.4475127743217,2867.6354801824755,2820.6192320372415,2822.0702996043883,2798.8763376169213
Q136,1069.9563460692857,1064.2597249473372,1078.3344121906703,1072.0794414673062,1070.5146956707013,1047.5035927045683,1062.6949791507323,1055.323309224537
Q137,10437.595812627618,10489.351957220542,10518.214333390602,10621.376146162902,10705.49195879052,10757.248103383445,10786.110479553505,10889.272292325804
Q138,6262.946985558285,6278.074280944581,6290.801395470982,6284.9275719796915,6266.677926971442,6267.722365222831,6354.867736689874,6290.3146167522955
Q139,9432.346051581502,9452.579397154797,9480.933008928005,9505.408346841932,9526.058456542854,9557.363671300389,9607.286390341982,9654.724282575839
Q140,7596.2042023003205,7652.562730303831,7719.074249599099,7779.152446042245,7842.971282332462,7906.769147215245,7967.895300500409,8035.412833822827
Q141,12062.370593516076,12093.87786755092,12133.06106217308,12150.829052432831,12170.583272431733,12199.912219619519,12244.439829319947,12266.261007674962
Q142,5900.582046062892,5964.247924358497,5974.560052056204,6022.67940336338,6050.554446634658,6085.099717216866,6087.120071350014,6118.206875747124
Q143,17968.393277688152,18245.248326119912,18648.766060254344,18926.25659771494,19183.92085346076,19462.04687995019,19866.83559214229,20145.597107660557
Q144,12205.127840476795,12290.126789081985,12447.466148306905,12771.17554158025,13016.306628500532,12788.031563203067,12198.248134964251,12257.262871186003
Q145,11644.837655399737,11675.312334420956,11719.335271868624,11841.70543728433,11876.096686198687,11928.64000539934,12059.719468614952,12152.018482961908
Q146,10483.246074368812,10601.559454726981,10580.922813181347,10619.780465699594,10680.279810694647,10729.624110572147,10729.182727038668,10759.850658969734
Q147,19170.625134438436,19466.61713669409,19680.71200141723,19821.876205313936,19988.297727305697,20220.83993536067,20387.287303575355,20616.966288249125
Q148,4151.783151427103,4037.312435073745,4111.264501461003,3928.287220323349,4044.8179848865116,3853.209339564052,4049.150333094253,3999.484524939606
Q149,5825.533252963889,5863.071720745711,6012.471924077393,6064.114368348186,6204.381522047661,6270.127942807426,6449.395287687342,6529.245684936079
Q150,6148.8113858500055,6203.506248822682,6258.096215285172,6312.58286268851,6366.967721741841,6421.252278459652,6475.437976091179,6529.526216940327
Q151,4282.649244032901,4331.3164726987325,4380.001411412196,4428.703793846671,4477.423361567136,4526.159863684528,4574.913056529989,4623.682703347607
Q152,6100.2752599942805,6106.586896513345,6084.610389834199,6086.765133108324,6065.5881314319595,6063.635733383876,6033.0921356814115,6027.079504669105
Q153,1901.654203352754,1913.2236460403847,1964.8560862238187,1967.3467806055562,1973.381266520163,1984.6245896706746,2035.1525965446529,2036.9387277134667
Q154,2287.59902950012,2289.7012989571344,2373.8078548088993,2296.181133820333,2281.67016712103,2283.772436578044,2367.878992429809,2290.2522714412426
Q155,7765.185834660254,8036.151181121044,8006.832281209927,7857.411060461806,8008.940259451124,8281.22728790637,8253.209076688921,8105.068208025924
Q156,1000.4032435709706,1016.5509339830126,1135.6890151989835,1168.0187535100486,1003.9768830721516,1020.1245734841937,1139.2626547001646,1171.59239301123
Q157,2502.1574014286234,2528.3190174338442,2554.484809525841,2580.6547399114543,2606.8287714754442,2633.006867762409,2659.1889929593463,2685.37511187882
Q158,1229.3362886873485,1243.8077218902336,1264.7476921251914,1300.652517844613,1330.0888065319614,1344.5602397348464,1365.5002099698042,1401.4050356892258
Q159,7362.210134064733,6668.989691120196,7597.7886402486965,7268.018343912544,7887.424770514289,7455.341154263302,8077.692961053459,7747.728040287446
Q160,1559.4469058811585,1509.2996278638395,1591.5491940810218,1560.5098870317963,1751.602045233235,1716.9755662339007,1834.7286229781141,1815.1438129676908
Q161,1211.034521081189,1216.9608895657561,1222.5859577916237,1229.2459587166716,1232.9571226973974,1238.8654296189773,1244.5763459559632,1251.345347397474
Q162,1218.176286580316,1224.8489356106827,1229.7037020650914,1236.623939267721,1240.365284967878,1247.1893605167438,1252.4359592976114,1259.814615290279
Q163,1184.5444864282201,1189.490394335159,1200.4932453287054,1210.094674843533,1213.6391612717532,1218.585069178692,1229.5879201722385,1239.1893496870662
Q164,1224.176436437105,1230.3561582638945,1236.6538220844238,1242.7123165277887,1248.896832068142,1254.8340991280825,1260.9054663882594,1266.955881728376
Q165,1228.254469973355,1235.6780739343537,1243.6879164256586,1249.5004144534569,1254.7217556049143,1262.1395837324744,1270.148419238019,1275.9607417032196
Q166,1229.8630083691903,1236.2305228940243,1243.102543574502,1249.470058099336,1255.3330664685263,1261.7005809933603,1268.572601673838,1274.940116198672
Q167,1205.5811908139344,1211.1556820967837,1216.7235903680578,1222.285028163397,1227.8401042354603,1233.3889237415267,1238.9315884188968,1244.468196749066
Q168,1240.5903518390323,1247.6269254850663,1253.1714044003775,1260.0950207145706,1266.136161508782,1274.0330164000818,1284.1878371821706,1292.4230174794043
Q169,1241.1365992409983,1250.4885366512008,1256.0549479570338,1264.9799395344314,1269.2014748281235,1277.6994732087394,1282.350725757525,1290.421686633945
Q170,1239.8766145931136,1243.7297191593532,1247.99334811143,1263.590127909672,1268.6581023791582,1272.9389192523925,1277.60194088352,1293.2189538435716
Q171,1266.8042417057356,1272.845963618007,1282.3299764377498,1291.192072704597,1297.9963144103326,1304.038036322604,1313.5220491423468,1322.384145409194
Q172,1207.1489299161465,1213.1777205508079,1219.1812139997899,1225.17841592383,1231.1739732070482,1237.1690949460456,1243.164100964561,1249.1590762121805
Q173,1190.013576013845,1197.8328936135458,1199.7569120845028,1207.4648260267559,1209.3818369974151,1216.8305494823123,1218.780747314226,1225.6741386821755
Q174,1194.8592184454417,1200.7136107896263,1206.5677947026309,1212.421969613844,1218.276144136285,1224.1303186419354,1229.9844931468608,1235.8386676517548
Q175,1222.2784943818672,1229.30778182682,1237.0976834064684,1242.136791923031,1246.4152863048982,1253.444573749851,1261.2344753294994,1266.2735838460621
Q176,1234.0561242179338,1239.744976512283,1245.1288669966725,1251.4899530245661,1258.9865434420808,1266.0198632035188,1272.844219887489,1280.5497733824714
Q177,1219.6323063735983,1226.5194357441173,1236.1547528858116,1244.9284671520095,1247.6152929244167,1254.9980869292121,1259.9532383368685,1269.9644441226517
Q178,1190.2982345884832,1196.9667809003056,1201.8526060877687,1208.4959890663201,1212.6105126162277,1219.5315777122744,1223.6712645954528,1230.653693629876
Q179,1205.6164435071828,1216.5151671643307,1223.519201985906,1227.6669615986448,1229.5268455783348,1239.6535017080132,1247.607588331794,1251.6745884197994
Q180,1291.0934011250488,1298.2376720227153,1306.3923217665638,1313.4753440454306,1321.437501287958,1328.4592749480248,1336.4826808093521,1343.4432058506193
Q181,1217.3619316538447,1226.548650137537,1236.2637267846217,1239.1452058545074,1241.4975837796928,1250.683496611911,1260.398505302619,1263.2799786404041
Q182,1221.922982089157,1226.8375878100878,1231.743962846171,1236.6422478997858,1241.5325789434805,1246.4150874545303,1251.2899006342395,1256.157141613206
Q183,1230.3222344119495,1229.497888340367,1234.0255109208786,1245.7037917786142,1251.929502761535,1250.941229029079,1255.3280454234834,1266.8569110294918
Q184,1225.8124276126764,1230.5481654277237,1235.283903242771,1240.0196410578183,1244.7553788728655,1249.4911166879128,1254.2268545029601,1258.9625923180074
Q185,1174.241115266489,1177.1188785684274,1178.5403931933745,1182.3444941356975,1184.4670709544848,1187.2177453082395,1188.5243393094452,1192.2049614645314
Q186,1222.5076550372112,1228.6785809073288,1234.4849778039538,1240.92147532912,1247.7305190986872,1254.7183246669952,1261.318200415125,1268.6227627730188
Q187,1234.8124594199169,1241.873544483796,1247.2196624672417,1254.747088967592,1261.558827422732,1269.5525953595534,1275.8979923782224,1284.3581017515148
Q188,1207.789848883,1213.6360724858316,1222.5802885548496,1229.4681299040362,1233.2579787870363,1239.1042023898679,1248.0484184588859,1254.9362598080725
Q189,1236.9338769040914,1247.1710190482477,1256.3576308885433,1261.2155631525209,1267.1222250445917,1277.3574389301157,1286.5439141479474,1291.401836731845
Q190,1267.5624944579672,1272.3106504690375,1279.6410950172085,1290.7858780122765,1299.3483724702437,1304.096528481314,1311.426973029485,1322.571756024553
Q191,1235.3207708516704,1234.1425553685174,1238.4713652788253,1249.4368298189843,1254.6608926892993,1253.1196076025906,1257.1610075506735,1267.8175689501124
Q192,1229.862091946955,1227.7543014290127,1231.1053749176315,1242.4607799773553,1247.582004253886,1244.8299476697734,1247.9806515124842,1258.9121037547907
Q193,1253.1360897311463,1261.1512862893524,1267.9364542192495,1275.3274999061418,1280.0785675681998,1286.8454623837783,1292.256063021541,1298.3913319039257
Q194,1195.7811862351407,1198.3109285461544,1202.3640283653635,1212.031704243427,1217.7867538009061,1220.3163387042907,1224.3694440606,1234.0371197438858
Q195,1189.5121973529883,1188.6480287666218,1192.3212803420945,1202.3337040243043,1207.7721499102997,1206.835480848631,1210.437441193589,1220.3797431993153
