V1,V2,V3,V4,V5,V6,V7,V8,V9
Q46,3409.126785220203,3438.253371828357,3467.3229917745666,3496.3207693697864,3511.158967959191,3609.7240981534496,3662.0050948662815,3712.849165905697
Q47,9644.921767131802,9649.88458100819,9654.88839017145,9659.933194621586,9665.018994358596,9670.145789382479,9675.313526194439,9680.522012735091
Q48,1431.6778115980862,1416.2131106354534,1426.0786249706441,1444.5467784488485,1444.1505005654553,1440.2757387971317,1445.2635029307726,1471.3755185082296
Q49,8916.14170114251,8983.711988074776,8972.952600980869,8992.413771971187,9048.679086606833,9217.710748854606,9268.258152854994,9391.597409518452
Q50,9266.4171819217,9439.720286402513,9337.897824043794,9539.437821878879,9446.185252915244,9476.85646329128,9465.38631012658,9487.58787025855
Q51,1446.0910785942913,1451.8336610155945,1454.0942845486572,1456.6235980605236,1462.4106398175486,1468.1560477574403,1470.4166443374718,1472.9459580780383
Q52,5951.699712136679,6023.987270430362,6110.39404865739,6161.347371411616,6161.6299497828095,6091.413182169877,6085.071410641416,6082.325999699446
Q53,2692.9986600806615,2650.694632037674,2721.0660258021567,2662.5257944356786,2733.1183576944677,2721.7931377418836,2763.556655227381,2719.4434051873372
Q54,1676.5122644456198,1689.5328193950088,1704.330458436194,1719.8509648176064,1721.9334461323053,1713.5955592464193,1714.005373348491,1724.5882542598615
Q55,6892.986024727698,6895.9375884705005,6898.889139972185,6901.8406914695215,6904.792242966856,6907.743794464191,6910.695345961525,6913.64689745886
Q56,3149.0656175676295,3003.1971461843204,3095.4570921860686,3033.289765963761,3149.941776911224,3089.241543257779,3191.1775898391993,3084.769450253126
Q57,1508.9643897282467,1511.2537253610533,1504.9517446252864,1510.0587080103255,1532.1248334000618,1546.5571817170185,1546.2753942494219,1555.6849053385076
Q58,7275.694474820102,7281.399260578108,7287.114189609041,7292.839099613555,7298.573833404413,7304.318238668699,7310.072167744553,7315.83547741132
Q59,9365.818633719913,9371.67349130138,9377.564572744403,9383.491878048977,9389.455407215106,9395.45516024279,9401.491137132025,9407.563337882815
Q60,1435.2268392447245,1417.262146979856,1432.9545105006075,1499.8928432521066,1503.741424983329,1551.4668501434458,1533.5013915034042,1549.365134259047
Q61,2801.5676468977217,2834.9921298308004,2897.256519513235,2926.393944220178,2949.4731415760066,2968.740664061812,3025.472839730501,3041.4798592004636
Q62,2070.88460222232,2063.2231166860074,2076.930568423867,2087.7581671446223,2077.7545275078755,2071.1343825209574,2085.817217392872,2097.55841950567
Q63,3007.7210528649607,2981.9080401586707,3098.003182052242,3201.0208104164603,3360.9289542859115,3381.310165500393,3561.4153306659637,3831.8220791716803
Q64,3170.6389353875697,3185.9016990737364,3201.265053269095,3216.5112699624096,3232.2308818580927,3247.537747235819,3262.600453666551,3277.399096115919
Q65,4714.167094567947,4389.006129047302,4381.028802651253,4565.896933880582,4591.753718335513,4618.531721551755,4610.698816931388,4397.835294811264
Q66,6234.900718440873,6285.278176499971,6310.064413856079,6319.115321665268,6327.995734007316,6352.687923010337,6384.30282162513,6411.95978684119
Q67,10949.604704088004,11211.462055624572,11357.118680645523,11611.59197451795,11793.630309124908,11978.915870160648,12123.348063062725,12322.606409097774
Q68,3242.97340742116,3314.108576974786,3354.3343000374357,3357.655219058356,3398.077454626515,3473.1623278098104,3517.3377545021294,3525.1075016700493
Q69,1093.8457762533073,1095.6983378380457,1097.5575624893152,1099.4233322705213,1101.2955333475284,1103.1740557782548,1105.0587933164172,1106.94964322825
Q70,10749.495804143178,10806.699399376943,10858.339695442988,10911.551385237455,10971.723014818339,11029.56632393434,11081.760086240025,11135.09168731438
Q71,4947.312865669457,4953.756035898624,4962.679173526148,4972.358773100273,4979.779386168715,4986.334851335493,4995.337817685797,5005.090869686789
Q72,3950.0004066299716,3947.3334934692266,3919.207440097795,4035.457652864528,4095.4580594944996,4092.7911463337546,4064.665092962323,4180.915305729056
Q73,5157.209816834707,5201.146713323795,5200.763911368361,5224.8854870349205,5293.81195192038,5211.986966695002,5108.007312633158,5361.649553460187
Q74,3060.1059916033328,3105.9979200362554,3147.7395818443924,3196.4293603116835,3229.1698774694128,3275.078606704721,3319.5500188404562,3361.8611436437686
Q75,1611.5327184387195,1615.6381268149928,1626.33138655445,1634.3736022923858,1645.5756432842595,1649.3791617391148,1660.1460871527258,1668.2185235417492
Q76,13500.858689461134,13518.01737892232,13756.341186434338,14009.007721382695,14026.166410843807,14043.32510030547,14301.047879929825,14560.15974628832
Q77,17696.29514400625,17809.708923157767,17927.534648081702,18035.895427865602,18160.454225183057,18277.753376086443,18391.777618299468,18500.874887803217
Q78,17291.59402279999,17452.57091889221,17637.231870260126,17821.919197561332,17981.985684862953,18142.519030540298,18323.587235382944,18507.990920573022
Q79,1680.0724811928567,1690.2363810893428,1685.515433462134,1691.7209589983095,1690.4178530298957,1692.706878672587,1694.859537925744,1693.2679360223492
Q80,6798.577635591508,6807.480681163809,6816.322109799779,6818.874948565282,6820.247229438214,6822.6539086142875,6826.19701754725,6829.688638026585
Q81,4525.012033182025,4537.999485357852,4546.678566842266,4558.120227156288,4569.58491374285,4578.282499766305,4592.674000307526,4604.090023939464
Q82,2189.680277496102,2168.1622301693587,2152.246257834805,2143.148116182106,2103.3455242378386,2089.694987578844,2072.949297936509,2062.279667659128
Q83,3459.333373249425,3346.6667021144563,3389.1665327213695,3480.4162477695268,3469.749621018952,3357.082949883983,3399.5827804908963,3490.8324955390535
Q84,12319.879683807538,12333.937961094287,12347.093358550439,12359.901556816516,12374.179509257974,12388.876714717098,12402.218126221453,12415.610154213666
Q85,33254.894578381456,33414.789114495325,33574.68362032339,33734.57811656397,33894.472680766674,34054.36722640203,34214.261717811416,34374.156231702
Q86,1104.179856551946,1105.1548722216799,1108.647331907165,1116.815899379548,1115.6679276422187,1119.9451305573978,1126.8489942682895,1137.977379197143
Q87,2366.361106717891,2400.3978508144155,2419.1322841765873,2428.886087804795,2414.3336012847108,2422.3249560896948,2428.1623963134693,2422.795634708578
Q88,3866.382473065603,3758.755026892423,3806.344685231545,3911.3558118523983,3866.382473065603,3758.755026892423,3806.344685231545,3911.3558118523983
Q89,8452.384682858723,8267.656062142345,8246.762647300864,8441.497026796442,9267.739666731966,9048.031030297407,8995.215211012031,9162.583029451562
Q90,8363.593266674861,8330.481776375178,8326.369656525729,8539.9513830844,8510.544649759262,8477.433159459579,8473.32103961013,8686.902766168801
Q91,1085.2265922255829,1089.4859534673662,1093.7504189147157,1098.0192753604913,1102.2924332724735,1106.5698197606773,1110.8513644882648,1115.1369992511509
Q92,7228.6426161549825,7248.289847139565,7267.939907075922,7287.579904926546,7307.176140349234,7326.8032908500745,7346.429682472285,7366.03180692223
Q93,1570.1863836968232,1575.6983087728604,1580.9373800424542,1585.906493949692,1590.6097610363531,1595.0524096310864,1599.240675067685,1603.1816787623748
Q94,4018.607208087804,4030.3505916006366,4041.561425594469,4052.39480496313,4063.2138150631013,4074.021063104149,4084.8233619254256,4095.625289372052
Q95,5958.827380538186,5974.138989396408,5994.077807239065,6009.162223003113,6027.856908594448,6043.659621370609,6061.589960564303,6078.123606365606
Q96,9013.956678430462,9027.194104498694,9039.95102598481,9052.425728057322,9067.881700004002,9083.56359629876,9096.500307511677,9109.528569514607
Q97,21149.26752504471,21191.58864030564,21234.529995337616,21269.616575297467,21320.51947214395,21365.187699599453,21405.810539598875,21443.32210633441
Q98,2313.2580842243774,2284.55123215904,2186.4742760412055,2187.2721599715046,2097.29539033361,2103.013158626993,2022.3704520043398,2028.7479070299803
Q99,1483.5834514272728,1437.3515142335948,1391.0993938678635,1344.849371544754,1298.5991299303796,1252.3489112236575,1206.0986901238086,1159.8484692739644
Q100,6747.998938869204,6580.5912754474675,6522.688354784818,6455.292000454338,6076.143429174447,5958.182279965724,5868.0558859487755,5866.463697587034
Q101,4283.353286643913,4288.141534050334,4293.881376791776,4298.3096206299815,4304.434373735569,4308.50261400556,4313.3407001955475,4317.035746062077
Q102,2280.600309428508,2265.600409187526,2287.225609316015,2263.6008908008343,2255.2012002293422,2240.2012999883605,2261.8265001168493,2238.2017816016687
Q103,2299.6364124291335,2303.74684031359,2306.8102911566043,2309.8271691396,2314.0635815687333,2318.1740094531897,2321.237460296204,2324.2543382791996
Q104,6115.998442433209,6131.205868163333,6149.212386040564,6166.848780271721,6185.1751933709365,6202.097960504883,6220.465813202444,6238.71004014002
Q105,1827.7108331578509,1838.6700474449635,1849.978358534262,1860.7905130308823,1872.615005833107,1883.240666915966,1892.946686595629,1901.7565764480455
Q106,3678.659813604819,3697.314662521836,3715.979375878096,3734.6267136944934,3753.2740292292297,3771.910141022666,3790.5652292881396,3809.2258978268874
Q107,6310.246735721497,6360.521148422028,6410.82804959942,6461.196137645025,6511.625412558843,6562.115874340873,6612.667522991116,6663.280358509572
Q108,2322.717289652149,2319.6735081559173,2327.86950117197,2331.975446077967,2333.8341005918646,2329.9401499574105,2338.0106813816246,2341.6110146975307
Q109,3112.802557082913,3124.9402106701186,3136.8304110885433,3147.1332425138166,3159.190531263257,3171.080321667253,3182.2971729785945,3193.2321998651405
Q110,2339.0312605577456,2346.7258105411615,2354.0917132842983,2361.1364173096817,2367.866992685626,2374.290323123519,2380.413258675836,2386.242733305985
Q111,5750.99767400995,5644.814290152145,5692.687455037551,5749.1246936465295,5750.99767400995,5644.814290152145,5692.687455037551,5749.1246936465295
Q112,3882.856293124724,3868.766015680646,3879.2870793911675,3901.4531381718334,3875.3518108852722,3862.1767838883834,3872.8299900301963,3895.125541218191
Q113,3400.0920387099304,3385.851480511819,3436.3335809996133,3415.9537727494476,3395.660374454643,3421.8265788314757,3420.7602855273967,3446.926178644982
Q114,3282.655006074774,3325.5882909966235,3321.7120131308693,3323.7874238526083,3336.4424298916856,3379.3757148134378,3375.499436947902,3377.5748476696367
Q115,1440.2736851586906,1470.1250488518883,1474.707184208039,1490.2077599361508,1502.6829331835113,1532.6696754241536,1537.395063023259,1552.8353617230566
Q116,2429.3316058582777,2411.598366412267,2435.911010793778,2410.975296114399,2396.3069019726768,2378.573662526666,2402.886306908177,2377.950592228798
Q117,1570.329460839969,1458.6352277274186,1511.1374898457298,1723.3033837981075,1595.481082693911,1591.3625943105635,1646.9948685775541,1777.0793197222101
Q118,4073.7500568289347,4111.949024541527,4134.382068928299,4183.179708948328,4220.454149762493,4257.314095768099,4280.254776336526,4326.977015855903
Q119,3239.014834254152,3247.824227763604,3253.72946358221,3259.902838030109,3268.917672284261,3277.727065793713,3283.6323016123188,3289.8056760602176
Q120,1459.8469443164392,1471.3944715303558,1483.184248861173,1494.8653459314153,1506.7736008747881,1518.5530092481647,1530.4489750441446,1542.2921668128547
Q121,1687.7667028852707,1689.4042479115633,1691.0403067809928,1692.6763485499357,1694.3123901221118,1695.9484316920236,1697.5844732619094,1699.2205148317948
Q122,3283.4324113713687,3307.616036791144,3297.064035955543,3267.717960233505,3210.914892139209,3164.9059533504624,3085.171585957183,3029.4985248837934
Q123,1794.888866597762,1806.2103313720909,1782.3421779040987,1669.5900837519184,1524.338617974273,1378.3131270881725,1243.0354127560674,1091.3610946508843
Q124,10360.93517666931,10380.064758743043,10399.194340262015,10418.323921780931,10437.453503299848,10456.583084818765,10475.712666337682,10494.842247856599
Q125,1360.623751972532,1256.7952628338107,1127.2569347507474,976.9833733156179,810.8233751927039,632.9602489749362,973.3353107929861,1343.3508102239502
Q126,5930.602796496154,5921.74767953474,5913.196966038148,5906.826800852684,5900.076176871033,5891.220000292336,5882.669291560259,5876.299126352997
Q127,1216.6500630392961,1223.5538001106486,1230.3638111986584,1237.9473533532234,1244.0929926007468,1249.1806019859378,1254.553752046653,1260.5467948850817
Q128,1079.1211486891114,1087.916413444091,1093.0833373902935,1085.9921309882025,1091.818211927722,1092.7981904350302,1101.1477751103864,1107.5164883588006
Q129,1129.0468014196647,1131.4530893504116,1133.8558225842216,1136.2584496528386,1138.6610735507077,1141.0636973538785,1143.4663211542213,1145.8689449544795
Q130,7918.410085122606,7923.754360239007,7929.153003079717,7934.606013644735,7940.113391934062,7945.675137947697,7951.291251685641,7956.961733147894
Q131,3331.2442073082075,3349.8300781736757,3368.4106482031193,3387.0005438650496,3405.5762221284303,3424.1439816457914,3442.7112513245766,3461.290717045498
Q132,3320.5207857105074,3327.1486995404407,3331.1289497013418,3333.378278259053,3338.3590639695603,3344.9869777994936,3348.9672279603947,3351.216556518106
Q133,10083.23541133051,10171.161163617802,10001.835092205283,10105.411983618198,10227.959577716674,10412.329190706318,10437.762053994471,10620.817161694864
Q134,1159.4384713568556,1153.474692954918,1165.0377605700521,1167.763693713966,1205.523434281228,1195.4662727123384,1195.8283303967767,1178.3605161260818
Q135,2791.8331534281256,2753.486766211053,2860.067008457665,2818.6502438436246,2812.5042391926427,2707.815168848621,2814.4166737887967,2767.3826381040444
Q136,1102.5598543425654,1070.9219740371086,1151.1125953017386,1070.0637622230065,1105.7942738546699,1128.1862816617381,1060.8258201088152,1095.7309962541854
Q137,10358.684190765214,10367.130717502123,10375.86052590859,10381.366056160763,10386.570246925978,10395.016773662886,10403.746582069354,10409.252112321527
Q138,6290.413177003541,6289.591596769053,6314.8934184648415,6331.6557590613775,6344.827285438668,6371.061888466484,6440.632705464128,6463.965623383046
Q139,9428.302636384093,9459.709452035473,9497.726567077125,9531.537710241804,9567.13768935441,9603.57495951135,9644.141685302347,9684.081636776651
Q140,7584.998509177096,7634.626950722289,7690.9658806793595,7742.81410072423,7797.493451461276,7851.557808360034,7904.576291506441,7960.856689613704
Q141,12076.90880680866,12103.833343746352,12130.757844192602,12157.662883037574,12184.576796733643,12211.503621783408,12238.42594107236,12265.339893072804
Q142,5943.264343968516,6020.827625203533,6032.814393021447,6103.3510354161035,6144.296905956099,6170.315178800945,6166.6522757725725,6188.070922655458
Q143,17824.29385310835,17957.335350559726,18094.581388840365,18212.23695948042,18325.9369970991,18460.37966207256,18598.892824616123,18717.953838187386
Q144,12207.548349492927,12246.945660956557,12289.11106046818,12332.034134180662,12376.526831248028,12419.408641498256,12458.597106915153,12501.597136177186
Q145,11661.105170515997,11716.62717582653,11775.597291302161,11831.782705692156,11894.045859852087,11952.164969138006,12010.275152105334,12066.349668451732
Q146,10501.454307916812,10674.154385638496,10576.951070910225,10618.97815433467,10668.75576687245,10722.778450474863,10768.323342760228,10868.256816271089
Q147,19269.44142588216,19909.22208507758,20227.7287995564,19863.22650304442,19974.787998943233,20021.850506377876,20027.715201650855,20466.668650041654
Q148,4126.208326607445,4060.818802715305,4165.777129322751,3721.2298870858694,3826.1882136933145,3630.0373591159514,3791.6043685959453,3772.2233028790074
Q149,6127.056174919456,6123.210207499918,6242.993121513806,6239.147154094268,6302.453139169324,6298.607171749786,6758.663341411775,6866.845438202672
Q150,6162.546203187479,6231.1560986522045,6299.8385612771945,6368.592499785514,6437.416855236159,6506.310599607786,6575.27273446395,6644.302289694092
Q151,4260.943516865107,4287.944646746681,4315.002510022248,4342.116253525664,4369.285049371189,4396.508093846238,4423.784606367859,4451.113828498428
Q152,6142.208655656518,6161.419809633369,6180.631218405966,6199.840038515174,6219.05353736675,6238.259283336146,6257.463978149321,6276.665602682957
Q153,1908.8083381956083,1918.188594712814,1974.741603977136,1971.6706545509835,1984.706266106945,1994.182567928305,2049.707246104348,2046.1856304245387
Q154,2285.572697536472,2277.034545408176,2361.38075120228,2248.2338370171983,2239.6956848889026,2231.157532760607,2315.5037385547107,2202.356824369629
Q155,7624.51635442547,7634.2596186531155,7641.758000051837,7649.0090009333735,7658.556325975891,7668.329603500142,7675.86504527778,7683.152770690526
Q156,1116.0961107755084,1118.1307693662825,1120.4911557967434,1120.4911555578597,1120.4285530467237,1120.457870698739,1120.4911555153867,1120.4911553554343
Q157,2499.4718568376124,2523.0435164819232,2546.714067479047,2570.482614872343,2594.34827975853,2618.3101988595854,2642.367524109731,2666.519422256851
Q158,1248.7998012476226,1218.27977400974,1247.2298112730807,1268.1133027056592,1317.0131039532816,1286.4930767153992,1315.4431139787398,1336.3266054113183
Q159,7427.627338827042,6596.297838992635,7732.138270478548,7430.11519597774,8114.742534804783,7660.943023861105,8345.570362688148,8043.549697987046
Q160,1524.3954228313132,1463.7485673106894,1544.2741458006653,1490.8106239353633,1634.6714621318895,1583.8322904806878,1688.1719265347378,1641.0899521657393
Q161,1210.2011464244852,1213.8612946315243,1221.6907869229526,1228.5640629727143,1233.5428901192483,1236.219574648837,1247.090710761315,1257.5508733589763
Q162,1218.4030445375713,1223.525761264369,1236.3441436481742,1238.9976757529723,1252.4791230560263,1266.821002434724,1272.4629429033093,1277.8660404945829
Q163,1183.3843638418089,1183.8461222777503,1196.7746894590118,1203.560476199199,1205.9448400410079,1206.4065984769493,1219.3351656582108,1226.120952398398
Q164,1217.8923469935003,1226.208886727211,1230.3119212206211,1235.3209114247402,1242.4159355753725,1246.8145846819154,1256.049665858964,1261.2221972159493
Q165,1227.62896572505,1235.5198101681456,1243.7534412793332,1249.5095534323063,1254.1056853123368,1261.9915025898806,1270.2242441027302,1275.980253963817
Q166,1228.1250637169194,1235.0000099182064,1243.2222484307456,1249.3333323519803,1253.4583960688997,1260.3333422701867,1268.5555807827259,1274.6666647039606
Q167,1207.3939746303686,1214.7972543678916,1222.2096773763883,1229.6310873529499,1237.0613332489243,1244.5002690093502,1251.9477533293407,1259.403649426059
Q168,1240.1913796071042,1247.9125840533948,1255.7488679899473,1262.0460436566714,1260.989983815401,1268.9394607833387,1285.6205620074913,1294.3172639036109
Q169,1241.0609543951323,1245.7976889186762,1251.1674108712405,1255.6227802078638,1260.0585692141494,1264.2319571178205,1268.9844188689897,1272.866871125311
Q170,1239.9210304760584,1242.8070589085949,1246.4354095863584,1261.5794465497613,1267.1342605930438,1271.4102691901821,1276.3362770140945,1291.5460528523065
Q171,1267.8748426252137,1271.3747371902518,1281.0413459945335,1289.3746617104048,1297.2495043356184,1300.7493989006566,1310.4160077049382,1318.7493234208096
Q172,1207.242513676586,1213.4370109986694,1219.6283542613303,1225.8194898756408,1232.0106118173444,1238.2017328587665,1244.3928538409089,1250.583974819148
Q173,1185.8594347417054,1203.1381670391786,1201.317628612794,1218.3716272012998,1216.7711226953932,1233.195794316779,1231.9142635709468,1246.7451943447666
Q174,1195.4678606687844,1201.9666126417858,1208.4674042662048,1214.9683305621115,1221.4692657499347,1227.970201524862,1234.4711373385537,1240.972073154805
Q175,1222.5672077698744,1229.6674282843571,1237.1122596602556,1242.5012790847181,1247.0684868545925,1254.1687073690753,1261.6135387449738,1267.0025581694363
Q176,1233.3323624087727,1244.487462333867,1255.117185279379,1254.5285122049054,1241.8106317155557,1247.312501773331,1267.2367407837758,1274.524080465238
Q177,1222.4544502349804,1228.9616845503617,1234.6557834192067,1239.5627664635754,1245.1383317728476,1251.0357848786655,1255.975020139235,1260.119966092519
Q178,1190.234419344907,1197.5507399023534,1202.1631423953288,1209.1885782447318,1213.0114497835186,1219.749455843131,1223.742037725199,1230.1856200626823
Q179,1203.9173545238054,1213.8323700654928,1217.7911887380862,1220.2556778675907,1220.565417326684,1232.441405529581,1243.0074267525206,1247.9147349229993
Q180,1292.119706833416,1300.7617694569144,1310.4880262191475,1318.4377133878254,1326.4067974261982,1333.6663587815453,1342.1279829958287,1348.713616972464
Q181,1217.2210653976153,1226.1937031114853,1236.9478676982787,1239.3470595425922,1241.509110447252,1250.4760184471618,1261.229422770958,1263.628530597017
Q182,1224.254838159676,1231.5116791784774,1238.7704756797089,1246.0311821901262,1253.2937550329498,1260.5581522285518,1267.8243334021508,1275.0922596979162
Q183,1228.2877406393334,1229.8894201838882,1233.04766022972,1245.5063138821179,1249.6724193434052,1251.240779204588,1254.4350461293059,1266.4615070217792
Q184,1226.1613689300596,1231.0380829972516,1236.0080950111783,1241.0761944609071,1246.2585428888885,1251.575637283032,1257.056008381205,1262.741874410534
Q185,1173.245219570446,1175.5256015752443,1177.033100441588,1179.6956243974096,1181.155006002677,1183.6072147519767,1185.313976889785,1188.1340039034403
Q186,1223.4770037325666,1224.7990912379605,1226.5145197766851,1233.4023718334065,1246.2299503637903,1250.940151908084,1252.3974466111179,1257.2899957957402
Q187,1248.0715779899867,1254.5135676892749,1262.344830712663,1267.8615062171045,1254.5357175078532,1260.14223462352,1281.4252547676367,1289.5183915204
Q188,1207.846148523283,1212.769316363406,1222.1264676993953,1228.26937497259,1232.115523495873,1237.038691335996,1246.3958426719853,1252.53874994518
Q189,1234.966528071539,1246.1472747966857,1257.5527747082904,1263.7845505402327,1267.9803173664332,1279.1679489442552,1290.5736067935095,1296.8054080396773
Q190,1263.7695249759024,1272.077174269764,1276.077250734513,1290.8628587113183,1295.6323836872207,1303.9400329810824,1307.9401094458312,1322.7257174226365
Q191,1234.7988193601598,1236.472805762358,1238.590895452817,1249.936293033538,1254.6477814304794,1256.1816823029235,1258.083111120179,1268.9402457961353
Q192,1229.5363291384667,1232.2592366681904,1233.7784569031712,1245.69647007598,1250.2137858129795,1252.8912313791755,1254.3080593340333,1265.5473914824363
Q193,1254.4760368008008,1261.871135830075,1269.8827274166574,1276.9200140250405,1283.5504610923122,1290.2299352798038,1297.411040430284,1303.7219034889486
Q194,1194.9113197178574,1199.0957313357223,1201.7826478722084,1204.6052996073402,1208.9023247882576,1213.0343912630608,1215.7168260337762,1218.5390822938377
Q195,1185.780060017947,1188.2233940164683,1191.6881812256104,1200.156979963439,1201.9819014962522,1204.3874507158707,1214.1419248692184,1222.6099657431464
